node01sensor01cbar,node01sensor02cbar,node01sensor03cbar,node02sensor01cbar,node02sensor02cbar,node02sensor03cbar,node03sensor01cbar,node03sensor02cbar,node03sensor03cbar,node04sensor01cbar,node04sensor02cbar,node04sensor03cbar
28.5968,29.7163636363636,79.9854545454545,41.5369454545455,8.46545454545454,58.0654545454545,31.3090909090909,11.3745454545455,28.08,13.4545454545455,5.26545454545455,11.5890909090909
28.6549090909091,29.8690909090909,80.5090909090909,42.5025454545455,8.77818181818182,57.76,31.4981818181818,11.2654545454545,28.2690909090909,13.6436363636364,5.26545454545455,11.56
26.3806545454545,29.2654545454545,80.0509090909091,44.1675636363636,9.09090909090909,57.76,31.7236363636364,11.2,28.5090909090909,13.9927272727273,5.24363636363636,11.5927272727273
26.5693818181818,29.1927272727273,80.1890909090909,44.4675636363636,9.41090909090909,57.6509090909091,32.0654545454545,11.1927272727273,28.7418181818182,14.24,5.19272727272727,11.6509090909091
26.9139636363636,29.1127272727273,80.2472727272727,43.9988363636364,9.78909090909091,57.44,32.2327272727273,11.0836363636364,28.7709090909091,14.4654545454545,5.25818181818182,11.6909090909091
29.3614545454545,28.9672727272727,80.1890909090909,44.1149818181818,10.1745454545455,57.7381818181818,32.3709090909091,11.1345454545455,28.9381818181818,14.5818181818182,5.20727272727273,11.7890909090909
29.4534545454545,28.8145454545455,80.4436363636364,44.4145454545454,10.4290909090909,57.6290909090909,32.4581818181818,11.12,28.9745454545455,14.7054545454545,5.27272727272727,11.76
30.1399272727273,28.6618181818182,80.64,44.3744,10.5890909090909,57.7381818181818,32.5163636363636,11.12,28.9672727272727,14.7854545454545,5.28,11.7890909090909
30.0312727272727,28.5309090909091,80.32,44.388,10.8290909090909,57.7381818181818,32.6181818181818,11.0836363636364,28.9454545454545,14.8509090909091,5.28,11.8545454545455
32.5785454545455,28.2327272727273,80.7854545454545,44.3667636363636,11.1490909090909,57.5272727272727,32.7345454545455,11.0836363636364,28.8654545454545,14.9090909090909,5.31636363636364,11.7890909090909
32.6912,28.1527272727273,80.5163636363636,44.3461090909091,11.3381818181818,57.8254545454545,32.8072727272727,11.1345454545455,28.9163636363636,14.9818181818182,5.29454545454545,11.8690909090909
32.8807272727273,28.16,79.2727272727273,43.8596363636364,11.5272727272727,57.7163636363636,32.9672727272727,11.1709090909091,28.88,15.0254545454545,5.29454545454545,11.84
32.8562909090909,28.2327272727273,80.3854545454546,44.7525090909091,11.6945454545455,57.7163636363636,33.1345454545455,11.12,28.7709090909091,15.0545454545455,5.39636363636364,11.8981818181818
33.1767272727273,28.2981818181818,80.64,44.9966545454545,11.8618181818182,57.8254545454545,33.3018181818182,11.1854545454545,28.4654545454545,15.1563636363636,5.43272727272727,11.8981818181818
33.6207272727273,28.3636363636364,80.5090909090909,45.7466909090909,12.1090909090909,57.8254545454545,33.5490909090909,11.2727272727273,28.2036363636364,15.2581818181818,5.43272727272727,11.9490909090909
32.9479272727273,28.24,80.9163636363636,46.3111272727273,12.2545454545455,57.9345454545455,33.7381818181818,11.2945454545455,28.3345454545455,15.2945454545455,5.53454545454545,11.92
29.7898909090909,28.2327272727273,80.9163636363636,43.7555636363636,12.1454545454545,58.2618181818182,33.5781818181818,11.3090909090909,28.5236363636364,15.0763636363636,5.49090909090909,11.9563636363636
30.2809454545455,28.6690909090909,81.1127272727273,43.8232,11.8690909090909,58.3709090909091,33.3381818181818,11.36,28.7127272727273,14.9527272727273,5.60727272727273,11.9854545454545
32.68,28.8145454545455,81.7890909090909,44.7084363636364,11.8181818181818,58.5890909090909,33.3963636363636,11.3745454545455,28.9527272727273,14.6836363636364,5.52727272727273,12.0145454545455
33.1650181818182,28.8072727272727,82.0654545454545,46.8251636363636,11.7890909090909,58.5890909090909,33.6,11.3745454545455,29.2145454545455,14.2909090909091,5.59272727272727,12.0254545454545
35.5162181818182,29.0327272727273,82.6836363636364,51.5412363636364,11.9490909090909,58.7927272727273,34.0290909090909,11.4036363636364,29.5781818181818,13.8327272727273,5.62909090909091,12.0945454545455
34.0119272727273,29.1781818181818,82.9672727272727,51.4498909090909,11.9781818181818,58.88,34.3345454545455,11.3818181818182,29.9127272727273,13.1345454545455,5.57818181818182,12.0945454545455
36.8226181818182,28.8945454545455,83.2145454545455,53.3609454545455,12.1163636363636,58.9890909090909,35.0690909090909,11.3890909090909,30.3127272727273,12.7927272727273,5.51272727272727,12.1818181818182
37.0366545454545,28.7490909090909,83.6945454545454,56.6973090909091,12.2836363636364,58.9890909090909,35.5418181818182,11.36,30.7127272727273,12.4072727272727,5.45454545454545,12.1927272727273
36.5952727272727,29.04,83.3672727272727,63.6808,12.1745454545455,60,35.6727272727273,11.36,31.12,12.2472727272727,5.51272727272727,12.2763636363636
33.2437818181818,28.88,83.5781818181818,62.9257454545455,12.4509090909091,59.0836363636364,36.0145454545455,11.3236363636364,31.5636363636364,12.2545454545455,5.41818181818182,12.2618181818182
24.6761454545455,28.5018181818182,84.1745454545455,69.3616727272727,12.9963636363636,58.4218181818182,36.5454545454545,11.2945454545455,31.7527272727273,12.5090909090909,5.41090909090909,12.4
24.3962909090909,28.0581818181818,84.1745454545455,72.2998545454546,13.3818181818182,59.0472727272727,36.88,11.2872727272727,32.0290909090909,12.7854545454545,5.36,12.4290909090909
24.2746909090909,27.9127272727273,84.2545454545455,71.1164363636364,13.7381818181818,59.0472727272727,36.9309090909091,11.3236363636364,32.2618181818182,13.0181818181818,5.24363636363636,12.4436363636364
24.9561454545455,27.2945454545455,84.2109090909091,70.7137454545454,13.9781818181818,59.1636363636364,36.8581818181818,11.2945454545455,32.3490909090909,13.2072727272727,5.37454545454545,12.5090909090909
26.3842909090909,27.0109090909091,82.7418181818182,63.7297454545455,14.32,59.1636363636364,36.7563636363636,11.3163636363636,32.2981818181818,13.3963636363636,5.32363636363636,12.5672727272727
27.0690909090909,26.9381818181818,84.0727272727273,61.8474181818182,14.3636363636364,59.9418181818182,36.7127272727273,11.3745454545455,32.3709090909091,13.5054545454545,5.27272727272727,12.5381818181818
27.2818181818182,26.9963636363636,82.8218181818182,56.3573818181818,15.0690909090909,59.1418181818182,36.72,11.4909090909091,32.4581818181818,13.6072727272727,5.33818181818182,12.6254545454545
29.2229090909091,26.9090909090909,83.8109090909091,51.3565090909091,15.2581818181818,59.0327272727273,36.64,11.4763636363636,32.1090909090909,13.7309090909091,5.40363636363636,12.6109090909091
29.4510545454545,26.9745454545455,84.0290909090909,51.3454545454546,15.68,59.0327272727273,36.7272727272727,11.5927272727273,31.8472727272727,13.8181818181818,5.35272727272727,12.6545454545455
29.8773818181818,26.8509090909091,84.5890909090909,50.8442909090909,15.8763636363636,59.1418181818182,36.8290909090909,11.6290909090909,31.5927272727273,13.9709090909091,5.41090909090909,12.6545454545455
29.9918545454545,26.8,83.3018181818182,51.3010909090909,16.1672727272727,59.2581818181818,36.9890909090909,11.7163636363636,31.5272727272727,14.0581818181818,5.47636363636364,12.7127272727273
32.5274181818182,26.7127272727273,83.3018181818182,50.8366545454546,16.5090909090909,58.9236363636364,37.1636363636364,11.8036363636364,31.5272727272727,14.1527272727273,5.57818181818182,12.6836363636364
32.7038545454545,26.7127272727273,83.3018181818182,51.3010909090909,16.7054545454545,59.3527272727273,37.3236363636364,11.8836363636364,31.6727272727273,14.2327272727273,5.54181818181818,12.64
29.6996363636364,27.0036363636364,83.44,51.0277818181818,16.96,59.3672727272727,37.4836363636364,11.9490909090909,31.7527272727273,14.2763636363636,5.57818181818182,12.6981818181818
29.0791272727273,27.1345454545455,83.3018181818182,47.5911272727273,16.9090909090909,59.4909090909091,37.3163636363636,12.0363636363636,31.9854545454545,13.9927272727273,5.66545454545455,12.7418181818182
30.2429818181818,27.4254545454545,83.8690909090909,47.5912727272727,16.8072727272727,59.6,36.8945454545455,12.1381818181818,32.1963636363636,13.5854545454545,5.65090909090909,12.6981818181818
36.9730909090909,27.7090909090909,84.5090909090909,49.0627636363636,17.0327272727273,59.3963636363636,36.9163636363636,12.16,32.6836363636364,13.2654545454545,5.68727272727273,12.6981818181818
37.1605818181818,27.8472727272727,84.7272727272727,51.3669818181818,17.1709090909091,59.3963636363636,37.1418181818182,12.2036363636364,33.0690909090909,12.8509090909091,5.73090909090909,12.6981818181818
37.6922181818182,27.7236363636364,84.6181818181818,55.5649454545455,17.5418181818182,60.0290909090909,37.7090909090909,12.2690909090909,33.6218181818182,12.4145454545455,5.72363636363636,12.7418181818182
37.1085090909091,27.7963636363636,84.7563636363636,56.7929454545455,17.8909090909091,59.92,38.08,12.24,33.9854545454545,11.8472727272727,5.73090909090909,12.8
37.2604363636364,28.2254545454545,84.8436363636364,63.0565090909091,17.9345454545455,59.8254545454545,39.0690909090909,12.24,34.4872727272727,11.36,5.67272727272727,12.8
37.28,28.2981818181818,85.2,71.5620363636364,18.4,60.0290909090909,39.8036363636364,12.2036363636364,34.8945454545455,11.1345454545455,5.62181818181818,12.8145454545455
36.8485818181818,28.2836363636364,85.9709090909091,80.7222545454545,18.8290909090909,59.5854545454545,40.1381818181818,12.2109090909091,35.5127272727273,11.04,5.62181818181818,12.8727272727273
33.0043636363636,28.1163636363636,85.8690909090909,90.3501090909091,19.3963636363636,59.8909090909091,40.5745454545455,12.2181818181818,35.9854545454545,11.0909090909091,5.52,12.8872727272727
24.3441454545455,27.6872727272727,85.92,92.0294545454545,19.28,60.7781818181818,41.0254545454545,12.16,36.3636363636364,11.3672727272727,5.44727272727273,12.8872727272727
22.8617454545455,27.4254545454545,85.8836363636364,96.5054545454545,19.6290909090909,60.9890909090909,41.3309090909091,12.1818181818182,36.6763636363636,11.6945454545455,5.41090909090909,12.9672727272727
23.7941818181818,26.9090909090909,85.8836363636364,91.9038545454545,19.7090909090909,60.9890909090909,41.2872727272727,12.1963636363636,36.8654545454545,11.9127272727273,5.41090909090909,12.9963636363636
24.4257454545455,26.7490909090909,85.8327272727273,89.5849454545454,19.92,61.0618181818182,41.2509090909091,12.2545454545455,36.9890909090909,12.1236363636364,5.36727272727273,13.0254545454545
25.2831272727273,26.6836363636364,87.4327272727273,79.7403636363636,20.3563636363636,59.8618181818182,41.0618181818182,12.2545454545455,36.9745454545455,12.3127272727273,5.42545454545455,13.1054545454545
26.9050181818182,26.5527272727273,85.2363636363636,79.6802181818182,20.5163636363636,60.1890909090909,40.8581818181818,12.2981818181818,37.0472727272727,12.4218181818182,5.44,13.12
27.2974545454545,26.4218181818182,85.9709090909091,71.6876363636364,20.6327272727273,60.1890909090909,40.8,12.4,36.8218181818182,12.6036363636364,5.45454545454545,13.1345454545455
28.6326545454545,26.4145454545455,85.6872727272727,66.2271272727273,20.8,60.7345454545455,40.7709090909091,12.4509090909091,36.8654545454545,12.7490909090909,5.52,13.1781818181818
29.3427636363636,26.3563636363636,85.4618181818182,61.4093090909091,20.6690909090909,61.1854545454545,40.8,12.4945454545455,36.7418181818182,12.8654545454545,5.58545454545455,13.0909090909091
29.8285818181818,26.0872727272727,85.1490909090909,60.7046545454545,21.3890909090909,60.2981818181818,40.9454545454545,12.6109090909091,35.8472727272727,13.0254545454545,5.53454545454545,13.12
29.9734545454545,26.2254545454545,85.0109090909091,56.6176,21.0909090909091,61.5054545454545,40.9309090909091,12.7345454545455,35.3963636363636,13.1781818181818,5.6,13.12
31.2866909090909,26.3490909090909,84.7272727272727,55.9324363636364,21.7527272727273,60.2836363636364,41.0909090909091,12.7490909090909,35.3745454545455,13.2872727272727,5.66545454545455,13.12
32.7971636363636,26.4218181818182,84.7272727272727,55.9362909090909,22.1163636363636,60.7272727272727,41.2218181818182,12.8363636363636,35.1054545454545,13.4327272727273,5.69454545454545,13.12
30.0445090909091,26.6472727272727,85.0109090909091,55.4484363636364,21.9636363636364,60.64,41.3745454545455,13.04,35.4036363636364,13.4181818181818,5.68727272727273,13.0109090909091
29.5866181818182,26.7927272727273,85.5127272727273,55.3751272727273,21.8763636363636,61.0909090909091,41.0836363636364,13.0909090909091,35.7454545454545,13.2,5.76727272727273,13.1345454545455
29.7174545454545,26.9018181818182,85.2654545454545,36.776,22.0145454545455,60.7345454545455,40.7854545454545,35.0690909090909,36.3272727272727,12.8509090909091,5.79636363636364,13.0545454545455
29.8521454545455,27.1418181818182,85.6509090909091,55.7563636363636,22.3054545454545,61.1927272727273,40.8072727272727,17.9709090909091,37.2363636363636,12.7345454545455,5.76727272727273,13.0327272727273
30.3922909090909,27.0545454545455,85.4254545454545,58.5722181818182,22.8,61.3018181818182,41.5418181818182,15.6218181818182,37.7818181818182,12.5745454545455,5.85454545454545,12.9890909090909
30.464,27.2727272727273,85.9345454545455,62.1258181818182,22.8436363636364,62.3418181818182,42.1163636363636,18.0218181818182,38.1090909090909,12.2690909090909,5.85454545454545,13.0036363636364
29.7310545454545,27.6872727272727,84.8145454545455,66.0507636363636,23.3454545454545,61.3163636363636,42.5090909090909,21.1709090909091,38.5745454545455,11.7381818181818,5.85454545454545,12.9745454545455
33.3818909090909,27.8327272727273,86.4363636363636,69.9583272727273,23.8690909090909,60.4145454545455,43.1054545454545,22.9309090909091,38.9309090909091,11.4109090909091,5.85454545454545,13.0909090909091
36.9864727272727,28.0436363636364,86.24,71.1202909090909,24.2545454545455,61.1927272727273,43.5054545454545,24.1454545454545,39.4036363636364,11.1781818181818,5.86909090909091,13.0327272727273
35.0007272727273,28.1963636363636,87.3381818181818,80.368,24.72,61.52,43.3963636363636,25.2290909090909,39.7018181818182,11.0981818181818,5.80363636363636,13.1018181818182
32.5083636363636,27.8618181818182,87.0981818181818,79.8314909090909,25.0254545454545,61.3963636363636,43.4545454545455,26.4654545454545,39.9927272727273,11.1345454545455,5.81818181818182,13.0909090909091
27.1459636363636,27.6727272727273,87.0981818181818,79.5476363636364,25.4763636363636,61.3963636363636,43.9490909090909,27.3672727272727,40.4872727272727,11.3309090909091,5.69454545454545,13.12
26.7635636363636,27.5345454545455,86.72,85.4882909090909,26.32,61.5054545454545,44.4218181818182,27.9636363636364,40.6327272727273,11.6654545454545,5.65090909090909,13.1781818181818
27.4115636363636,27.6727272727273,86.8145454545455,86.6237818181818,26.0654545454545,62.4072727272727,44.5745454545455,28.4145454545455,40.7636363636364,11.9563636363636,5.66545454545455,13.1781818181818
28.3682909090909,27.5345454545455,85.5490909090909,84.7422545454545,26.6472727272727,61.7018181818182,44.6545454545455,28.7709090909091,40.8363636363636,12.1890909090909,5.72363636363636,13.1636363636364
29.8968727272727,27.3890909090909,86.6690909090909,77.9680727272727,26.7927272727273,61.8181818181818,44.56,28.9745454545455,41.0618181818182,12.3781818181818,5.67272727272727,13.2363636363636
30.4246545454545,27.3163636363636,86.3854545454546,72.5377454545455,26.9454545454545,61.8254545454545,44.6618181818182,29.0981818181818,41.0690909090909,12.56,5.73818181818182,13.2363636363636
30.9960727272727,27.3018181818182,86.3345454545454,70.0557090909091,26.7781818181818,61.8254545454545,44.6254545454545,29.04,40.8654545454545,12.6690909090909,5.75272727272727,13.28
33.2677090909091,27.04,86.3418181818182,66.6098181818182,27.3672727272727,61.36,44.7636363636364,28.9890909090909,40.7709090909091,12.8145454545455,5.75272727272727,13.2654545454545
33.2404363636364,27.1054545454545,86.2036363636364,68.8614545454545,27.5854545454545,61.1272727272727,44.9163636363636,28.9236363636364,40.6545454545455,12.8945454545455,5.81818181818182,13.2654545454545
33.5936727272727,27.3890909090909,85.6363636363636,67.7207272727273,27.7309090909091,62.0436363636364,45.0836363636364,28.9381818181818,40.56,13.04,5.88363636363636,13.28
34.3112,27.3890909090909,85.7745454545455,67.7207272727273,27.8763636363636,61.9272727272727,45.4109090909091,28.7127272727273,40.3636363636364,13.1345454545455,5.88363636363636,13.2654545454545
36.6346909090909,27.5272727272727,85.5781818181818,67.6624727272727,28.0218181818182,62.2763636363636,45.6436363636364,28.6472727272727,40.3054545454545,13.2290909090909,5.89818181818182,13.2072727272727
37.2336727272727,27.5345454545455,84.6181818181818,67.7036363636364,28.1672727272727,62.3927272727273,46.0581818181818,28.7272727272727,40.1309090909091,13.3309090909091,6.01454545454545,13.1781818181818
33.548,27.6945454545455,85.6872727272727,66.0647272727273,28.48,61.9272727272727,46.2763636363636,28.6036363636364,40.0290909090909,13.4036363636364,6.08727272727273,13.2363636363636
33.7629090909091,27.9418181818182,86.0727272727273,61.9279272727273,28.1963636363636,62.5090909090909,45.9709090909091,28.4072727272727,39.8981818181818,13.1709090909091,6.12363636363636,13.2072727272727
38.5312727272727,28.0727272727273,86.0727272727273,68.3464,27.8254545454545,62.9672727272727,45.4327272727273,28.2545454545455,39.8981818181818,12.7418181818182,6.09454545454545,13.2218181818182
43.6293818181818,28.3781818181818,85.9854545454545,67.3672727272727,28.1963636363636,63.2,45.4036363636364,28.0363636363636,40.1018181818182,12.4290909090909,6.16727272727273,13.2218181818182
44.4471272727273,28.7418181818182,85.9854545454545,70.8856727272727,28.6472727272727,63.4327272727273,0,0,0,12.0654545454545,6.18181818181818,13.2363636363636
44.1841454545455,28.96,86.4436363636364,71.1164363636364,29.5563636363636,63.2072727272727,0,0,0,11.6072727272727,6.24727272727273,13.2509090909091
42.1728727272727,29.0327272727273,86.5381818181818,81.6700363636364,30.7345454545455,63.3163636363636,0,0,0,11.1127272727273,6.19636363636364,13.2945454545455
43.7265454545455,29.1054545454545,86.9090909090909,108.080654545455,31.0909090909091,63.9781818181818,0,0,0,10.6545454545455,6.13090909090909,13.2654545454545
43.9780363636364,29.1854545454545,87.5781818181818,132.049381818182,32.16,64.1381818181818,0,0,0,10.4218181818182,6.13090909090909,13.3818181818182
43.0920727272727,28.9672727272727,87.5272727272727,138.766618181818,33.0909090909091,64.2109090909091,0,0,0,10.2836363636364,6.01454545454545,13.3672727272727
34.2006545454545,28.96,87.0981818181818,137.676436363636,33.6872727272727,63.9054545454545,0,0,0,10.3854545454545,5.91272727272727,13.4545454545455
25.2073454545455,29.0909090909091,86.7636363636364,170.382181818182,34.5454545454545,63.8036363636364,0,0,0,10.6472727272727,5.90545454545455,13.4981818181818
24.0683636363636,28.7927272727273,86.8145454545455,191.0752,35.0909090909091,64.0581818181818,0,0,0,10.9018181818182,5.80363636363636,13.5636363636364
24.8519272727273,28.5527272727273,87.2436363636364,170.586763636364,35.2072727272727,64.0581818181818,0,0,0,11.2218181818182,5.75272727272727,13.5781818181818
27.1287272727273,28.4,87.0981818181818,183.871054545455,35.3236363636364,64.2763636363636,0,0,0,11.5127272727273,5.83272727272727,13.6690909090909
27.5333818181818,28.1018181818182,86.5745454545455,143.298327272727,35.2581818181818,64.32,0,0,0,11.6872727272727,5.83272727272727,13.76
27.8250909090909,27.9781818181818,86.4363636363636,123.084436363636,35.2,64.16,0,0,0,11.8327272727273,5.83272727272727,13.7454545454545
29.6853818181818,27.68,85.92,120.7072,35.3018181818182,64.3563636363636,0,0,0,12,5.89818181818182,13.7890909090909
29.9706909090909,27.6,84.7563636363636,108.329236363636,35.4254545454545,64.4363636363636,0,0,0,12.1309090909091,5.91272727272727,13.8327272727273
30.2544,27.8109090909091,85.7236363636364,94.7950545454545,35.4472727272727,64.3563636363636,0,0,0,12.1890909090909,5.91272727272727,13.8181818181818
32.9262545454545,27.8109090909091,85.5272727272727,90.2310545454546,35.6363636363636,64.5236363636364,0,0,0,12.3054545454545,5.97818181818182,13.76
32.8349090909091,27.8763636363636,85.3818181818182,87.8914181818182,35.7527272727273,64.56,0,0,0,12.48,5.99272727272727,13.8690909090909
33.6808,27.8836363636364,84.64,90.1054545454545,35.9854545454545,64.3345454545454,0,0,0,12.6109090909091,6.06545454545455,13.8509090909091
34.0011636363636,28.6836363636364,83.9781818181818,89.7441454545454,36.1018181818182,64.4072727272727,0,0,0,12.72,6.06545454545455,13.8036363636364
33.0032,27.8254545454545,83.8909090909091,87.3561454545455,36.7345454545455,63.7672727272727,0,0,0,12.7490909090909,6.21818181818182,13.8036363636364
31.4749090909091,28.0581818181818,83.1054545454545,81.4141818181818,36.3345454545455,64.0072727272727,0,0,0,12.6327272727273,6.26909090909091,13.8145454545455
33.4621818181818,28.5018181818182,82.0654545454545,76.788,35.9490909090909,63.8909090909091,0,0,0,12.3272727272727,6.21818181818182,13.8618181818182
38.0399272727273,28.8727272727273,81.8618181818182,84.9046545454545,36.48,64.3636363636364,0,0,0,12.0945454545455,6.26909090909091,13.7963636363636
38.7592727272727,29.0181818181818,83.12,86.0191272727273,36.4363636363636,65.2436363636364,0,0,0,11.7890909090909,6.35636363636364,13.7963636363636
38.4019636363636,29.3309090909091,83.3163636363636,91.0389818181818,37.3963636363636,65.36,0,0,0,11.4545454545455,6.35636363636364,13.7672727272727
38.9973818181818,29.4836363636364,84.3127272727273,90.9392727272727,38.3272727272727,65.4472727272727,0,0,0,10.88,6.35636363636364,13.7963636363636
44.3517818181818,29.4109090909091,83.7963636363636,129.269527272727,39.2581818181818,65.5127272727273,0,0,0,10.48,6.35636363636364,13.8836363636364
44.4259636363636,29.4836363636364,83.6581818181818,137.241381818182,40.5236363636364,65.3309090909091,0,0,0,10.1672727272727,6.30545454545455,13.8545454545455
41.0352727272727,29.6363636363636,82.9672727272727,189.707927272727,41.5345454545455,65.1781818181818,0,0,0,10.1381818181818,6.20363636363636,13.8909090909091
37.8275636363636,29.7890909090909,83.8909090909091,200.638327272727,42.8290909090909,65.4254545454545,0,0,0,10.2036363636364,6.15272727272727,13.92
26.5844363636364,30.0945454545455,84.0581818181818,0,0,0,0,0,0,10.4145454545455,6.02909090909091,13.9272727272727
25.124,29.6218181818182,83.0181818181818,0,0,0,0,0,0,10.7563636363636,6.11636363636364,14.0218181818182
26.3261090909091,29.7672727272727,84.1018181818182,0,0,0,0,0,0,11.0181818181818,6.06545454545455,14.0509090909091
26.5159272727273,29.3745454545455,83.5418181818182,0,0,0,0,0,0,11.1709090909091,5.99272727272727,14.08
28.4685818181818,28.7709090909091,83.2727272727273,0,0,0,0,0,0,11.3890909090909,6.13090909090909,14.1745454545455
27.3976,28.5527272727273,83.4109090909091,0,0,0,0,0,0,11.5127272727273,6.08,14.1745454545455
28.9907636363636,28.8436363636364,83.1127272727273,0,0,0,0,0,0,11.6218181818182,6.08,14.2036363636364
29.4628363636364,28.6909090909091,83.0981818181818,0,0,0,0,0,0,11.7309090909091,6.14545454545455,14.2690909090909
