when,module,battery,d15cm,d15cm_bias,d45cm,d45cm_bias,d75cm,d75cm_bias
2017-05-06 16:00:00.000,3,5.12360191345215,1151,333,695,-217,3220,744
2017-05-06 17:00:00.000,3,5.10093069076538,1124,325,678,-212,3247,727
2017-05-06 18:00:00.000,3,5.10093069076538,1104,338,669,-210,3284,730
2017-05-06 19:00:00.000,3,5.10093069076538,1085,326,661,-207,3316,731
2017-05-06 20:00:00.000,3,5.0784592628479,1066,326,647,-202,3335,736
2017-05-06 21:00:00.000,3,5.05618572235107,1052,316,638,-201,3355,740
2017-05-06 22:00:00.000,3,5.01221895217896,1045,312,632,-198,3369,729
2017-05-06 23:00:00.000,3,5.01221895217896,1040,328,624,-199,3371,747
2017-05-07 00:00:00.000,3,4.99052143096924,1032,309,620,-194,3380,743
2017-05-07 01:00:00.000,3,4.99052143096924,1027,320,615,-199,3380,754
2017-05-07 02:00:00.000,3,4.96901035308838,1020,323,612,-196,3374,758
2017-05-07 03:00:00.000,3,4.96901035308838,1014,318,606,-193,3373,753
2017-05-07 04:00:00.000,3,4.9476842880249,1004,303,603,-191,3373,734
2017-05-07 05:00:00.000,3,4.92654037475586,997,316,598,-193,3376,764
2017-05-07 06:00:00.000,3,4.92654037475586,988,313,597,-195,3364,761
2017-05-07 07:00:00.000,3,4.9055757522583,979,306,594,-190,3353,772
2017-05-07 08:00:00.000,3,4.9055757522583,973,312,589,-191,3345,768
2017-05-07 09:00:00.000,3,4.88478946685791,963,299,587,-187,3327,752
2017-05-07 10:00:00.000,3,4.88478946685791,962,304,587,-189,3328,764
2017-05-07 11:00:00.000,3,4.9055757522583,951,303,585,-190,3341,751
2017-05-07 12:00:00.000,3,4.92654037475586,939,304,578,-190,3343,751
2017-05-07 13:00:00.000,3,4.9476842880249,926,295,581,-190,3355,751
2017-05-07 14:00:00.000,3,4.9476842880249,910,291,576,-185,3347,745
2017-05-07 15:00:00.000,3,4.9476842880249,890,288,572,-186,3336,747
2017-05-07 16:00:00.000,3,4.92654037475586,881,287,567,-180,3335,732
2017-05-07 17:00:00.000,3,4.9055757522583,880,286,564,-183,3344,750
2017-05-07 18:00:00.000,3,4.9055757522583,866,291,560,-187,3330,753
2017-05-07 19:00:00.000,3,4.9055757522583,858,286,558,-186,3316,761
2017-05-07 20:00:00.000,3,4.88478946685791,848,285,555,-182,3301,738
2017-05-07 21:00:00.000,3,4.84374094009399,842,280,550,-184,3289,760
2017-05-07 22:00:00.000,3,4.82347440719604,843,282,548,-185,3279,753
2017-05-07 23:00:00.000,3,4.8033766746521,841,284,544,-183,3269,759
2017-05-08 00:00:00.000,3,4.78344535827637,838,284,545,-186,3252,751
2017-05-08 01:00:00.000,3,4.78344535827637,836,286,540,-181,3246,752
2017-05-08 02:00:00.000,3,4.76367902755737,831,284,540,-183,3241,762
2017-05-08 03:00:00.000,3,4.76367902755737,829,273,539,-179,3226,737
2017-05-08 04:00:00.000,3,4.74407577514648,823,284,535,-181,3217,748
2017-05-08 05:00:00.000,3,4.74407577514648,821,281,534,-181,3206,749
2017-05-08 06:00:00.000,3,4.72463274002075,818,279,536,-182,3199,738
2017-05-08 07:00:00.000,3,4.72463274002075,819,286,532,-179,3192,752
2017-05-08 08:00:00.000,3,4.7053484916687,815,279,534,-179,3190,753
2017-05-08 09:00:00.000,3,4.7053484916687,814,280,536,-180,3179,744
2017-05-08 10:00:00.000,3,4.74407577514648,807,275,533,-180,3170,740
2017-05-08 11:00:00.000,3,4.74407577514648,813,281,628,-213,3186,750
2017-05-08 12:00:00.000,3,4.76367902755737,1039,331,1237,-378,3184,743
2017-05-08 13:00:00.000,3,4.78344535827637,1066,331,1123,-319,3179,729
2017-05-08 14:00:00.000,3,4.76367902755737,1056,336,1099,-305,3183,741
2017-05-08 15:00:00.000,3,4.76367902755737,1034,327,1036,-281,3189,727
2017-05-08 16:00:00.000,3,4.76367902755737,1012,332,986,-274,3196,740
2017-05-08 17:00:00.000,3,4.72463274002075,1091,339,1550,-354,3192,741
2017-05-08 18:00:00.000,3,4.7053484916687,1303,382,2782,-390,3164,725
2017-05-08 19:00:00.000,3,4.6862211227417,1645,450,3755,-375,3118,693
2017-05-08 20:00:00.000,3,4.66724824905396,1833,518,2822,-214,3133,698
2017-05-08 21:00:00.000,3,4.64842891693115,1816,500,2309,-234,3137,698
2017-05-08 22:00:00.000,3,4.62976026535034,2163,584,2881,-292,3115,695
2017-05-08 23:00:00.000,3,4.62976026535034,2380,624,2764,-255,3133,686
2017-05-09 00:00:00.000,3,4.61124134063721,2369,602,2343,-247,3176,678
2017-05-09 01:00:00.000,3,4.61124134063721,2276,574,2069,-257,3215,677
2017-05-09 02:00:00.000,3,4.59287023544312,2197,555,1855,-268,3258,689
2017-05-09 03:00:00.000,3,4.59287023544312,2110,529,1686,-271,3284,682
2017-05-09 04:00:00.000,3,4.57464456558228,2032,535,1564,-288,3311,693
2017-05-09 05:00:00.000,3,4.57464456558228,1960,520,1457,-279,3335,692
2017-05-09 06:00:00.000,3,4.57464456558228,1897,501,1375,-282,3363,714
2017-05-09 07:00:00.000,3,4.55656290054321,1836,484,1304,-278,3378,715
2017-05-09 08:00:00.000,3,4.55656290054321,1769,463,1239,-271,3385,696
2017-05-09 09:00:00.000,3,4.53862333297729,1724,464,1192,-270,3402,700
2017-05-09 10:00:00.000,3,4.53862333297729,1673,436,1326,-306,3405,702
2017-05-09 11:00:00.000,3,4.55656290054321,1645,435,1269,-288,3419,712
