when,d15cm_modulo1,d45cm_modulo1,d75cm_modulo1,d15cm_modulo2,d45cm_modulo2,d75cm_modulo2,d15cm_modulo3,d45cm_modulo3,d75cm_modulo3,d15cm_modulo4,d45cm_modulo4,d75cm_modulo4,wetness,soil_temperature,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_direcao,vento_rajada,radiacao,precipitacao,EToPM
2017-04-25 15:00:00.000,12.4068826074289,9.74506240161043,9.83028165200366,10.7856483252265,10.6949097007993,12.1271364397443,10.0610893409932,10.3978270123073,9.755085978069,8.91017446359949,13.0852535269592,10.0610893409932,1023,27.625,30.5,30.8,29.8,63,65,58,22.8,23.5,21.1,99.89,100.01,99.89,3.6,121,7.7,3.317,0,1.03062832189397
2017-04-25 16:00:00.000,12.1919765204622,9.38029609419116,9.88670048957315,10.3845453936947,10.3644021865366,11.978342249533,9.75619462177498,10.2637218891156,9.13515781152678,8.89037328685212,13.1515236611308,9.97710943315717,1023,27.6875,31,31.6,29.9,59,64,57,22,23.3,21.5,99.81,99.89,99.81,3.3,116,7.6,3.36,0,1.06676777484537
2017-04-25 17:00:00.000,11.9942979052803,9.06119357267908,9.93079078590165,10.2435247144648,10.2334275448239,11.9330991493879,9.66390898258773,10.1577178643431,9.13140016819403,8.84574060306829,13.1972027478034,9.95598995770115,1023,27.875,31.2,31.7,30.8,58,62,54,21.9,23.1,21,99.75,99.81,99.75,3.6,121,7.6,3.06,0,0.98944534773468
2017-04-25 18:00:00.000,11.8415387374889,8.80082066330809,9.94484482129425,10.1674881964845,10.1421731317126,11.8364254820108,9.61142549930134,10.1016768616767,9.16788212689096,8.82091305155834,13.2019625152937,9.94990166243361,1023,28.0625,31.2,31.4,30.8,58,61,56,21.9,22.6,21.2,99.69,99.75,99.69,3.1,109,6.9,2.286,0,0.553030215106444
2017-04-25 19:00:00.000,11.7322639805763,8.62451391348457,9.99590907474653,10.1331510643495,10.1077275253024,12.1176728983724,9.57977796140463,10.0670577644968,9.24558207279374,8.80100910731724,13.1962786960153,9.96034588923626,1023,28.3125,30,31.3,29.4,68,69,58,23.5,23.6,21.2,99.72,99.72,99.68,4.5,80,8,1.314,0,0.301847180080857
2017-04-25 20:00:00.000,11.666998910051,8.46769026522345,10.0190727011014,10.1464480694611,10.0445401449957,12.0067464908216,9.53591479541067,10.0037940651437,9.26188905052829,8.77076649694486,13.1389458647276,9.93251190928737,1023,28.4375,28.4,30,28.2,73,75,68,23,23.5,23,99.76,99.76,99.72,2.9,89,6.6,0.2016,0.2,0.0907105750031168
2017-04-25 21:00:00.000,11.6253327239979,8.34015772871506,10.0080237730236,10.1971995103623,10.0080237730236,11.9403051804251,9.55383969506653,9.96203985061343,9.31956802943041,8.81646919392642,13.0759078323275,9.9364985993196,1023,28.625,27.4,28.4,27.4,73,74,72,22.1,22.9,22,99.79,99.79,99.76,3.5,100,6.4,0.04448,0,0.0637737242406371
2017-04-25 22:00:00.000,11.551145901161,8.20802778315498,9.98386284079756,10.2244407718576,9.95828945841031,11.8508227021105,9.58025256638867,9.87136871856379,9.3202024835936,8.80637459425872,13.044389996996,9.91738004518131,1023,28.6875,27,27.4,26.9,74,75,73,21.9,22.2,21.9,99.88,99.88,99.79,5.5,101,9.4,0,0,0.066688341978299
2017-04-25 23:00:00.000,11.4923220100406,8.08076608552058,9.96989124759669,10.2466191845388,9.93405205047764,11.7922346654198,9.59651061701603,9.83681229571213,9.34124319694265,8.79117269797235,13.0180192282738,9.88286629885594,1023,28.75,26.6,27,26.6,76,76,74,22.1,22.1,21.9,99.96,99.96,99.88,3.9,108,9.4,0,0,0.0514337163928584
2017-04-26 00:00:00.000,11.5057867007085,8.01917800099122,9.97126726516922,10.2893929114856,9.93026210143818,11.7956997469134,9.61792258263505,9.80218467360313,9.35722632526922,8.80648224889186,12.9863751718892,9.86364979601652,1023,28.8125,26.5,26.7,26.4,77,77,75,22.1,22.1,21.9,100,100,99.96,2.9,106,6.9,0,0,0.0416478690837383
2017-04-26 01:00:00.000,11.4045162604764,7.91374663430856,9.91869470682585,10.2671354664644,9.89822040627461,11.7249670831132,9.61183887135585,9.74474170853102,9.31573755295964,8.79625776627831,12.9606899480799,9.82657976706819,1023,28.75,26.5,26.6,26.4,78,78,77,22.4,22.4,22.1,100.01,100.01,99.99,4.5,104,7.3,0,0,0.0504952987591079
2017-04-26 02:00:00.000,11.3396220826488,7.84397153665609,9.90715422971763,10.2654241082717,9.86114567028216,11.6854187999874,9.61087289268699,9.69766046972916,9.28963453034334,8.75558517005956,12.9038441173973,9.76405736576541,1023,28.6875,26.3,26.5,26.3,81,81,78,22.7,22.7,22.4,99.97,100.01,99.97,4.1,109,7.5,0,0,0.041335120492426
2017-04-26 03:00:00.000,11.3293105469922,7.79851958797864,9.85603437668611,10.2807954042474,9.86114567028216,11.6544233800453,9.61087289268699,9.6670244973395,9.3202024835936,8.74542911183494,12.9090474673217,9.73340942062474,1023,28.6875,26.3,26.3,26.1,81,82,81,22.8,22.9,22.7,99.92,99.97,99.92,3.7,109,6,0,0,0.0391824794694883
2017-04-26 04:00:00.000,11.2491600952637,7.69371195735181,9.8139539783177,10.2637166291902,9.82416265650918,11.5995410295701,9.60481111590668,9.63030256343235,9.28903467801854,8.755588839792,12.8731257175551,9.69149764874541,1023,28.625,26.3,26.5,26.2,82,82,81,22.9,22.9,22.8,99.85,99.92,99.85,4.1,106,7.9,0,0,0.0391416756263307
2017-04-26 05:00:00.000,11.1562286362364,7.65084382227007,9.77083482283381,10.2654194088381,9.78610971346459,11.5519272796303,9.59272915342673,9.59781529640172,9.27768545264272,8.73535324092568,12.7963647727497,9.64359743764786,1023,28.5,26.3,26.4,26.1,82,83,81,23,23,22.9,99.81,99.85,99.81,3.7,116,7.5,0,0,0.0571607967739133
2017-04-26 06:00:00.000,11.1535136576102,7.61693210197157,9.72392879780917,10.2484170733039,9.78495102168941,11.5333441521707,9.57146905439928,9.56130993516228,9.2111920575188,8.73032498692456,12.6468901819906,9.58162878133884,1023,28.4375,26.2,26.3,26.1,82,83,82,22.9,23,22.9,99.8,99.81,99.79,4,115,8.4,0,0,0.0607533250604694
2017-04-26 07:00:00.000,11.0765005461688,7.55937386261502,9.68625109624627,10.1941830632834,9.73190287481138,11.4245612920121,9.55950492899386,9.53923431624037,9.21017562009819,8.75056314443212,12.6071068751468,9.52403294431477,1023,28.3125,26.1,26.2,26,82,83,82,22.9,23,22.8,99.81,99.82,99.79,3.9,119,7,0,0,0.0593798573243587
2017-04-26 08:00:00.000,11.0789928840876,7.54070309358538,9.670011471046,10.2078117728001,9.72574188156194,11.4215502211504,NaN,NaN,NaN,8.71530873792026,12.6336681617055,9.48774876642916,1023,28.25,25.7,26.1,25.7,81,82,81,22.3,22.9,22.2,99.84,99.84,99.8,3,108,7.6,0,0,0.0499617871462988
2017-04-26 09:00:00.000,11.0712759344178,7.50209285073996,9.63863218080798,10.2011069275546,9.7044114553553,11.3929873082183,9.53748300864594,9.48187663154477,9.19402586627182,8.72542077404255,12.6241324411862,9.44144706464724,1023,28.1875,26.1,26.1,25.7,80,82,80,22.4,22.4,22.2,99.92,99.92,99.84,2.4,113,5.8,0.02751,0,0.0511844417142523
2017-04-26 10:00:00.000,10.9795639293645,7.46501902541276,9.60133208971756,10.1522987056157,9.67199855438926,11.3207731655151,9.52060639928575,9.43991906501543,9.19808692599878,8.48969298857863,12.7232996769151,9.38446875807142,1023,28.0625,27.8,27.8,26.1,74,80,74,22.8,23.1,22.4,99.98,99.98,99.92,2.4,115,4.5,0.4924,0,0.194748244309636
2017-04-26 11:00:00.000,10.8653062114905,7.45152445168197,9.57014706328025,10.0850061260743,9.67602002525958,11.3382623166843,9.48952622244508,9.41901437289374,9.16742518806712,8.41989560915746,12.6828913604617,9.33343219603382,1023,28,28.2,28.4,27.8,74,75,73,23.1,23.4,22.7,100.07,100.07,99.98,3.3,118,6.6,1.336,0,0.433310342235648
2017-04-26 12:00:00.000,10.7615186533518,7.44800408883206,9.53400386900795,9.99770061321789,9.65484629727028,11.289590256731,9.4585209920863,9.39815884254619,9.17199178128903,8.3402862004189,12.6425826065534,9.27749890015246,1023,27.9375,28.7,29.1,27.8,73,76,70,23.4,23.6,22.5,100.09,100.09,100.07,3.9,109,7.6,1.821,0,0.569511649643649
2017-04-26 13:00:00.000,10.6652204693458,7.43806103256946,9.52393754657715,10.0178900636,9.64477281073412,11.2794196044992,9.41324736798035,9.38307165811458,9.16194690537904,8.3152980819561,12.6374568179365,9.2724732637051,1023,27.9375,28.8,29.8,28.6,71,73,68,22.9,23.9,22.5,100.07,100.09,100.06,4.1,111,7.9,1.925,0,0.604647786123671
2017-04-26 14:00:00.000,10.5284692394351,7.40823537800252,9.51890460911398,9.93210144917495,9.62966370085235,11.2539956248918,9.39815884254619,9.38810057060254,9.18203725200986,8.32529288655805,12.6015805898,9.23227352962612,NaN,27.9375,30.1,30.2,28.7,66,72,65,23.1,24.2,22.3,100,100.07,100,4,119,8.2,2.063,0,0.674750228726666
2017-04-26 15:00:00.000,10.487971431528,7.41817667720644,9.51890460911398,9.87157083066426,9.6145559347182,11.2692495582309,9.35792933024871,9.37804289460704,9.1569246904616,8.29031365297168,12.570835514256,9.23227352962612,1023,27.9375,31,31.2,29.6,61,68,61,22.6,23.8,22.2,99.89,100,99.89,4,116,8.2,3.104,0,0.986027939652062
2017-04-26 16:00:00.000,10.3817104858256,7.38835453629109,9.50380669165383,9.86652758517266,9.58937931011357,11.2234918473714,9.32273632683882,9.37804289460704,9.17701444229479,8.29031365297168,12.5144838671046,9.19710657347703,1023,27.9375,31.7,31.7,30.8,58,64,54,22.2,23.6,21.1,99.75,99.89,99.75,3.7,123,8,3.285,0,1.05991302724635
2017-04-26 17:00:00.000,10.3412475636081,7.39829466438131,9.48871011644849,NaN,NaN,NaN,9.28252468544129,9.32776345199858,9.18706021044086,8.3152980819561,12.4427903873866,9.17701444229479,1023,27.9375,31.1,31.9,30.9,56,58,52,21.4,22,20.5,99.69,99.75,99.69,4.2,126,8.3,2.976,0,0.972542011793245
2017-04-26 18:00:00.000,10.2805712086595,7.38338469180394,9.47864647858698,9.92201151602363,9.56420641681359,11.213325132935,9.25237220619822,9.32273632683882,9.17199178128903,8.35528084278618,12.4120737941564,9.16696926898598,1023,27.9375,30.5,31.4,30.3,62,63,55,22.4,22.8,20.8,99.68,99.69,99.66,4,99,7.5,1.453,0,0.353375958470229
2017-04-26 19:00:00.000,10.2249702127895,7.3684760364967,9.46355214007525,9.98760678679968,9.53903725398884,11.2082420028246,9.23227352962612,9.29760293442281,9.18203725200986,8.38527411374642,12.3301898035083,9.1267945230668,1023,27.9375,27.6,30.5,27.6,78,79,61,23.5,24.2,22.1,99.74,99.74,99.67,3.6,63,7.5,1.242,0,0.260476026875432
2017-04-26 20:00:00.000,10.417837823318,7.48791779644232,9.59746134770548,10.248311001673,9.66396937440911,11.4023654403144,9.37765863026909,9.44919107107541,9.32147570891448,8.56736424946289,12.5122331035484,9.24489259564393,1000,28.8125,27.5,27.9,27.2,72,79,72,22,23.7,22,99.78,99.78,99.74,3.8,96,6.3,0.1912,0,0.0930291669404676
2017-04-26 21:00:00.000,10.4422286485163,7.50023416018238,9.61474999412988,10.3546648301954,9.66090043978677,11.3773261012896,9.39954690851079,9.43539515389459,9.35346742821119,8.65867474430324,12.4791291778126,9.27157922863091,1004,28.9375,26.6,27.5,26.6,75,75,71,21.9,22.1,21.6,99.87,99.87,99.78,1.8,69,5.5,0.01494,0,0.0365261438365803
2017-04-26 22:00:00.000,10.4338347452726,7.4886715485715,9.60032653258041,10.4802606997387,9.672197007393,11.3855103008889,9.41052940927314,9.43616527508922,9.33364503250127,8.73003349333873,12.4364283526719,9.27216259730143,1023,29,26.7,27,26.4,69,78,68,20.4,22.3,20.4,99.92,99.92,99.87,2.3,112,4.5,0,0,0.0488846798128605
2017-04-26 23:00:00.000,10.4028911397227,7.4886715485715,9.57466587352824,10.5679887148748,9.64652548998859,11.3595792523,9.41565627275253,9.42591046422303,9.34389427082577,8.78621161980821,12.4155553254621,9.25167340126983,1023,29,26.3,26.7,25.6,75,75,68,21.4,21.4,20.2,99.99,99.99,99.92,2.5,99,4.5,0,0,0.041083033140768
2017-04-27 00:00:00.000,10.4493086570841,7.50387896541834,9.55414013727432,10.7074143704286,9.64652548998859,11.3751374088671,9.41565627275253,9.42078329106682,9.33876957429865,NaN,NaN,NaN,1023,29,26.3,26.4,26.2,77,77,74,21.9,21.9,21.4,100,100.01,99.99,2.4,115,5.8,0,0,0.0368358265546701
2017-04-27 01:00:00.000,10.4235195852369,7.49374053529775,9.54900909078948,10.7745859512892,9.66192793492209,11.3855103008889,9.42591046422303,9.41052940927314,9.34389427082577,NaN,NaN,NaN,1023,29,26,26.4,25.8,78,79,76,22,22.1,21.8,100,100.03,100,2.9,100,5.3,0,0,0.0391888523790861
2017-04-27 02:00:00.000,10.3837119141063,7.47636827835616,9.50114638474378,NaN,NaN,NaN,9.40904925737436,9.3885900119878,9.32211448987461,NaN,NaN,NaN,1023,28.875,26,26.2,25.7,79,80,78,22.1,22.1,21.9,99.98,100,99.98,3.5,104,5,0,0,0.0416046096531188
2017-04-27 03:00:00.000,10.363135039725,7.46119780615263,9.4909109033327,10.8783041260461,9.62914197986184,11.3070799266319,9.41927980478801,9.3885900119878,9.33233979882404,NaN,NaN,NaN,1023,28.875,25.7,26,25.7,82,82,79,22.4,22.4,22,99.92,99.98,99.92,2.8,106,5,0,0,0.0310841605195458
2017-04-27 04:00:00.000,10.3492253337667,7.45907638109483,9.46882893529735,10.9404133231127,9.61694859686665,11.3012731513169,9.3973691085254,9.35144652784226,9.30043600624719,NaN,NaN,NaN,1023,28.75,25.9,25.9,25.7,82,83,82,22.6,22.6,22.4,99.9,99.92,99.89,2.7,111,4.6,0,0,0.0306100804915579
2017-04-27 05:00:00.000,10.3166671610908,7.4504603933001,9.43233210237594,10.968798745403,9.60576912162335,11.2983796764523,9.40174395090072,9.34058417823652,9.3202024835936,NaN,NaN,NaN,1023,28.6875,26,26,25.8,82,83,82,22.6,22.7,22.5,99.86,99.9,99.86,2.8,121,5.1,0,0,0.044948431413443
2017-04-27 06:00:00.000,10.2722370879971,7.43831533896824,9.39520606326868,11.0202569746716,9.59367131499599,11.2771844817489,9.36977856989554,9.31385148915905,9.27318882123572,NaN,NaN,NaN,1023,28.5625,26.4,26.4,25.9,82,82,81,23,23,22.5,99.84,99.86,99.84,3,118,5.1,0,0,0.0481009414120764
2017-04-27 07:00:00.000,10.2501014090752,7.43477445584571,9.37924858784746,11.0330812872562,9.58764316274823,11.2332408878787,9.37416898745007,9.31830341375822,9.27260889100412,NaN,NaN,NaN,1023,28.5,26.2,26.5,26.1,82,82,81,22.9,23,22.8,99.87,99.87,99.83,3,104,5.6,0,0,0.0478910871971352
2017-04-27 08:00:00.000,10.2263609612087,7.42270668584734,9.35251304900684,11.0637649673966,9.57055406948578,11.2481372279812,9.36264828469523,9.29171434147312,9.27145294493643,NaN,NaN,NaN,1023,28.375,25.9,26.2,25.9,83,83,81,22.8,22.9,22.6,99.93,99.93,99.87,2.9,100,5.8,0,0,0.0436616386013228
2017-04-27 09:00:00.000,10.4773508402892,7.41569237582005,9.33095693781105,11.0892085259124,9.53835767880133,11.2118439600502,9.33601247887591,9.27535592325543,9.22987773050644,NaN,NaN,NaN,1023,28.25,25.7,26,25.6,84,84,82,22.7,22.9,22.5,99.98,99.98,99.93,1.5,127,4.6,0.009895,0,0.0255779063573858
2017-04-27 10:00:00.000,10.5567793098659,7.40221164748652,9.3252656637486,11.0712759344178,9.54253903683971,11.3623219931967,9.33536523802895,9.27477680572786,9.23944354085706,NaN,NaN,NaN,1023,28.1875,28.3,28.3,25.7,75,84,73,23.4,23.7,22.7,100.03,100.03,99.98,1.2,114,2.9,0.3157,0,0.123598803759761
2017-04-27 11:00:00.000,10.5771259024204,7.39721913862892,9.3252656637486,11.0712759344178,9.53242713097503,11.3980987295266,9.31011742911803,9.26468083642454,9.23944354085706,NaN,NaN,NaN,1023,28.1875,29.1,29.1,28.3,74,75,71,23.9,23.9,22.7,100.16,100.16,100.03,3.1,111,7,1.43,0,0.465084004144554
2017-04-27 12:00:00.000,10.6318549064075,7.38683162065799,9.27304721866545,11.053314516471,9.51471612395266,11.399384497274,9.27304721866545,9.22777258263604,9.21268372148,NaN,NaN,NaN,1023,28,29.7,29.9,28.9,67,74,67,23,24,22.8,100.19,100.2,100.14,3.3,128,7.3,2.215,0,0.706272228112103
2017-04-27 13:00:00.000,10.6876511327131,7.3967827498946,9.25795433104971,11.0990776194777,9.51975455268802,11.4299537942539,NaN,NaN,NaN,8.91620857521037,11.7563671376712,9.02669803703719,818,28,30.3,30.3,29.1,66,71,66,23.3,24.1,22.8,100.19,100.23,100.19,4.7,104,8.2,2.856,0,0.884532667480781
2017-04-27 14:00:00.000,10.5094935468705,7.2140205070146,9.04510608054067,NaN,NaN,NaN,8.99601918384808,9.07456504036321,9.01565223736958,8.68709816855278,11.6024039998733,8.74099619476148,888,26.6875,28,30.7,27.6,81,81,65,24.4,24.5,22.8,100.15,100.2,100.14,4.2,72,8.5,2.017,0,0.581681341933566
2017-04-27 15:00:00.000,10.6283802999554,7.22373385192724,9.04510608054067,10.876327775105,10.2373573894991,9.89656454935725,11.2837437293899,10.1088625157371,9.06965485834652,NaN,NaN,NaN,NaN,26.6875,29.8,30.2,27.6,73,87,72,24.4,26.4,24.2,100.01,100.15,100.01,4.3,108,9.5,2.869,0.6,0.855162696510721
2017-04-28 18:00:00.000,11.5226831758071,7.301460753929,8.88317322593313,10.445131187909,9.51214134193961,11.2538997968486,12.0715162526738,9.41863141789416,12.5318962620189,NaN,NaN,NaN,NaN,26.6875,31,31.5,30.6,63,64,60,23.3,23.8,22.3,99.77,99.81,99.77,5.6,99,9.1,2.316,0,0.466775508710776
2017-04-28 19:00:00.000,11.5475919372672,7.31117913524199,8.90279321463334,10.469883062671,9.47276246524303,11.2837437293899,11.8966963683584,9.34976231142823,12.4116777404159,NaN,NaN,NaN,NaN,26.6875,29.7,31.3,29.6,67,67,62,22.9,23.5,22.6,99.78,99.78,99.77,4.2,99,9.1,1.28,0,0.299993392952216
2017-04-28 20:00:00.000,11.5824703060297,7.33061757744181,8.8880780102042,10.4995900620771,9.43339271926848,11.3434472517609,11.7719343467156,9.29567046696311,12.2715293742797,NaN,NaN,NaN,NaN,26.6875,28.6,29.7,28.6,74,74,66,23.5,23.7,22.6,99.83,99.84,99.78,4.1,86,8.1,0.16,0,0.0879820952899925
2017-04-28 21:00:00.000,11.6173557966032,7.32575775693001,8.8880780102042,10.5540663560859,9.40879126331819,11.3384711606705,11.6522484111693,9.24159585827639,12.146493782272,NaN,NaN,NaN,NaN,26.6875,27.6,28.6,27.6,78,78,74,23.4,23.8,23.4,99.89,99.9,99.82,4,83,6.9,0.04208,0,0.0563565414784035
2017-04-28 22:00:00.000,11.6721902474313,7.3208980763968,8.85865143334045,10.643246979533,9.39403210084063,11.4031716596454,11.5426098944035,9.20227969121543,12.0165536056172,NaN,NaN,NaN,NaN,26.6875,27.1,27.6,27.1,79,79,77,23.1,23.4,23,99.97,99.97,99.89,4.1,105,7.3,0,0,0.0470101808416101
2017-04-28 23:00:00.000,11.7021073656796,7.32575775693001,8.85865143334045,10.7076842512605,9.37435521346484,11.4031716596454,11.4579373902444,9.15314729143898,11.946626676708,NaN,NaN,NaN,NaN,26.6875,27,27.1,27,80,80,78,23.3,23.4,22.9,100.01,100.01,99.97,3.9,110,8,0,0,0.0434767355885542
2017-04-29 00:00:00.000,11.7370172904582,7.3208980763968,8.82922996469408,10.7572679690446,9.35468060678565,11.442999540044,11.3484234878896,9.11385161500024,11.8168381871857,NaN,NaN,NaN,NaN,26.6875,27.1,27.1,27,81,81,80,23.5,23.5,23.3,100.05,100.06,100.01,5.5,108,9.6,0,0,0.0489482968701011
2017-04-29 01:00:00.000,11.7819119586727,7.33061757744181,8.82922996469408,10.8118267246457,9.36451762506296,11.4529579616685,11.2787693782644,9.09420719015417,11.7469928644485,NaN,NaN,NaN,NaN,26.6875,27,27.1,26.9,80,81,80,23.3,23.6,23.3,100.09,100.09,100.05,5.9,107,10.5,0,0,0.0529117721588149
2017-04-29 02:00:00.000,11.8018689298106,7.33547753793826,8.8243268831252,10.8515167906541,9.36451762506296,11.4828367110142,11.1991994699492,9.08929643943545,11.6522484111693,NaN,NaN,NaN,NaN,26.6875,26.9,27,26.8,81,81,80,23.4,23.5,23.3,100.12,100.13,100.09,4.5,116,9.5,0,0,0.0442710109066066
2017-04-29 03:00:00.000,11.8018689298106,7.32575775693001,8.81942394340815,10.8912160990514,9.36451762506296,11.4629169640045,11.1445166704506,9.06965485834652,11.4678966829552,NaN,NaN,NaN,NaN,26.6875,26.7,26.9,26.6,81,81,81,23.1,23.4,23.1,100.07,100.12,100.07,5.1,113,8.5,0,0,0.0466090504995958
2017-04-29 04:00:00.000,11.8567626155839,7.32575775693001,8.80471597530638,10.9160328616349,9.36943634799523,11.6223400196132,11.7819119586727,9.30058719502297,11.3932161408167,NaN,NaN,NaN,NaN,26.6875,26.5,26.8,26.5,81,81,80,23,23.1,22.9,99.99,100.07,99.99,4.5,108,8.9,0,0,0.0436063876623524
2017-04-29 05:00:00.000,11.8917041392231,7.33547753793826,8.79491137238482,10.9656772246646,9.36451762506296,12.0715162526738,12.3766298937076,9.27600497910621,11.6323089018215,NaN,NaN,NaN,NaN,26.6875,26.1,26.6,26.1,82,82,80,22.8,23,22.7,99.88,99.99,99.88,3.1,112,8.6,0,0,0.0491277760438189
2017-04-29 06:00:00.000,11.9316460535068,7.35491877989149,8.80471597530638,10.985539017131,9.36943634799523,12.2064994672831,12.5469295109955,9.24651101978775,11.7070940612525,NaN,NaN,NaN,NaN,26.6875,26.1,26.4,26,79,82,78,22.1,22.8,22.1,99.83,99.88,99.82,3.1,109,7.3,0,0,0.0572975754909375
2017-04-29 07:00:00.000,11.9566144878727,7.3403376384254,8.79981360293508,11.0203027206236,9.37927422147799,12.2615231650902,12.5118539818319,9.20719371388899,11.6721902474313,NaN,NaN,NaN,NaN,26.6875,26.1,26.4,26.1,79,79,77,22.1,22.1,22,99.85,99.85,99.83,2.1,116,6.4,0,0,0.0408843200839848
2017-04-29 08:00:00.000,11.946626676708,7.33547753793826,8.76550096698072,11.0451382760845,9.36451762506296,12.2965474562881,12.4417244615441,9.17771171262743,11.6572336520706,NaN,NaN,NaN,NaN,26.6875,26.3,26.6,26,78,79,76,22.2,22.2,21.9,99.92,99.92,99.85,2.1,136,6.8,0,0,0.0430345042358699
2017-04-29 09:00:00.000,12.0315416673204,7.35005825939597,8.7704023467339,11.0451382760845,9.37435521346484,12.3115600605163,12.3415892185826,9.15314729143898,11.6273243880172,NaN,NaN,NaN,NaN,26.6875,26.6,26.6,26.3,75,78,75,21.9,22.3,21.9,99.97,99.97,99.92,4.6,136,9.3,0.0197,0,0.100140354219154
2017-04-29 10:00:00.000,12.0465310422755,7.36950118149158,8.78020553159881,11.0799141295632,9.36451762506296,12.3866428323051,12.2665261965761,9.12367468069247,11.5874535114601,NaN,NaN,NaN,NaN,26.6875,27.6,27.6,26.5,71,76,71,21.8,21.9,21.7,100.03,100.03,99.97,4.6,135,10.3,0.4532,0,0.22555431024977
2017-04-29 11:00:00.000,12.0615217306551,7.37436226208296,8.79000928364946,NaN,NaN,NaN,12.1514934525183,9.10894029548069,11.5426098944035,NaN,NaN,NaN,NaN,26.6875,28.4,28.4,27.5,67,71,67,21.8,22.1,21.4,100.08,100.08,100.03,5.1,139,10.9,1.433,0,0.495181613687215
2017-04-29 12:00:00.000,11.9116739302564,7.37436226208296,8.7704023467339,10.9011423706523,9.38911266515969,12.4317083021339,12.0315416673204,9.0843858309015,11.4828367110142,NaN,NaN,NaN,NaN,26.6875,28.5,28.7,28.3,67,68,65,21.8,21.9,21.4,100.1,100.1,100.08,4.9,133,11.1,1.936,0,0.619846101995248
2017-04-29 13:00:00.000,11.8068585366373,7.37922348271344,8.78020553159881,10.8068661160894,9.38419337204088,12.4667674229223,11.8817201181603,9.06474481848991,11.4728765471028,NaN,NaN,NaN,NaN,26.6875,29.1,29.4,28.5,66,69,65,22.1,23.1,21.5,100.09,100.11,100.09,4.5,129,9.1,2.051,0,0.660027026863674
2017-04-29 14:00:00.000,11.7669457591177,7.39866976574731,8.78510733672284,10.6878548029295,9.39403210084063,12.5168643320642,11.6223400196132,9.03528756436598,11.3832612023948,NaN,NaN,NaN,NaN,26.6875,30.5,30.8,29,63,67,62,22.8,23.5,21.8,100.01,100.09,100.01,3.9,123,9.3,2.848,0,0.901498224346501
2017-04-29 15:00:00.000,11.7370172904582,7.39380798489994,8.77530386827122,10.5887421622961,9.37435521346484,12.5419182814346,11.4678966829552,9.02546961665874,11.3633530665687,NaN,NaN,NaN,NaN,26.6875,31,31.4,29.6,63,67,60,23.1,24.1,21.9,99.92,100.01,99.92,3.5,152,7.8,2.719,0,0.875023389076467
2017-04-29 16:00:00.000,11.7021073656796,7.39380798489994,8.77530386827122,10.5045417324878,9.37927422147799,12.5870246248049,11.3235437575657,9.00092723411178,11.318568246565,NaN,NaN,NaN,NaN,26.6875,31.4,31.7,30.7,63,63,58,23.4,23.4,22.1,99.87,99.92,99.87,5.2,117,9,3.212,0,1.00751163165431
2017-04-29 17:00:00.000,11.5824703060297,7.38408484338906,8.78510733672284,10.430281789861,9.34484415858337,12.5719878575878,11.1643992973817,8.99111127565188,11.2837437293899,NaN,NaN,NaN,NaN,26.6875,31.8,32.1,31.2,60,63,57,23.1,23.6,22.3,99.78,99.87,99.78,3.7,115,9,3,0,0.975375106103251
2017-04-29 18:00:00.000,11.5226831758071,7.39866976574731,8.77530386827122,10.400586878295,9.32517297220566,12.5920371737929,11.0103695108717,8.96166680954688,11.2190884695058,NaN,NaN,NaN,NaN,26.6875,31.6,31.8,30.3,63,64,58,23.6,23.6,22,99.76,99.78,99.76,3.1,118,7.3,1.576,0,0.402799779633174
2017-04-30 00:00:00.000,11.8417898624096,7.37922348271344,8.71649496622288,10.876327775105,9.25142632368166,12.6772729470207,10.6036053831552,8.8243268831252,10.9309246530664,NaN,NaN,NaN,NaN,26.6875,25.7,26,25.3,84,86,84,22.8,23.2,22.7,100.14,100.14,100.07,0.5,271,NaN,0,0,0.00740712011238246
2017-04-30 01:00:00.000,11.9266528040265,7.39380798489994,8.72139492847305,10.9209966476094,9.21702218624151,12.6371567140392,10.563973009021,8.82922996469408,10.9259605780844,NaN,NaN,NaN,NaN,26.6875,26.3,26.3,25.4,86,86,84,23.7,23.7,22.7,100.15,100.15,100.14,1.6,104,4.2,0,0,0.0170226341323327
2017-04-30 02:00:00.000,11.9715972982936,7.38894634411588,8.71159514568919,10.9656772246646,9.22685122797583,12.6471848919973,10.5193976075766,8.80471597530638,10.8515167906541,NaN,NaN,NaN,NaN,26.6875,26.6,26.6,26.3,84,86,84,23.7,23.7,23.5,100.15,100.17,100.14,2.5,102,4.4,0,0,0.026561104913851
2017-04-30 03:00:00.000,12.0365379797133,7.38894634411588,8.70669546686583,11.0302365088831,9.25142632368166,12.6622282592452,10.4847359146135,8.81452114553676,10.8465550270261,NaN,NaN,NaN,NaN,26.6875,26.6,26.7,26.5,85,85,84,23.8,23.8,23.7,100.11,100.15,100.11,2.3,116,4.9,0,0,0.0236041898173289
