when,module,battery,raining,rain,temperature
2017-04-25T13:19:34.058Z,05,4.153877258300781,false,1004,27.8125
2017-04-25T13:19:45.408Z,05,4.215416431427002,false,1004,27.875
2017-04-25T13:19:56.754Z,05,4.153877258300781,false,1004,27.875
2017-04-25T13:20:08.110Z,05,4.123776912689209,false,1004,27.875
2017-04-25T13:20:19.452Z,05,4.123776912689209,false,1004,27.875
2017-04-25T13:20:30.812Z,05,4.169093132019043,false,1004,27.875
2017-04-25T13:48:02.270Z,05,4.138772010803223,false,1008,28.25
2017-04-25T13:48:24.987Z,05,4.169093132019043,false,1008,28.3125
2017-04-25T13:49:10.445Z,05,4.0503997802734375,false,1023,29.75
2017-04-25T13:49:55.913Z,05,4.231086730957031,false,1011,31.8125
2017-04-25T13:50:41.411Z,05,4.169093132019043,false,1011,31.9375
2017-04-25T13:52:57.953Z,05,4.215416431427002,false,996,37.25
2017-04-25T13:53:43.491Z,05,4.2468743324279785,false,986,37.1875
2017-04-25T13:56:00.147Z,05,4.1998610496521,false,1023,29.75
2017-04-25T13:56:45.711Z,05,4.278805732727051,false,1023,28.75
2017-04-25T13:57:31.276Z,05,4.231086730957031,false,1023,28.25
2017-04-25T13:58:16.855Z,05,4.294952392578125,false,1023,28.0625
2017-04-25T13:59:02.446Z,05,4.231086730957031,false,1023,27.875
2017-04-25T13:59:49.545Z,05,4.215416431427002,false,1023,27.8125
2017-04-25T14:00:35.002Z,05,4.278805732727051,false,1023,27.75
2017-04-25T14:01:20.463Z,05,4.231086730957031,false,1023,27.75
2017-04-25T14:02:05.939Z,05,4.360775470733643,false,1022,27.6875
2017-04-25T14:02:51.403Z,05,4.344130992889404,false,1022,-127.0
2017-04-25T14:03:36.894Z,05,4.2468743324279785,false,1020,-127.0
2017-04-25T14:04:22.389Z,05,4.26278018951416,false,1023,27.6875
2017-04-25T14:05:07.890Z,05,4.294952392578125,false,1023,-127.0
2017-04-25T14:05:53.390Z,05,4.278805732727051,true,1023,-127.0
2017-04-25T14:06:38.901Z,05,4.26278018951416,false,1023,-127.0
2017-04-25T14:07:01.648Z,05,4.344130992889404,true,1023,27.625
2017-04-25T14:07:24.396Z,05,4.26278018951416,true,1023,27.625
2017-04-25T14:08:09.917Z,05,4.360775470733643,true,1022,27.625
2017-04-25T14:08:55.438Z,05,4.278805732727051,true,1023,27.625
2017-04-25T14:09:40.964Z,05,4.344130992889404,true,1023,27.625
2017-04-25T14:10:26.494Z,05,4.278805732727051,true,1023,27.625
2017-04-25T14:11:12.028Z,05,4.394449234008789,true,1023,27.625
2017-04-25T14:11:57.565Z,05,4.278805732727051,true,1023,27.625
2017-04-25T14:12:43.106Z,05,4.344130992889404,true,1023,27.625
2017-04-25T14:13:28.653Z,05,4.26278018951416,true,1023,27.5625
2017-04-25T14:14:14.203Z,05,4.294952392578125,true,1023,27.5625
2017-04-25T14:14:59.763Z,05,4.394449234008789,true,1023,27.5625
2017-04-25T14:15:45.320Z,05,4.294952392578125,true,1023,27.5625
2017-04-25T14:16:30.884Z,05,4.360775470733643,true,1023,27.5625
2017-04-25T14:17:16.457Z,05,4.278805732727051,true,1023,27.5625
2017-04-25T14:18:02.024Z,05,4.278805732727051,true,1022,27.5625
2017-04-25T14:18:49.150Z,05,4.311221122741699,true,1023,27.5625
2017-04-25T14:19:34.641Z,05,4.294952392578125,true,1023,27.5625
2017-04-25T14:20:20.128Z,05,4.294952392578125,true,1022,27.5625
2017-04-25T14:21:05.600Z,05,4.294952392578125,true,1022,27.5625
2017-04-25T14:21:51.075Z,05,4.26278018951416,true,1023,27.5625
2017-04-25T14:22:36.541Z,05,4.344130992889404,true,1022,27.5625
2017-04-25T14:23:10.633Z,05,4.344130992889404,true,1023,27.5625
2017-04-25T14:23:21.985Z,05,4.344130992889404,true,1023,-127.0
2017-04-25T14:24:07.441Z,05,4.360775470733643,true,1023,27.5625
2017-04-25T14:24:52.901Z,05,4.278805732727051,true,1023,27.5625
2017-04-25T14:25:38.364Z,05,4.344130992889404,true,1023,27.5625
2017-04-25T14:26:23.830Z,05,4.278805732727051,true,1023,27.5625
2017-04-25T14:27:09.299Z,05,4.278805732727051,true,1023,27.5625
2017-04-25T14:27:54.774Z,05,4.377547740936279,true,1023,27.5625
2017-04-25T14:28:40.243Z,05,4.278805732727051,true,1023,27.5625
2017-04-25T14:29:25.702Z,05,4.26278018951416,true,1023,27.5625
2017-04-25T14:30:11.165Z,05,4.327613830566406,true,1023,27.5625
2017-04-25T14:30:56.617Z,05,4.26278018951416,true,1023,27.5625
2017-04-25T14:31:42.069Z,05,4.2468743324279785,true,1023,27.5625
2017-04-25T14:32:27.519Z,05,4.327613830566406,true,1023,27.5625
2017-04-25T14:33:12.965Z,05,4.278805732727051,true,1023,27.5625
2017-04-25T14:33:58.404Z,05,4.344130992889404,true,1023,27.5625
2017-04-25T14:34:43.838Z,05,4.2468743324279785,true,1023,27.5625
2017-04-25T14:35:29.266Z,05,4.26278018951416,true,1023,27.5625
2017-04-25T14:36:14.749Z,05,4.360775470733643,true,1023,27.5625
2017-04-25T14:37:00.124Z,05,4.311221122741699,true,1023,-127.0
2017-04-25T14:39:18.123Z,05,4.377547740936279,true,1023,27.5625
2017-04-25T15:30:56.385Z,05,4.411481857299805,true,1023,27.625
2017-04-25T15:56:01.358Z,05,4.311221122741699,true,1023,27.6875
2017-04-25T15:56:46.749Z,05,4.294952392578125,true,1023,27.6875
2017-04-25T15:57:32.132Z,05,4.327613830566406,true,1023,27.6875
2017-04-25T15:58:17.510Z,05,4.411481857299805,true,1023,27.6875
2017-04-25T15:59:48.291Z,05,4.360775470733643,true,1023,27.6875
2017-04-25T16:00:33.674Z,05,4.294952392578125,true,1023,27.6875
2017-04-25T16:01:19.026Z,05,4.344130992889404,true,1023,27.6875
2017-04-25T16:02:04.386Z,05,4.360775470733643,true,1023,27.6875
2017-04-25T16:02:49.735Z,05,4.360775470733643,true,1023,27.6875
2017-04-25T16:03:35.083Z,05,4.344130992889404,true,1023,27.6875
2017-04-25T16:05:51.163Z,05,4.278805732727051,true,1023,27.75
2017-04-25T16:15:43.210Z,05,4.278805732727051,true,1023,-127.0
2017-04-25T16:18:44.823Z,05,4.2468743324279785,true,1023,27.75
2017-04-25T16:19:30.201Z,05,4.26278018951416,true,1023,-127.0
2017-04-25T16:20:15.601Z,05,4.294952392578125,true,1023,27.75
2017-04-25T16:21:01.019Z,05,4.344130992889404,true,1023,27.75
2017-04-25T16:21:46.434Z,05,4.278805732727051,true,1023,27.75
2017-04-25T16:23:17.289Z,05,4.311221122741699,true,1023,27.75
2017-04-25T16:24:02.726Z,05,4.327613830566406,true,1023,27.75
2017-04-25T16:51:22.532Z,05,4.411481857299805,true,1023,-127.0
2017-04-25T16:55:55.210Z,05,4.327613830566406,true,1023,0.0
2017-04-25T16:56:40.612Z,05,4.327613830566406,true,1023,27.875
2017-04-25T16:57:26.043Z,05,4.278805732727051,true,1023,0.0
2017-04-25T16:58:11.476Z,05,4.327613830566406,true,1023,-127.0
2017-04-25T16:58:56.866Z,05,4.294952392578125,true,1023,-127.0
2017-04-25T17:00:27.669Z,05,4.344130992889404,true,1023,27.875
2017-04-25T17:02:43.975Z,05,4.2468743324279785,true,1023,27.875
2017-04-25T17:04:14.831Z,05,4.26278018951416,true,1023,27.875
2017-04-25T17:05:00.246Z,05,4.26278018951416,true,1023,27.875
2017-04-25T17:05:45.637Z,05,4.2468743324279785,true,1023,27.875
2017-04-25T17:06:31.017Z,05,4.360775470733643,true,1023,27.875
2017-04-25T17:07:16.395Z,05,4.26278018951416,true,1023,27.875
2017-04-25T17:08:01.785Z,05,4.231086730957031,true,1023,27.875
2017-04-25T17:08:47.169Z,05,4.278805732727051,true,1023,27.875
2017-04-25T17:09:34.177Z,05,4.26278018951416,true,1023,27.9375
2017-04-25T17:10:19.633Z,05,4.311221122741699,true,1023,0.0
2017-04-25T17:11:05.089Z,05,4.231086730957031,true,1023,27.9375
2017-04-25T17:12:36.012Z,05,4.294952392578125,true,1023,0.0
2017-04-25T17:13:21.464Z,05,4.294952392578125,true,1023,27.9375
2017-04-25T17:14:06.929Z,05,4.311221122741699,true,1023,27.9375
2017-04-25T17:14:52.394Z,05,4.231086730957031,true,1023,27.9375
2017-04-25T17:15:37.845Z,05,4.2468743324279785,true,1023,27.9375
2017-04-25T17:16:23.289Z,05,4.2468743324279785,true,1023,27.9375
2017-04-25T17:18:39.637Z,05,4.26278018951416,true,1023,-127.0
2017-04-25T17:19:25.089Z,05,4.215416431427002,true,1023,-127.0
2017-04-25T17:20:55.956Z,05,4.311221122741699,true,1023,27.9375
2017-04-25T17:21:18.664Z,05,4.231086730957031,true,1023,27.9375
2017-04-25T17:21:41.372Z,05,4.26278018951416,true,1023,0.0
2017-04-25T17:22:26.783Z,05,4.231086730957031,true,1023,-127.0
2017-04-25T17:23:57.643Z,05,4.215416431427002,true,1023,27.9375
2017-04-25T17:24:43.043Z,05,4.215416431427002,true,1023,27.9375
2017-04-25T17:25:28.445Z,05,4.278805732727051,true,1023,27.9375
2017-04-25T17:26:13.855Z,05,4.231086730957031,true,1023,27.9375
2017-04-25T17:26:59.282Z,05,4.294952392578125,true,1023,27.9375
2017-04-25T17:27:44.697Z,05,4.215416431427002,true,1023,27.9375
2017-04-25T17:28:31.726Z,05,4.311221122741699,true,1023,27.9375
2017-04-25T17:29:17.230Z,05,4.2468743324279785,true,1023,27.9375
2017-04-25T17:30:48.248Z,05,4.2468743324279785,true,1023,28.0
2017-04-25T17:31:33.744Z,05,4.1998610496521,true,1023,28.0
2017-04-25T17:33:04.703Z,05,4.26278018951416,true,1023,28.0
2017-04-25T17:34:35.699Z,05,4.215416431427002,true,1023,-127.0
2017-04-25T17:35:21.183Z,05,4.231086730957031,true,1023,-127.0
2017-04-25T17:36:06.660Z,05,4.231086730957031,true,1023,28.0
2017-04-25T17:36:52.178Z,05,4.2468743324279785,true,1023,28.0
2017-04-25T17:37:26.303Z,05,4.1998610496521,true,1023,28.0
2017-04-25T17:37:37.681Z,05,4.215416431427002,true,1023,28.0
2017-04-25T17:39:54.240Z,05,4.278805732727051,true,1023,28.0
2017-04-25T17:40:39.762Z,05,4.231086730957031,true,1023,28.0
2017-04-25T17:41:25.270Z,05,4.294952392578125,true,1023,28.0
2017-04-25T17:42:56.303Z,05,4.294952392578125,true,1023,28.0
2017-04-25T17:43:41.806Z,05,4.231086730957031,true,1023,28.0
2017-04-25T17:44:27.322Z,05,4.327613830566406,true,1023,28.0
2017-04-25T17:45:12.839Z,05,4.2468743324279785,true,1023,28.0
2017-04-25T17:45:58.360Z,05,4.231086730957031,true,1023,28.0
2017-04-25T17:46:43.878Z,05,4.294952392578125,true,1023,28.0
2017-04-25T17:47:30.954Z,05,4.311221122741699,true,1023,28.0
2017-04-25T17:48:16.388Z,05,4.231086730957031,true,1023,28.0625
2017-04-25T17:49:01.818Z,05,4.231086730957031,true,1023,28.0625
2017-04-25T17:49:47.250Z,05,4.231086730957031,true,1023,28.0625
2017-04-25T17:50:32.682Z,05,4.327613830566406,true,1023,28.0625
2017-04-25T17:52:03.568Z,05,4.278805732727051,true,1023,28.0625
2017-04-25T17:52:49.013Z,05,4.231086730957031,true,1023,28.0625
2017-04-25T17:53:34.458Z,05,4.294952392578125,true,1023,28.0625
2017-04-25T17:54:19.880Z,05,4.278805732727051,true,1023,28.0625
2017-04-25T17:55:05.328Z,05,4.294952392578125,true,1023,28.0625
2017-04-25T17:56:36.217Z,05,4.215416431427002,true,1023,28.0625
2017-04-25T17:58:07.088Z,05,4.278805732727051,true,1023,28.0625
2017-04-25T17:58:52.528Z,05,4.215416431427002,true,1023,28.0625
2017-04-25T17:59:37.963Z,05,4.231086730957031,true,1023,28.0625
2017-04-25T18:00:23.394Z,05,4.294952392578125,true,1023,28.0625
2017-04-25T18:01:08.849Z,05,4.215416431427002,true,1023,28.0625
2017-04-25T18:02:39.713Z,05,4.294952392578125,true,1023,28.0625
2017-04-25T18:03:25.143Z,05,4.215416431427002,true,1023,28.0625
2017-04-25T18:04:10.573Z,05,4.278805732727051,true,1023,28.0625
2017-04-25T18:06:28.487Z,05,4.231086730957031,true,1023,-127.0
2017-04-25T18:07:13.986Z,05,4.231086730957031,true,1023,28.125
2017-04-25T18:09:30.484Z,05,4.1998610496521,true,1023,28.125
2017-04-25T18:10:15.975Z,05,4.1998610496521,true,1023,28.125
2017-04-25T18:11:46.966Z,05,4.215416431427002,true,1023,28.125
2017-04-25T18:12:32.455Z,05,4.184420585632324,true,1023,28.125
2017-04-25T18:13:17.947Z,05,4.184420585632324,true,1023,28.125
2017-04-25T18:14:03.431Z,05,4.2468743324279785,true,1023,28.125
2017-04-25T18:14:48.917Z,05,4.2468743324279785,true,1023,28.125
2017-04-25T18:15:34.394Z,05,4.294952392578125,true,1023,28.125
2017-04-25T18:16:19.878Z,05,4.1998610496521,true,1023,28.125
2017-04-25T18:17:05.341Z,05,4.169093132019043,true,1023,28.125
2017-04-25T18:17:50.791Z,05,4.26278018951416,true,1023,28.125
2017-04-25T18:18:36.265Z,05,4.184420585632324,true,1023,28.125
2017-04-25T18:20:07.226Z,05,4.2468743324279785,true,1023,28.125
2017-04-25T18:20:52.694Z,05,4.294952392578125,true,1023,28.125
2017-04-25T18:21:38.157Z,05,4.169093132019043,true,1023,28.125
2017-04-25T18:22:23.619Z,05,4.26278018951416,true,1023,28.125
2017-04-25T18:23:09.087Z,05,4.184420585632324,true,1023,28.1875
2017-04-25T18:23:54.551Z,05,4.278805732727051,true,1023,28.125
2017-04-25T18:24:40.012Z,05,4.169093132019043,true,1023,28.125
2017-04-25T18:26:01.175Z,05,4.169093132019043,true,1023,28.1875
2017-04-25T18:26:12.521Z,05,4.1998610496521,true,1023,28.1875
2017-04-25T18:26:57.988Z,05,4.2468743324279785,true,1023,28.1875
2017-04-25T18:27:43.455Z,05,4.26278018951416,true,1023,28.1875
2017-04-25T18:28:28.925Z,05,4.231086730957031,true,1023,28.1875
2017-04-25T18:29:14.409Z,05,4.2468743324279785,true,1023,28.1875
2017-04-25T18:29:59.880Z,05,4.1998610496521,true,1023,28.1875
2017-04-25T18:30:45.343Z,05,4.26278018951416,true,1023,28.1875
2017-04-25T18:31:30.819Z,05,4.2468743324279785,true,1023,28.1875
2017-04-25T18:32:16.303Z,05,4.231086730957031,true,1023,28.1875
2017-04-25T18:33:01.774Z,05,4.184420585632324,true,1023,28.1875
2017-04-25T18:33:47.244Z,05,4.231086730957031,true,1023,28.1875
2017-04-25T18:34:32.715Z,05,4.2468743324279785,true,1023,28.1875
2017-04-25T18:35:18.180Z,05,4.215416431427002,true,1023,28.1875
2017-04-25T18:36:03.661Z,05,4.2468743324279785,true,1023,28.1875
2017-04-25T18:36:49.124Z,05,4.169093132019043,true,1023,28.1875
2017-04-25T18:37:34.599Z,05,4.2468743324279785,true,1023,28.1875
2017-04-25T18:38:20.056Z,05,4.26278018951416,true,1023,28.1875
2017-04-25T18:39:05.520Z,05,4.1998610496521,true,1023,28.1875
2017-04-25T18:39:50.992Z,05,4.26278018951416,true,1023,28.1875
2017-04-25T18:40:36.444Z,05,4.169093132019043,true,1023,28.1875
2017-04-25T18:41:21.900Z,05,4.169093132019043,true,1023,28.1875
2017-04-25T18:42:52.827Z,05,4.184420585632324,true,1023,28.25
2017-04-25T18:43:38.283Z,05,4.169093132019043,true,1023,28.25
2017-04-25T18:44:25.288Z,05,4.294952392578125,true,1023,-127.0
2017-04-25T18:45:10.739Z,05,4.231086730957031,true,1023,28.25
2017-04-25T18:45:56.171Z,05,4.231086730957031,true,1023,-127.0
2017-04-25T18:46:41.587Z,05,4.138772010803223,true,1023,-127.0
2017-04-25T18:47:27.015Z,05,4.278805732727051,true,1023,-127.0
2017-04-25T18:48:12.431Z,05,4.184420585632324,true,1023,28.25
2017-04-25T18:48:57.873Z,05,4.215416431427002,true,1023,28.25
2017-04-25T18:49:43.324Z,05,4.169093132019043,true,1023,28.25
2017-04-25T18:50:28.779Z,05,4.26278018951416,true,1023,28.25
2017-04-25T18:51:14.219Z,05,4.215416431427002,true,1023,28.25
2017-04-25T18:51:59.671Z,05,4.169093132019043,true,1023,28.25
2017-04-25T18:52:45.104Z,05,4.2468743324279785,true,1023,28.25
2017-04-25T18:53:30.544Z,05,4.169093132019043,true,1023,28.25
2017-04-25T18:55:01.436Z,05,4.231086730957031,true,1023,28.25
2017-04-25T18:55:46.881Z,05,4.153877258300781,true,1023,28.25
2017-04-25T18:56:32.315Z,05,4.215416431427002,true,1023,28.25
2017-04-25T18:57:17.745Z,05,4.169093132019043,true,1023,28.25
2017-04-25T18:58:03.185Z,05,4.231086730957031,true,1023,28.25
2017-04-25T18:58:25.905Z,05,4.2468743324279785,true,1023,28.25
2017-04-25T18:58:48.625Z,05,4.153877258300781,true,1023,28.25
2017-04-25T18:59:34.048Z,05,4.231086730957031,true,1023,28.25
2017-04-25T19:01:04.913Z,05,4.153877258300781,true,1023,28.3125
2017-04-25T19:01:50.338Z,05,4.215416431427002,true,1023,28.3125
2017-04-25T19:02:35.771Z,05,4.138772010803223,true,1023,28.3125
2017-04-25T19:03:22.780Z,05,4.138772010803223,true,1023,28.3125
2017-04-25T19:04:53.807Z,05,4.123776912689209,true,1023,28.3125
2017-04-25T19:05:39.293Z,05,4.123776912689209,true,1023,28.3125
2017-04-25T19:06:24.797Z,05,4.1998610496521,true,1023,28.3125
2017-04-25T19:07:10.297Z,05,4.1998610496521,true,1023,28.3125
2017-04-25T19:07:55.794Z,05,4.184420585632324,true,1023,28.3125
2017-04-25T19:10:12.279Z,05,4.1998610496521,true,1023,28.3125
2017-04-25T19:10:57.766Z,05,4.138772010803223,true,1023,28.3125
2017-04-25T19:11:43.210Z,05,4.138772010803223,true,1023,-127.0
2017-04-25T19:12:28.647Z,05,4.184420585632324,true,1023,-127.0
2017-04-25T19:13:14.069Z,05,4.123776912689209,true,1023,-127.0
2017-04-25T19:13:59.498Z,05,4.215416431427002,true,1023,-127.0
2017-04-25T19:14:33.574Z,05,4.094109535217285,true,1023,-127.0
2017-04-25T19:14:44.925Z,05,4.108889579772949,true,1023,-127.0
2017-04-25T19:16:15.792Z,05,4.138772010803223,true,1023,-127.0
2017-04-25T19:17:01.222Z,05,4.108889579772949,true,1023,-127.0
2017-04-25T19:17:46.634Z,05,4.215416431427002,true,1023,-127.0
2017-04-25T19:18:32.040Z,05,4.215416431427002,true,1023,-127.0
2017-04-25T19:19:17.452Z,05,4.138772010803223,true,1023,-127.0
2017-04-25T19:20:02.877Z,05,4.094109535217285,true,1023,-127.0
2017-04-25T19:21:33.714Z,05,4.123776912689209,true,1023,-127.0
2017-04-25T19:22:20.675Z,05,4.123776912689209,true,1023,-127.0
2017-04-25T19:23:06.099Z,05,4.079434871673584,true,1023,-127.0
2017-04-25T19:24:36.982Z,05,4.153877258300781,true,1023,0.0
2017-04-25T19:25:22.410Z,05,4.184420585632324,true,1023,28.375
2017-04-25T19:26:53.260Z,05,4.123776912689209,true,1023,-127.0
2017-04-25T19:27:38.671Z,05,4.123776912689209,true,1023,-127.0
2017-04-25T19:28:24.119Z,05,4.079434871673584,true,1023,0.0
2017-04-25T19:29:09.557Z,05,4.169093132019043,true,1023,28.375
2017-04-25T19:29:55.003Z,05,4.169093132019043,true,1023,28.375
2017-04-25T19:30:40.477Z,05,4.079434871673584,true,1023,-127.0
2017-04-25T19:31:25.884Z,05,4.184420585632324,true,1023,28.375
2017-04-25T19:32:11.325Z,05,4.079434871673584,true,1023,28.375
2017-04-25T19:32:56.749Z,05,4.153877258300781,true,1023,28.375
2017-04-25T19:34:27.634Z,05,4.094109535217285,true,1023,28.375
2017-04-25T19:35:13.066Z,05,4.123776912689209,true,1023,0.0
2017-04-25T19:35:58.500Z,05,4.138772010803223,true,1023,-127.0
2017-04-25T19:36:43.934Z,05,4.064865589141846,true,1023,0.0
2017-04-25T19:37:29.371Z,05,4.108889579772949,true,1023,28.375
2017-04-25T19:38:14.798Z,05,4.064865589141846,true,1023,28.375
2017-04-25T19:39:00.238Z,05,4.138772010803223,true,1023,28.375
2017-04-25T19:39:45.671Z,05,4.079434871673584,true,1023,28.375
2017-04-25T19:41:18.109Z,05,4.169093132019043,true,1023,28.4375
2017-04-25T19:42:03.620Z,05,4.064865589141846,true,1023,28.375
2017-04-25T19:42:49.128Z,05,4.153877258300781,false,1023,28.4375
2017-04-25T19:43:34.630Z,05,4.094109535217285,false,1023,28.4375
2017-04-25T19:44:20.141Z,05,4.184420585632324,false,1023,28.4375
2017-04-25T19:45:51.148Z,05,4.169093132019043,false,1023,28.4375
2017-04-25T19:47:22.146Z,05,4.123776912689209,false,1023,28.4375
2017-04-25T19:48:07.637Z,05,4.123776912689209,false,1023,28.4375
2017-04-25T19:48:53.141Z,05,4.123776912689209,false,1023,28.4375
2017-04-25T19:49:38.643Z,05,4.0503997802734375,false,1023,28.4375
2017-04-25T19:50:24.132Z,05,4.138772010803223,false,1023,28.4375
2017-04-25T19:51:09.620Z,05,4.064865589141846,false,1023,28.4375
2017-04-25T19:53:26.108Z,05,4.138772010803223,false,1023,28.4375
2017-04-25T19:54:11.592Z,05,4.108889579772949,false,1023,28.4375
2017-04-25T19:54:57.080Z,05,4.153877258300781,false,1023,28.4375
2017-04-25T19:55:42.570Z,05,4.138772010803223,false,1023,28.4375
2017-04-25T19:56:28.051Z,05,4.108889579772949,false,1023,28.4375
2017-04-25T19:57:02.159Z,05,4.0503997802734375,false,1023,28.4375
2017-04-25T19:57:13.527Z,05,4.036036491394043,false,1023,28.4375
2017-04-25T19:57:59.019Z,05,4.079434871673584,false,1023,28.4375
2017-04-25T19:58:44.492Z,05,4.079434871673584,false,1023,28.4375
2017-04-25T19:59:29.964Z,05,4.079434871673584,false,1023,28.4375
2017-04-25T20:00:16.976Z,05,4.138772010803223,false,1023,28.4375
2017-04-25T20:01:02.455Z,05,4.0503997802734375,false,1023,28.5
2017-04-25T20:01:47.914Z,05,4.0503997802734375,false,1023,28.4375
2017-04-25T20:02:33.384Z,05,4.0503997802734375,false,1023,28.4375
2017-04-25T20:03:07.478Z,05,4.123776912689209,false,1023,28.5
2017-04-25T20:03:18.837Z,05,4.021775245666504,false,1023,28.4375
2017-04-25T20:04:49.790Z,05,4.138772010803223,false,1023,28.5
2017-04-25T20:05:35.252Z,05,4.036036491394043,false,1023,28.5
2017-04-25T20:06:20.727Z,05,4.094109535217285,false,1023,28.5
2017-04-25T20:07:06.195Z,05,4.036036491394043,false,1023,28.5
2017-04-25T20:07:51.655Z,05,4.0503997802734375,false,1023,28.5
2017-04-25T20:08:37.109Z,05,4.0503997802734375,false,1023,28.5
2017-04-25T20:10:53.521Z,05,4.108889579772949,false,1023,28.5
2017-04-25T20:11:38.986Z,05,4.021775245666504,false,1023,28.5
