when,module,battery,d15cm,d15cm_bias,d45cm,d45cm_bias,d75cm,d75cm_bias
2017-05-06 17:53:39.663,02,5.103867053985596,769,-217,649,-23,3960,-541
2017-05-06 18:23:21.437,02,5.081082344055176,770,-216,644,-30,4268,-599
2017-05-06 19:22:31.253,02,5.081082344055176,776,-223,638,-28,4875,-721
2017-05-06 20:21:30.962,02,5.081082344055176,797,-219,634,-26,5325,-765
2017-05-06 22:18:52.402,02,5.058499813079834,831,-222,625,-20,6100,-827
2017-05-06 23:17:30.495,02,5.036116600036621,843,-224,619,-13,6359,-841
2017-05-06 23:46:49.317,02,5.036116600036621,854,-221,620,-9,6491,-834
2017-05-07 00:16:08.234,02,5.036116600036621,856,-223,617,-10,6572,-838
2017-05-07 01:14:46.863,02,5.036116600036621,875,-219,617,-13,6752,-806
2017-05-07 05:38:33.659,02,5.013930797576904,922,-220,617,-9,7287,-764
2017-05-07 06:37:09.916,02,5.013930797576904,937,-227,617,-1,7346,-785
2017-05-07 07:35:45.953,02,5.013930797576904,947,-226,620,-2,7388,-770
2017-05-07 10:31:41.954,02,5.013930797576904,966,-239,623,-1,7384,-749
2017-05-07 12:00:24.161,02,5.036116600036621,948,-225,626,-6,7494,-764
2017-05-07 12:30:02.063,02,5.036116600036621,942,-216,627,-16,7508,-733
2017-05-07 12:59:46.110,02,5.036116600036621,938,-224,625,-8,7583,-769
2017-05-07 13:29:39.927,02,5.036116600036621,926,-220,629,-5,7626,-769
2017-05-07 15:28:40.960,02,5.058499813079834,914,-213,618,-11,7822,-789
2017-05-07 15:58:17.745,02,5.058499813079834,925,-214,619,-6,7886,-786
2017-05-07 16:27:52.263,02,5.058499813079834,930,-215,616,-8,7940,-797
2017-05-07 16:57:20.595,02,5.036116600036621,942,-225,618,3,8026,-829
2017-05-07 19:25:34.939,02,5.058499813079834,941,-217,609,-5,8168,-796
2017-05-07 21:52:29.946,02,5.013930797576904,982,-234,603,-3,8211,-829
2017-05-07 22:21:49.586,02,5.013930797576904,989,-232,601,1,8199,-819
2017-05-07 22:51:08.921,02,5.013930797576904,1001,-226,603,2,8214,-797
2017-05-07 23:20:28.142,02,5.013930797576904,1006,-227,604,3,8215,-791
2017-05-08 00:19:06.237,02,5.013930797576904,1019,-239,604,6,8206,-794
2017-05-08 00:48:25.184,02,4.991940021514893,1020,-221,604,-4,8183,-772
2017-05-08 01:17:44.113,02,4.991940021514893,1028,-226,604,-3,8187,-772
2017-05-08 02:16:21.993,02,4.991940021514893,1037,-225,606,-2,8138,-767
2017-05-08 02:45:41.029,02,4.991940021514893,1039,-225,605,-2,8101,-776
2017-05-08 03:44:18.151,02,4.991940021514893,1045,-233,603,4,8011,-745
2017-05-08 04:42:54.960,02,4.991940021514893,1060,-236,607,7,7971,-731
