2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,15035,15310,15011,14722,14533,14348,14100,13901,13728,13664,13496,7070,7271,7249,7249,7355,,323516,214372,153032,122654,104966,91707,83033,77647,72711,68411,64563,59043,59980,61024,,,,-593,-532,-516,-514,-498,-497,-492,-486,-481,-475,-475,-857,-809,-802,-797,-791,-786,-786,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,15087,14914,14722,14440,14257,13923,14440,13558,13413,13249,13109,6936,7077,7097,7180,7214,,323516,192465,141522,118675,102129,87113,83137,75871,71313,65883,63450,58135,59043,59117,,,,-599,-549,-527,-515,-509,-504,-498,-493,-487,-482,-482,-854,-804,-798,-793,-793,-782,-776,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,15063,14914,14722,14510,14302,13923,13858,13772,13601,13352,13189,6903,7022,7124,7111,7193,,324300,192935,147326,118968,108502,91936,85347,77843,71494,68672,64810,58207,59190,59190,,,,-598,-548,-526,-515,-509,-493,-504,-492,-487,-481,-481,-864,-819,-808,-798,-808,-792,-791,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,15011,14844,14722,14440,14167,13989,13814,13558,13330,13249,13088,6942,7050,7097,7180,7249,,241462,159800,131600,114936,96892,87441,83346,76159,71494,66051,63612,57325,59190,60130,,,,,-598,-548,-525,-520,-514,-498,-497,-497,-487,-486,-481,-858,-809,-802,-802,-787,-791,-786,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,15388,15436,15110,14817,14627,14348,14348,14011,13750,13836,13391,6922,7043,7145,7131,7166,,323908,192465,141522,115078,102129,89523,79400,74354,70056,67252,64728,59190,60130,61175,,,,-599,-543,-521,-515,-504,-498,-487,-487,-482,-482,-476,-865,-815,-804,-798,-787,-798,-787,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,14914,14914,14722,14510,14817,13989,13901,13621,13309,13249,13168,6922,7090,7084,7145,7166,,298630,203089,147326,122654,105097,91821,83137,77647,71494,67252,64728,58135,59043,61175,,,,-600,-549,-527,-516,-509,-499,-498,-493,-487,-487,-482,-854,-815,-794,-793,-793,-782,-787,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,15412,14891,14627,14440,14167,13989,13728,13580,13496,13249,13088,6956,7063,7131,7166,7214,,241462,166952,136300,115221,99442,89523,81432,74542,72988,67423,64810,57325,59190,59190,,,,,-604,-553,-531,-520,-509,-503,-497,-497,-487,-486,-486,-853,-809,-798,-797,-791,-791,-780,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,15310,15310,14817,14817,14533,14257,13901,13664,13664,13517,13413,7056,7180,7236,7285,7306,,324300,202842,153220,126900,108234,96651,89411,77745,72803,68585,64728,59117,60130,61100,,,,-593,-532,-515,-519,-498,-497,-492,-481,-476,-481,-475,-858,-802,-802,-797,-787,-787,-786,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,14817,15011,14627,14348,14257,13966,13728,13558,13391,13228,13228,6922,7077,7131,7131,7166,,353781,192700,147146,118675,105097,91821,83137,79400,72803,68585,64645,58207,59117,60130,,,,-584,-539,-517,-516,-500,-494,-488,-483,-477,-472,-477,-855,-820,-804,-798,-793,-787,-793,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,14965,14988,14722,14533,14371,14100,13836,13686,13517,13413,13270,6903,6989,7090,7124,7193,,324691,193170,147507,119115,105488,91936,87441,76063,72988,67338,64810,58207,59190,60204,,,,-594,-538,-521,-505,-495,-489,-493,-482,-482,-477,-471,-875,-824,-808,-802,-798,-798,-792,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,15186,14867,14699,14533,14055,13923,13728,13580,13391,13288,13067,7056,7166,7285,7306,7320,,324300,192700,153220,127056,108234,96530,83242,79400,72896,71403,64728,59117,60055,60130,,,,-584,-523,-511,-500,-488,-478,-478,-472,-472,-466,-461,-869,-825,-809,-803,-802,-802,-798,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,15087,14914,14722,14348,13989,13923,13728,13496,13370,13249,13147,6922,7077,7166,7228,7236,,323908,192700,147326,118821,102002,94117,83242,76063,69967,65967,62374,58135,59043,62255,,,,-590,-529,-517,-506,-495,-489,-478,-478,-472,-472,-472,-865,-820,-809,-804,-793,-798,-793,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,15087,14867,14627,14348,14167,13989,13814,13474,13330,13206,13147,6969,7043,7111,7145,7214,,298630,192700,147326,118675,108234,87332,83137,77843,72896,68498,64728,59117,59117,60055,,,,-584,-529,-507,-501,-490,-484,-473,-472,-472,-467,-467,-860,-826,-798,-804,-798,-804,-798,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,14891,14867,14817,14348,14144,13901,13643,13558,13309,13228,13067,7056,7043,7236,7342,7355,,257873,174754,131600,122654,102383,94352,81432,77843,72988,66051,66051,57254,59190,60204,,,,-584,-533,-516,-505,-494,-494,-483,-483,-477,-472,-472,-865,-815,-809,-803,-798,-798,-792,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,15310,15210,15723,14745,14440,14279,14011,13836,13750,13580,13413,7036,7193,7214,7285,7320,,324300,214894,153408,122958,105227,91821,83346,79500,72988,68585,64810,59190,60130,61175,,,,-584,-529,-506,-500,-495,-483,-472,-472,-467,-466,-466,-870,-826,-815,-809,-804,-798,-787,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,15011,15011,14627,14348,14189,13923,13664,13496,13330,13168,13168,7036,7056,7159,7159,7193,,324300,203336,153408,118821,105227,94117,83242,76063,71403,68672,63612,59190,60204,60204,,,,-584,-529,-512,-500,-495,-483,-478,-472,-472,-472,-472,-865,-820,-804,-798,-793,-803,-787,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,14867,15011,15412,14440,14302,14011,13750,13601,13434,13249,13189,7016,7138,7172,7242,7159,,324691,203584,160191,131924,108502,94352,85347,77843,74636,70145,67423,59264,60279,60279,,,,-584,-533,-516,-500,-499,-488,-477,-477,-477,-471,-471,-868,-824,-813,-802,-797,-797,-791,
2016,12,23,11,00,00,32.00,4.80,2016,12,23,11,00,00,32.00,4.87,,32.25,4.85,,32.25,,,,,,15723,14817,14627,14348,14211,13923,13728,13496,13413,13168,13088,6936,7159,7228,7145,7298,,298630,203089,147326,127056,105227,94235,83242,77745,71403,66051,64810,58207,59117,61251,,,,-584,-523,-506,-504,-488,-488,-477,-477,-471,-471,-471,-868,-819,-808,-808,-797,-797,-791,
2016,12,23,11,07,50,32.00,4.80,7178,10899,15804,15594,15286,14794,14533,14348,14234,14055,13750,13558,13413,7056,7180,7249,7285,7285,,72023,99890,389630,227258,159800,131437,111694,96651,87113,81228,72896,69967,67252,61327,62332,63450,,,,271,-652,-634,-562,-540,-529,-512,-495,-490,-490,-489,-473,-478,-855,-805,-794,-793,-783,-783,-777,,,
2016,12,23,11,07,52,32.00,4.80,7163,10822,15442,15364,14988,14794,14556,14257,14211,13945,13858,13601,13434,6982,7124,7124,7193,7228,,77630,101623,434488,227811,160191,131762,111694,96892,89635,81432,74636,70145,66135,61403,61251,62409,,,,276,-645,-611,-545,-528,-516,-510,-494,-483,-477,-477,-472,-466,-842,-798,-787,-781,-775,-786,-775,,,
2016,12,23,11,07,52,32.00,4.80,2016,12,23,11,08,00,32.00,4.87,7458,11008,15698,15935,15538,15011,14745,14440,14348,14189,14556,13836,13814,6989,7145,7166,7214,7214,,67580,98484,389160,214372,159604,126743,111279,91592,81228,77745,71313,67252,64728,62332,63450,63371,,,,296,-626,-556,-500,-483,-488,-477,-466,-466,-455,-455,-455,-460,-836,-797,-781,-775,-775,-769,-758,,,
2016,12,23,11,07,52,32.00,4.80,2016,12,23,11,08,00,32.00,4.87,,32.25,4.89,,,16153,15935,15412,15210,14348,14371,14011,13836,13664,13496,13330,7138,7285,7334,7391,7441,,69348,,390100,214633,159800,122806,108234,91707,85134,79500,74542,68585,65967,61251,62332,63450,,,,287,-635,-579,-523,-511,-500,-489,-478,-472,-472,-467,-461,-466,-843,-798,-783,-782,-771,-775,-771,,,
2016,12,23,11,07,52,32.00,4.80,2016,12,23,11,08,00,32.00,4.87,,32.25,4.89,,32.25,,,,16019,15935,15538,15233,14914,14627,14371,14167,13989,13836,13664,7124,7249,7536,7391,7463,,,,388690,241462,166543,131275,111417,102002,87223,81228,74448,71313,67167,62332,63371,63371,,,,,-579,-529,-512,-490,-495,-483,-478,-467,-462,-466,-456,-848,-798,-787,-783,-782,-771,-771,,,
