2009,85,165,37,165,,-3.31,4.78,-39480,4111560,4079600,4089000,4098400,4098400,4093700,4131300,4131300,4131300,4131300,4131300,-1239390,3503145,4121900,2056250,2058600,4121900,2058600,4121900,4126600,4121900,4121900,4121900,0,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2009,85,165,37,165,,-3.31,4.78,383049,3077794,4089000,-1,4089000,4084300,4084300,4121900,4126600,2060950,2060950,2060950,822971,3289764,4112500,4112500,4112500,4112500,2056250,4112500,-1,4112500,2053900,4112500,0,-4683,-4683,-4683,-4683,-4683,-4683,-4683,-4683,-4683,-4683,-4683,
2009,85,165,37,165,,-3.31,4.78,792891,3280834,4084300,2039800,4089000,4084300,4089000,4121900,4121900,-1,2056250,4121900,-826729,2878514,2051550,2053900,2053900,4112500,2053900,4117200,4117200,-1,4112500,4112500,0,-4683,-4683,-4683,-4683,-4683,-4683,-4683,-4683,-4683,-4683,-4683,
2016,12,22,15,35,02,32.00,4.78,374120,3900060,4084300,4089000,4089000,4084300,4089000,4121900,2058600,4126600,4126600,4131300,-825320,3704540,2056250,4117200,4112500,2056250,4117200,4117200,4117200,4121900,4112500,4117200,10,-4695,-4673,-4683,-4694,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,22,15,35,12,32.00,4.78,1203200,3488340,4084300,4093700,4093700,4089000,4089000,2060950,2058600,4126600,2060950,4126600,-414069,2672654,2053900,2053900,2053900,4112500,2053900,-1,2056250,4117200,4112500,4112500,4,-4681,-4678,-4683,-4678,-4678,-4678,-4683,-4683,-4683,-4683,-4683,
2016,12,22,15,35,36,32.00,4.78,-29611,3283184,4084300,4089000,4084300,-1,4084300,2060950,2058600,4121900,4121900,4126600,-1656281,3294699,4103100,-1,4117200,2056250,2056250,4121900,4126600,4121900,4121900,4121900,2,-4697,-4700,-4689,-4700,-4694,-4700,-4694,-4700,-4700,-4700,-4700,
2016,12,22,15,35,38,32.00,4.78,1616330,3279895,4084300,4089000,4089000,4089000,4089000,2058600,2058600,2058600,4121900,2060950,-411720,3497740,4112500,2056250,4117200,2056250,4117200,4117200,4112500,2053900,4117200,4117200,-1,-4683,-4683,-4683,-4689,-4683,-4683,-4683,-4683,-4683,-4683,-4683,
2016,12,22,15,35,58,32.00,4.80,1614451,3281774,4089000,4089000,4089000,4089000,4089000,4126600,4121900,-1,2060950,2063300,-416419,3090249,2051550,2056250,2058600,4121900,4121900,4121900,4121900,4121900,-1,4126600,-2,-4699,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4694,-4700,
2016,12,22,15,37,28,32.00,4.80,-438511,3492334,-1,4093700,4089000,4089000,4093700,4121900,4126600,2060950,4126600,4121900,-415479,3085079,4112500,4112500,2053900,2053900,2053900,-1,4112500,4117200,4117200,4117200,-1,-4683,-4683,-4683,-4683,-4689,-4683,-4683,-4689,-4683,-4683,-4678,
2016,12,22,15,37,32,32.00,4.78,787720,3695140,4084300,4089000,4093700,4089000,4089000,2060950,4126600,4131300,4126600,2060950,-415480,3498680,4112500,2056250,4117200,4112500,2056250,2058600,4117200,4117200,4121900,4117200,0,-4683,-4683,-4683,-4683,-4683,-4683,-4683,-4683,-4683,-4683,-4683,
2016,12,22,15,37,32,32.00,4.78,
2016,12,22,15,40,00,32.00,4.85,793830,3286475,2042150,4093700,4093700,4093700,4093700,2060950,4131300,2063300,4131300,2060950,-1648760,2879690,2056250,2053900,2053900,2056250,2056250,4117200,4112500,2056250,4117200,4117200,9,-4695,-4673,-4689,-4694,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2009,85,165,37,165,,-3.31,4.80,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-4689,-4689,-4689,-4689,-4689,-4689,-4689,-4689,-4689,-4689,-4689,
2016,12,22,15,58,48,31.75,4.78,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-4687,-4689,-4689,-4689,-4689,-4689,-4683,-4689,-4683,-4689,-4689,
2016,12,22,15,59,13,31.75,4.76,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-4698,-4700,-4700,-4700,-4694,-4700,-4700,-4700,-4694,-4700,-4700,
2016,12,22,15,59,15,31.75,4.80,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4689,-4689,-4689,-4689,-4689,-4694,-4689,-4689,-4689,-4689,-4689,
2009,85,165,37,165,,-3.31,4.83,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-4687,-4683,-4689,-4689,-4689,-4689,-4683,-4689,-4689,-4689,-4689,
2009,85,165,37,165,,-3.31,4.80,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2009,85,165,37,165,,-3.31,4.80,0,0,0,0,0,0,
2009,85,165,37,165,,-3.31,4.78,0,0,0,0,0,0,
2009,85,165,37,165,,-3.31,4.76,0,0,0,0,0,0,
2009,85,165,37,165,,-3.31,4.76,0,0,0,0,0,0,
2009,85,165,37,165,,-3.31,4.78,0,0,0,0,0,0,
2009,85,165,37,165,,-3.31,4.78,0,0,0,0,0,0,
2009,85,165,37,165,,-3.31,4.83,0,0,0,0,0,0,
2009,85,165,37,165,,-3.31,4.78,0,0,0,0,0,0,
2009,85,165,37,165,,-3.31,4.80,0,0,0,0,0,0,
2009,85,165,37,165,,-3.31,4.78,0,0,-2147483648,4098400,-2147483648,-2147483648,,,,0,0,-2147483648,-2147483648,-2147483648,-21474836480,0,-4688,-4688,-4683,-4688,-4688,-4688,-4688,-4688
2009,85,165,37,165,,-3.31,4.80,0,0,-2147483648,-2147483648,-2147483648,-21474836480,0,-2147483648,-2147483648,-2147483648,-21474836480,0,-4683,-4688,-4688,-4683,-4688,-4688,-4683,-4683
2009,85,165,37,165,,-3.31,4.80,0,0,-2147483648,-2147483648,-2147483648,-21474836480,0,-2147483648,-2147483648,-2147483648,-21474836480,0,-4678,-4688,-4699,-4699,-4699,-4699,-4694,-4699
2009,85,165,37,165,,-3.31,4.78,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373009,186503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2009,85,165,37,165,,-3.31,4.80,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,12,22,16,32,19,32.00,4.83,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,12,22,16,36,11,31.50,4.78,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,12,22,16,36,28,31.75,4.78,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,12,22,16,36,28,31.75,4.78,2016,12,22,16,40,00,32.00,4.83,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-374718,187358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
