2016,12,22,12,33,12,32.25,4.85,
2016,12,22,12,33,15,32.25,4.87,
2016,12,22,12,33,38,32.25,4.87,
2016,12,22,12,34,50,32.75,4.85,
2016,12,22,12,51,05,32.25,4.93,
2016,12,22,12,51,36,32.25,4.93,
2016,12,22,12,52,00,32.75,4.93,
2016,12,22,12,53,50,32.75,4.93,
2016,12,22,13,01,15,33.00,4.93,
2016,12,22,13,01,38,33.00,4.93,
2016,12,22,13,05,57,33.00,4.91,
2016,12,22,13,06,54,33.00,4.93,
2016,12,22,13,07,18,33.00,4.87,-44,48881,,-3224,50434,,,
2016,12,22,13,07,21,33.00,4.91,2538,50332,,-2013,47447,,,
2016,12,22,13,09,00,33.00,4.91,1595,50870,,-3597,48778,,,
2016,12,22,13,09,24,33.00,4.91,1299,51144,,,,
2016,12,22,13,12,29,33.00,4.93,1704,48180,,,,
2016,12,22,13,15,22,33.00,4.93,2139,48785,,,,
2016,12,22,13,15,47,33.00,4.93,,,,
2016,12,22,13,15,52,33.00,4.91,,,,
2016,12,22,13,17,05,33.00,4.91,,,,
2016,12,22,13,17,30,33.00,4.93,,,,
2016,12,22,13,17,32,33.00,4.93,,,,
2016,12,22,13,18,43,33.25,4.93,,,,
2016,12,22,13,19,08,33.25,4.93,
2016,12,22,13,19,08,33.25,4.93,
2016,12,22,13,19,25,33.25,4.93,
2016,12,22,13,19,25,33.25,4.93,
2016,12,22,13,21,31,33.25,4.93,
2016,12,22,13,21,56,33.25,4.89,
2016,12,22,13,21,58,33.25,4.91,
2016,12,22,13,22,39,33.25,4.91,
2016,12,22,13,23,04,33.25,4.89,
2016,12,22,13,23,06,33.25,4.91,
2016,12,22,13,23,45,33.25,4.93,
2016,12,22,13,24,09,33.00,4.93,
2016,12,22,13,24,12,33.00,4.91,
2016,12,22,13,32,55,33.25,4.93,
2016,12,22,13,33,20,33.25,4.87,
2016,12,22,13,33,22,33.25,4.89,
2016,12,22,13,36,20,33.25,4.91,
2016,12,22,13,36,45,33.25,4.93,
2016,12,22,13,36,47,33.25,4.91,
2016,12,22,13,37,20,33.25,4.89,
2016,12,22,13,37,44,33.25,4.91,
2016,12,22,13,37,51,33.25,4.93,
2016,12,22,13,48,42,33.25,4.91,
2016,12,22,13,49,06,33.25,4.89,
2016,12,22,13,49,09,33.25,4.91,
2016,12,22,13,51,04,33.25,4.91,
2016,12,22,13,51,28,33.25,4.93,
2016,12,22,13,51,30,33.25,4.91,
2016,12,22,13,54,06,33.25,4.89,
2016,12,28,18,15,21,30.50,4.12,191817,91217,216983,244693,216983,161562,194815,185314,161562,176677,161562,176677,161562,-4664,-4676,-4700,-4676,-4700,-4687,-4700,-4700,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,28,18,15,24,30.50,4.11,191591,91107,244693,194815,205315,216983,205068,194815,161366,161562,161366,161366,148592,-4664,-4670,-4664,-4687,-4700,-4693,-4700,-4700,-367882,549685,-1,-1,4023200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4037300,-1,-1,-1,-1,4032600,-1,1151,-4057,-2820,-3760,-4700,-2350,-2350,-1175,-4700,-4700,-4700,-4700,-2350,-4700,-4700,-4112,-4700,-4700,-4700,-4557,-4700,-4700,-4700,-4700,
2016,12,28,18,24,34,30.25,4.11,-3,233,226,232,238,238,238,232,232,226,232,232,232,232,226,232,238,238,238,238,232,238,238,238,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2016,12,28,18,24,40,30.25,4.09,-1,233,226,238,238,238,232,227,238,226,238,233,239,226,226,238,244,238,239,238,232,232,233,232,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2016,12,28,18,25,00,30.50,4.15,-5,233,226,226,232,227,227,232,227,239,245,227,238,214,232,232,232,232,244,238,244,250,244,244,-367027,183512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4037300,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2016,12,28,18,26,00,30.50,4.15,-5,234,226,232,226,232,232,226,232,244,227,238,244,220,238,238,238,238,238,232,244,244,238,244,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2016,12,28,18,27,00,30.50,4.14,-3,239,239,239,239,233,227,233,232,245,245,239,251,226,232,238,244,244,251,244,239,244,239,251,366600,183299,4032600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,732771,-1,4032600,-1,-1,-1,-1,-1,-1,4027900,-1,-1,-1,4032600,-1,-1,-1,4027900,-1,-1,-1,-1,-1,
2016,12,28,18,28,00,30.50,4.11,0,236,227,227,245,221,239,238,232,238,244,250,238,226,226,226,238,238,238,238,238,244,244,244,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2016,12,28,18,29,00,30.50,4.14,-4,237,232,226,238,238,232,238,239,238,238,238,238,226,238,238,238,238,244,238,244,244,238,244,-367454,183726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4042000,-1,-366600,183299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4032600,-1,-1,-1,-1,-1,-1,-1,
2016,12,28,18,29,07,30.50,4.09,0,234,232,232,239,233,233,232,232,232,239,232,238,214,226,238,232,238,238,238,256,232,227,238,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1099373,549685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4032600,-1,-1,-1,4032600,4027900,-1,-1,-1,
2016,12,28,18,36,27,30.50,4.08,-6,233,226,226,221,226,238,238,232,232,232,232,232,226,238,238,232,238,238,244,239,232,232,244,-733627,366812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4037300,4032600,-1,-1,-1,-1,366172,183085,-1,4027900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2016,12,28,18,37,03,30.50,4.11,-6,236,226,226,232,227,232,239,239,232,232,238,244,232,232,238,244,244,238,238,239,244,244,238,364891,549471,4023200,-1,-1,-1,-1,-1,-1,4027900,-1,-1,-1,-1,-1,-1,-1,4037300,-1,-1,-1,-1,-1,-1,-366600,183299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4032600,-1,-1,-1,-1,-1,-1,-1,
2016,12,29,08,39,19,25.25,5.76,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2016,12,29,08,40,27,26.00,5.85,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2016,12,29,09,00,00,33.50,5.58,50715,296002,317792,345841,318876,319238,318876,319238,319238,318876,318876,318876,319238,275420,275420,275420,275420,275420,275420,275420446,3936,4082,4152,4171,4133,4173,4173,4173,4173,4173,4173,4173,3686,3703,3703,3720,3720,3720,3720,3720,3720,3720,3720,-923,6676,6242,6242,6242,6213,6213,6213,6225,6213,6197,6185,6185,7030,7116,7149,7149,7149,7183,7149,7149,7149,7149,7149,
2016,12,29,10,00,00,46.00,5.58,68151,315271,345058,378136,346625,346625,346625,346625,346625,346625,346625,346625,346625,275733,295764,295764,295764,275733,275733,275733476,3998,4227,4227,4227,4247,4247,4227,4247,4227,4247,4227,4247,3733,3750,3750,3767,3767,3767,3767,3767,3767,3767,3767,-914,6493,5965,6077,6049,6022,6030,6042,6030,6030,6042,6058,6058,6817,6913,6945,6945,6977,6977,6977,6977,6977,6977,6977,
2016,12,29,11,00,00,41.75,5.58,67826,314789,344666,377709,345841,346233,345841,345841,345841,345841,345841,345841,346233,275420,295428,295428,295428,275420,275420,275420482,4011,4237,4237,4256,4256,4256,4256,4256,4256,4256,4256,4256,3741,3758,3775,3775,3775,3775,3775,3775,3775,3775,3775,-875,6554,6136,6124,6136,6124,6108,6124,6108,6108,6108,6108,6108,6835,6931,6983,6983,7016,7030,7030,7030,7016,7030,7030,
2016,12,29,12,00,00,41.00,5.58,69717,308459,345058,345841,318876,345841,345841,345841,345841,345841,345841,345841,345841,275106,275106,275106,275106,275106,275106,275420476,4008,4246,4246,4246,4246,4246,4246,4246,4256,4246,4246,4246,3741,3758,3775,3775,3775,3775,3775,3775,3775,3775,3775,-893,6631,6209,6209,6180,6180,6180,6180,6180,6180,6180,6180,6180,6931,7016,7050,7083,7083,7116,7116,7116,7116,7116,7116,
2016,12,29,13,00,00,38.75,5.55,56380,295151,344666,318515,318515,318515,318515,318515,318515,318515,318515,345450,318515,274793,274793,275106,274793,274793,274793,257618468,4011,4236,4246,4246,4246,4246,4246,4246,4246,4246,4246,4246,3748,3782,3765,3782,3782,3782,3782,3782,3782,3782,3782,-900,6655,6225,6225,6225,6209,6197,6197,6197,6197,6197,6197,6197,6951,7083,7116,7103,7137,7103,7137,7137,7150,7137,7103,
2016,12,29,14,00,00,41.75,5.53,73761,308497,344666,345450,345450,345450,345450,345450,345450,345450,345450,345450,345450,274793,274793,274793,274793,274793,274793,274793487,4018,4194,4255,4255,4236,4276,4276,4276,4276,4295,4276,4276,3760,3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,-914,6770,6332,6332,6332,6303,6332,6303,6303,6303,6303,6303,6303,7056,7190,7224,7224,7224,7293,7258,7258,7258,7258,7258,
2016,12,29,15,00,00,40.75,5.53,64640,305751,317792,345450,345058,345450,345450,345450,318876,345450,345841,318515,345450,274793,274793,294757,274793,274793,274793,274793483,4023,4265,4265,4265,4265,4265,4265,4265,4265,4265,4265,4265,3765,3782,3782,3782,3782,3782,3800,3782,3782,3782,3782,-929,6774,6266,6353,6353,6295,6332,6303,6303,6303,6303,6303,6303,7123,7190,7224,7293,7224,7293,7258,7293,7224,7293,7224,
2016,12,29,16,00,00,36.25,5.50,53059,291491,317069,317792,318153,318153,318153,318153,318153,318153,318153,318153,318153,274480,274480,274480,274480,274480,257031,257031469,4029,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,4264,3773,3790,3790,3790,3790,3790,3807,3807,3798,3807,3807,-929,6880,6506,6446,6446,6417,6417,6417,6417,6387,6387,6358,6387,7157,7294,7329,7364,7364,7364,7364,7364,7364,7470,7364,
2016,12,29,17,00,00,30.25,5.44,37771,274741,292742,293750,293414,293750,293750,293750,293750,293750,293750,293750,293750,255856,255856,255856,255856,255856,255856,255856475,4015,4253,4253,4253,4253,4253,4253,4253,4253,4253,4253,4253,3752,3769,3769,3769,3786,3786,3786,3786,3786,3786,3786,-893,6834,6409,6409,6409,6379,6379,6379,6409,6379,6366,6379,6379,7117,7240,7274,7274,7309,7309,7323,7323,7309,7309,7309,
2016,12,29,18,00,00,28.25,5.42,28843,257711,255562,273540,273540,273853,273853,273853,273853,273853,273853,273853,273853,240529,255856,240529,255856,240529,240529,240529467,4009,4243,4243,4243,4243,4243,4243,4243,4243,4243,4243,4243,3752,3769,3769,3769,3777,3786,3786,3786,3786,3777,3786,-892,6563,6135,6135,6135,6135,6107,6107,6107,6107,6107,6107,6107,6839,6970,7003,7036,7036,7036,7036,7036,7036,7036,7036,
2016,12,29,19,00,00,27.50,5.42,30419,258244,272913,273540,273226,273540,273540,273540,273540,273540,273540,273540,273540,240252,240252,255562,255562,240252,240252,240252459,3996,4153,4243,4243,4204,4235,4235,4235,4235,4235,4235,4235,3746,3763,3763,3781,3763,3763,3763,3754,3781,3781,3781,-788,6024,5633,5633,5633,5684,5658,5633,5607,5607,5607,5607,5633,6266,6383,6413,6443,6443,6443,6443,6443,6443,6443,6443,
2016,12,29,20,00,00,27.25,5.39,33375,269201,292407,293078,273226,293414,273226,293414,293414,293078,293078,273226,273226,255268,255268,255268,255562,255268,255268,255268485,4007,4233,4252,4252,4252,4252,4252,4252,4252,4252,4252,4252,3750,3767,3767,3767,3767,3767,3767,3767,3767,3767,3767,-665,4578,4173,4243,4243,4223,4254,4254,4264,4264,4264,4264,4264,4753,4874,4896,4918,4941,4941,4941,4941,4941,4941,4941,
2016,12,29,21,00,00,27.00,5.36,41187,274470,315261,293078,292742,293078,293078,293078,293078,293078,293078,293078,293078,255268,255268,255268,255268,255268,255268,255268472,4008,4242,4242,4252,4252,4242,4252,4242,4242,4242,4242,4242,3750,3767,3767,3767,3785,3767,3785,3785,3785,3767,3767,-747,4844,4470,4470,4470,4470,4470,4470,4470,4470,4470,4470,4481,5079,5173,5220,5220,5244,5244,5244,5244,5244,5244,5244,
2016,12,29,22,00,00,26.75,5.34,31423,277091,292071,292742,292742,292742,292742,292742,293078,293078,293078,293078,292742,254975,272286,272600,272600,272286,255268,255268494,4014,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,3740,3758,3758,3758,3775,3775,3775,3775,3775,3775,3775,-865,5271,4851,4851,4851,4851,4851,4829,4829,4829,4829,4829,4829,5541,5644,5696,5696,5723,5723,5723,5723,5723,5723,5829,
2016,12,29,23,00,00,26.00,5.36,50675,288401,314900,315623,292742,315984,315984,315984,315984,315984,315984,315984,315984,255268,272600,272600,255268,272600,272600,255268482,4016,4242,4261,4261,4242,4261,4261,4261,4261,4261,4261,4261,3758,3775,3775,3775,3775,3775,3775,3775,3792,3775,3775,-786,5493,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5723,5829,5856,5911,5938,5911,5911,5911,5938,5911,5911,
2016,12,30,00,00,00,26.25,5.34,46517,292396,315261,315623,315623,315623,315984,315623,315623,315623,315623,315984,315623,272286,272286,272286,272286,272286,272286,272286471,4010,4191,4261,4261,4222,4253,4253,4253,4253,4253,4253,4253,3744,3761,3779,3779,3779,3779,3796,3779,3779,3779,3779,-802,5612,5215,5215,5215,5287,5215,5215,5192,5192,5192,5192,5192,5878,6030,6002,6030,6030,6030,6030,6030,6030,6030,6030,
2016,12,30,01,00,00,26.00,5.34,58552,298414,314900,342316,315623,315623,315623,315623,342316,315623,342316,342316,342316,272286,272286,272286,272286,272286,272286,272286473,4024,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,3758,3792,3792,3792,3792,3792,3792,3792,3792,3792,3792,-826,5792,5317,5412,5412,5338,5397,5373,5373,5397,5373,5373,5409,6058,6171,6200,6229,6229,6229,6229,6229,6229,6229,6229,
2016,12,30,02,00,00,25.00,5.26,59439,312146,340358,373009,314900,341533,341533,341533,341533,341533,341533,341533,341533,271660,291400,291400,291400,291400,291400,291400490,4033,4260,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,3773,3790,3790,3790,3790,3790,3790,3790,3790,3790,3790,-853,5958,5539,5539,5539,5539,5539,5539,5539,5539,5514,5514,5514,6225,6342,6372,6402,6402,6402,6402,6402,6492,6402,6402,
2016,12,30,03,00,00,24.00,5.26,63655,312459,340358,373009,341533,341533,341533,341533,341533,341533,341533,341533,341533,271660,291400,291400,291400,291400,291400,271660469,4035,4250,4260,4280,4280,4280,4260,4280,4260,4280,4280,4260,3773,3790,3790,3808,3808,3808,3808,3808,3808,3808,3808,-845,6003,5590,5616,5590,5590,5590,5565,5565,5590,5565,5565,5565,6283,6372,6432,6432,6432,6462,6462,6462,6462,6462,6432,
