dateRange,d15cm_fused,d45cm_fused,d75cm_fused,wetness,soil_temperature,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_vel,vento_direcao,vento_rajada,radiacao,precipitacao,temp_media,EToPM
2017-05-09 16:00:00.000,13.136538765107,9.89566183880677,25.6415410791616,3,27.936591163311,25.6,25.6,24.6,84,88,84,22.7,23.1,22.4,99.89,100.01,99.89,2.2,141,7.8,0.5903,1.2,25.1,0.188647948856359
2017-05-09 17:00:00.000,13.3784909839988,10.0359268583389,25.8014569225326,3,28.1233351831299,27.3,27.5,25.6,78,85,78,23.1,24.1,22.6,99.77,99.89,99.77,3.3,123,6.2,1.136,0.2,26.55,0.356936679882088
2017-05-09 18:00:00.000,13.664938213314,10.2099416424522,25.8540963857342,3,28.1871180555556,29.1,29.3,27.3,72,79,70,23.5,24.5,22.8,99.73,99.77,99.73,3.5,134,6.4,1.817,0,28.3,0.38304358169275
2017-05-09 19:00:00.000,13.987523182576,10.3939185345921,25.8462368331409,3,28.1564670741873,28.7,29.2,28.7,72,73,69,23.2,23.7,22.8,99.76,99.76,99.72,3.3,100,6,1.4,0,28.95,0.319053330270441
2017-05-09 20:00:00.000,14.3041071657435,10.4957835385697,25.8201639101342,3,28.0628476084538,27.6,28.8,27.6,77,77,72,23.1,23.4,23,99.8,99.8,99.76,2.6,101,5.9,0.5194,0,28.2,0.144731087823594
2017-05-09 21:00:00.000,14.4295977603412,10.4356425100799,25.8128698346249,3,27.9378817323709,26,27.6,26,84,84,77,23.2,23.2,22.9,99.86,99.86,99.8,2,63,5.1,0.02101,0,26.8,0.0274755143502744
2017-05-09 22:00:00.000,14.2998118712767,10.3111941081377,25.7973252393754,3,27.8129857063558,25.7,26.4,25.7,85,85,81,23,23.2,22.7,99.89,99.89,99.85,1.8,87,4.6,0,0,26.05,0.0196655645313361
2017-05-09 23:00:00.000,14.0713088153139,10.1824432698044,25.696672110709,3,27.6256932889628,25.7,26,25.6,85,86,85,22.9,23.3,22.9,99.96,99.96,99.89,2.9,93,5.1,0,0,25.8,0.0265385589794851
2017-05-10 00:00:00.000,13.8572368156364,10.0619603944337,25.6140805911233,3,27.5003819444444,25.8,25.8,25.7,85,85,84,23.1,23.1,22.9,100.04,100.04,99.96,3.9,97,6.8,0,0,25.75,0.0311948748562027
2017-05-10 01:00:00.000,13.6308948349606,9.94890958416434,25.5594103317766,3,27.3753464523282,25.8,26,25.8,83,85,82,22.8,23.1,22.7,100.07,100.08,100.04,3.6,112,7.8,0,0,25.9,0.0340878230348161
2017-05-10 02:00:00.000,13.4287693898772,9.84509373413718,25.4908108648361,3,27.2503991946681,25.8,25.9,25.7,83,84,83,22.7,22.8,22.6,100.04,100.08,100.04,3.2,107,6.7,0,0,25.8,0.0318396181554062
2017-05-10 03:00:00.000,13.2328397349201,9.759582414229,25.4176414056233,3,27.1254166666667,25.9,26,25.5,79,84,79,22,22.8,22,99.96,100.04,99.96,3,109,6,0,0,25.75,0.0378320670895131
2017-05-10 04:00:00.000,13.0537532795545,9.67243528792037,25.3378932029337,3,27.0003472222222,25.6,26.1,25.6,82,82,79,22.3,22.3,22,99.91,99.96,99.91,3,108,6.9,0,0,25.85,0.0325293537092378
2017-05-10 05:00:00.000,12.8683156681251,9.58877650362567,25.2460875413193,3,26.8752434613244,25.8,25.9,25.6,80,82,80,22,22.5,22,99.83,99.91,99.83,3.2,121,7.7,0,0,25.75,0.0555884159076573
2017-05-10 06:00:00.000,12.7477951084494,9.52756290865932,25.2888921665073,3,26.7503819444444,25.8,25.9,25.6,79,80,78,22,22.1,21.8,99.79,99.83,99.79,3.2,122,8.3,0,0,25.75,0.0583532027786788
2017-05-10 07:00:00.000,12.6337419153167,9.47188502601945,25.1042881749154,3,26.6252780867631,26.3,26.3,25.7,74,79,74,21.3,22,21.3,99.8,99.81,99.78,3.9,124,7.8,0,0,26,0.0855563045025199
2017-05-10 08:00:00.000,12.4681479677501,9.4122036832028,25.0667599872368,3,26.5004164353137,25.6,26.3,25.6,79,79,74,21.6,21.6,21.3,99.84,99.84,99.8,3.3,115,9.1,0,0,25.95,0.0601753752161895
2017-05-10 09:00:00.000,12.3465683533827,9.40039963095979,25.1048938781271,1,26.6246008053319,25.4,25.9,25.3,82,82,77,22,22,21.5,99.9,99.9,99.83,2.8,95,6.5,0.0162,0,25.6,0.0487584871339616
2017-05-10 10:00:00.000,12.2051540454821,9.39530061959949,25.2123202514906,0,26.8425360710322,27,27.1,25.4,76,82,75,22.4,22.4,22,99.94,99.94,99.9,4.5,120,9,0.271,0,26.25,0.154722354953727
2017-05-10 11:00:00.000,12.1319605746656,9.40987604612346,25.4384451954131,0,27.1547321676381,28.1,28.1,27,72,76,71,22.7,22.9,22.3,100.02,100.02,99.94,4.6,119,9,1.3,0,27.55,0.430713689502325
2017-05-10 12:00:00.000,12.1239013851355,9.43653648764908,25.8336769742088,0,27.4776520771513,28.9,29,28.1,70,73,69,22.8,23.2,22.5,100.05,100.05,100.02,4.7,127,9.7,2.13,0,28.55,0.656686491086492
2017-05-10 13:00:00.000,12.0746936603625,9.45585726365689,26.3430248730668,0,27.8114799703264,29.6,30,28.9,66,71,64,22.5,23.7,22.4,100.06,100.06,100.05,5.7,139,10.5,2.929,0,29.45,0.881986051978584
2017-05-10 14:00:00.000,12.0441456105435,9.48419793780481,26.7938131336109,0,28.2487843845513,30.7,31.1,29.4,64,69,63,23.1,24.3,22,100.02,100.06,100.02,4.3,109,10.5,2.825,0,30.25,0.886051084152837
2017-05-10 15:00:00.000,11.9825035170684,9.51927789749836,26.4075011667739,0,28.6236503322259,30.3,31.1,30.3,64,68,63,22.7,24.1,22.7,99.92,100.02,99.92,4.7,120,10.2,3.191,0,30.7,0.987734607119697
2017-05-10 16:00:00.000,11.9516913574094,9.54647645113203,26.2023228176646,0,28.9363227146814,31.4,31.9,29.9,63,68,61,23.5,24.4,22.5,99.83,99.93,99.83,4.1,119,9.6,2.929,0,30.9,0.929300324390964
2017-05-10 17:00:00.000,12.3604881508974,9.53634793442475,26.0037412360115,0,29.0622569444444,30.9,31.6,30.6,60,64,57,22.3,23.7,21.7,99.77,99.83,99.77,4.1,143,9.4,2.655,0,31.1,0.87026754072759
2017-05-10 18:00:00.000,12.1094558179361,9.50691943993963,25.8103332209662,0,29.0625,31,31.3,30.7,62,62,59,22.7,23,21.9,99.7,99.77,99.7,3.8,121,9.5,2.192,0,31,0.498441167189718
2017-05-10 19:00:00.000,11.9849141813469,9.46284222520778,25.6050509726883,0,29.0002600554785,30.4,31.1,30.3,66,66,59,23.2,23.5,21.8,99.69,99.71,99.69,3.9,100,8.8,1.486,0,30.7,0.35318545032384
2017-05-10 20:00:00.000,11.9189760706215,9.41940546558926,25.386479792523,0,28.8129175946548,29.3,30.4,29.3,65,66,64,22.1,23.1,22.1,99.74,99.74,99.68,4,105,8.1,0.7207,0,29.85,0.211084063757878
2017-05-10 21:00:00.000,11.6456430192329,9.18571031262009,25.9793061868421,0,28.6254164353137,27.9,29.3,27.8,70,71,65,21.9,22.3,21.8,99.8,99.8,99.74,3.2,98,6.6,0.0502,0,28.55,0.0707781636063688
2017-05-10 22:00:00.000,11.5591740097294,9.07451459763218,26.1033565916282,0,28.4376740947075,26.6,27.9,26.6,78,78,70,22.5,22.5,21.8,99.88,99.88,99.8,2.4,105,5.6,0,0,27.25,0.0362526106784553
2017-05-10 23:00:00.000,11.5175562336279,9.01321616666224,26.0053093884769,0,28.2504162042175,26.5,26.6,26.3,73,78,73,21.3,22.5,21.3,99.93,99.93,99.88,1.9,128,4.6,0,0,26.45,0.0371858007005926
2017-05-11 00:00:00.000,11.4939848829208,8.9817809503473,25.8084405019023,0,28.0627087973274,26.2,26.6,25.8,76,77,73,21.6,21.6,21.2,99.97,99.97,99.93,2.6,101,6.1,0,0,26.2,0.0402823016344987
2017-05-11 01:00:00.000,11.4534249356675,8.94949312498535,25.5840843324136,0,27.8756253474152,26.2,26.3,26,81,81,76,22.6,22.6,21.6,100,100,99.97,2.6,119,4.9,0,0,26.15,0.0318438052116627
2017-05-11 02:00:00.000,11.4704215104696,8.92595577121835,25.409386703607,0,27.7501737076153,26.3,26.3,26.1,82,83,81,23,23,22.6,99.99,100,99.98,3.2,114,7.3,0,0,26.2,0.0341664866389063
2017-05-11 03:00:00.000,11.4515460540541,8.90073647854508,25.294852692695,0,27.5628466444814,26.5,26.5,26.2,82,83,82,23.1,23.2,22.9,99.99,100,99.98,2.7,109,7.2,0,0,26.35,0.0310703711090117
2017-05-11 04:00:00.000,11.4532782008201,8.88753349824396,25.2250036183266,0,27.4376736111111,26.3,26.5,26.1,81,82,81,22.8,23.1,22.7,99.94,99.99,99.94,2.9,110,5.7,0,0,26.3,0.0341715170158505
2017-05-11 05:00:00.000,11.4124497052406,8.86595262271127,25.0896977060656,1,27.2503472222222,26.3,26.4,26.2,81,82,81,22.8,22.9,22.7,99.88,99.94,99.88,4.1,104,7.2,0,0,26.3,0.0656095630498503
2017-05-11 06:00:00.000,11.4276748997671,8.84619131446358,25.0040092169507,1,27.1252607788595,25.8,26.3,25.8,83,83,81,22.6,22.9,22.6,99.85,99.88,99.85,2.4,107,7.1,0,0,26.05,0.037189956674373
2017-05-11 07:00:00.000,11.0275087108571,8.98158466554266,25.1106492707099,1,27.0003462603878,26.1,26.1,25.8,81,83,81,22.6,22.6,22.4,99.85,99.86,99.84,3.2,120,5.5,0,0,25.95,0.0530644755173855
2017-05-11 08:00:00.000,10.6808318091791,9.01099129512731,25.2175925200153,0,26.9585412047302,26.3,26.5,26,76,81,76,21.7,22.5,21.7,99.84,99.86,99.84,3.4,124,8.3,0,0,26.25,0.0710031508190217
2017-05-11 09:00:00.000,10.3598453931559,9.03344420532723,25.3261261499734,0,27.0304138795987,26.6,26.6,26.1,73,77,73,21.4,21.8,21.3,99.9,99.9,99.84,4.3,132,9.6,0.0238,0,26.35,0.102813033421339
2017-05-11 10:00:00.000,10.1136079749689,9.07157157392734,25.4341279543542,0,27.2489612188366,27.4,27.5,26.5,67,75,67,20.8,21.8,20.8,99.97,99.97,99.9,4.9,127,9.6,0.393,0,27,0.228384807477221
2017-05-11 11:00:00.000,9.97524299854877,9.12245698345728,25.5418973600079,0,27.5738888888889,27.7,27.8,27.4,69,71,67,21.5,22,20.8,100.02,100.02,99.96,5.7,123,11.5,1.196,0,27.6,0.425164483355294
2017-05-11 12:00:00.000,9.95837274504888,9.18541599499526,25.6478710546112,0,28.0593243740795,28.7,28.8,27.7,66,70,64,21.6,21.9,21,100.03,100.05,100.02,5,128,11.5,1.924,0,28.25,0.618131087364226
2017-05-11 13:00:00.000,10.0420399887116,9.267374329555,25.7503940063206,0,28.6867973580663,29.3,29.7,28.6,65,68,61,22.1,22.6,20.9,100.04,100.04,100.03,4.9,116,9.8,2.62,0,29.15,0.808918155460089
2017-05-11 14:00:00.000,10.1362889234139,9.34761552739333,25.8494956817697,0,29.1988674217189,30.3,30.3,29.3,63,66,61,22.4,23.2,21.4,100.01,100.04,100.01,5.3,109,9.7,2.738,0,29.8,0.857057396883268
2017-05-11 15:00:00.000,10.238815522998,9.42556674682584,25.9445968946973,0,29.6854120267261,30.7,31.1,29.8,61,66,60,22.3,23.5,21.6,99.95,100.02,99.95,3.7,114,9.7,2.811,0,30.45,0.898451857001385
2017-05-11 16:00:00.000,10.3294528403425,9.46259467634271,26.0379449698572,0,29.936875,31.6,31.6,30.6,60,63,58,22.9,23.5,21.9,99.85,99.95,99.85,3.3,122,8.4,2.949,0,31.1,0.950585922317864
2017-05-11 17:00:00.000,10.4168424079364,9.47174326845752,26.1319206224729,0,30.0625,31.6,31.7,30.3,61,64,58,23.1,23.3,21.9,99.78,99.85,99.78,3.5,110,7.4,2.37,0,31,0.785585135849779
2017-05-11 18:00:00.000,10.4921257392445,9.4453769694641,26.2276105044125,0,30.0629180602007,31.4,32.1,31,61,63,58,23,23.6,22.3,99.73,99.78,99.73,3.6,110,7.6,2.24,0,31.55,0.524090661244156
2017-05-11 19:00:00.000,10.5676819520902,9.42825049214329,26.3236376063064,0,29.9378464523282,29.6,31.7,29.6,68,69,60,23.2,23.5,22.3,99.71,99.73,99.71,4.7,80,7.7,1.388,0,30.65,0.317519575555035
2017-05-11 20:00:00.000,10.6588796108658,9.37691912025185,26.4208083707401,0,29.750625,28.8,29.8,28.8,66,69,65,21.8,23.3,21.8,99.73,99.73,99.71,4.6,85,9,0.5653,0,29.3,0.178297010510279
2017-05-11 21:00:00.000,10.7053675667336,9.33183196278921,26.520392436874,0,29.516111381323,27.4,28.8,27.4,72,72,66,21.9,22,21.8,99.81,99.81,99.73,3.4,98,7,0.03256,0,28.1,0.064376807205164
2017-05-11 22:00:00.000,10.7492922225078,9.3019312425912,26.622332347364,0,29.2972397859922,26.8,27.4,26.8,73,73,71,21.6,21.9,21.6,99.9,99.9,99.81,3.6,103,6.3,0,0,27.1,0.0563980988111823
2017-05-11 23:00:00.000,10.7549922875023,9.25758214924754,26.7291127502913,0,29.0629855715871,26.2,26.8,26.2,78,78,73,22.2,22.2,21.6,99.97,99.97,99.9,2.5,118,6.2,0,0,26.5,0.0363767274509869
2017-05-12 00:00:00.000,10.7872630881031,9.21659500306905,26.8399354414347,0,28.812848189415,26.1,26.3,26.1,81,81,78,22.5,22.5,22.2,100.05,100.05,99.97,2.4,111,4.8,0,0,26.2,0.0303424082631647
2017-05-12 01:00:00.000,10.7911785439153,9.18826589898339,26.9558323818195,0,28.6256232686981,26.1,26.2,26.1,82,82,81,22.8,22.8,22.6,100.09,100.09,100.05,2.4,109,4.9,0,0,26.15,0.0287061670239605
2017-05-18 11:00:00.000,7.35685873116373,6.23624552929465,6.23624552929465,3,28.5643621343445,28.6,28.7,27.2,72,76,71,23.1,23.2,21.6,100.1,100.1,100.05,3.9,129,7.6,1.25,0,27.95,0.418028339104903
2017-05-18 12:00:00.000,10.0532416720161,45.9035495203991,14.3826994590203,3,28.686247291441,29.4,29.5,28.6,71,73,69,23.7,23.7,23,100.09,100.1,100.08,3.9,126,8.1,1.856,0,29.05,0.589525858067335
2017-05-18 13:00:00.000,9.67543732911977,42.8190157400777,14.6274412606337,3,28.8112116991643,30.3,31,28.7,65,73,63,23,24,22.9,100.09,100.1,100.08,5.1,112,8.3,2.167,0,29.85,0.704924548994332
2017-05-18 14:00:00.000,9.43319499150015,39.4995999225282,13.8223208325409,3,28.9041955617198,31.7,32.2,29.9,60,66,59,22.9,23.5,22.3,100.01,100.09,100.01,5.1,105,9.4,2.837,0,31.05,0.918018064922892
2017-05-18 15:00:00.000,9.67049275004748,36.0132958785636,14.0902715448829,3,29.1224233983287,26.8,31.9,26.8,75,79,59,22.1,23.2,22.1,100,100.03,100,5.1,124,10,1.367,0.2,29.35,0.453227249177169
2017-05-18 16:00:00.000,9.89375775796308,32.0636899392996,14.3245944150159,3,29.1497458050895,30.5,30.6,26.2,67,78,65,23.5,24.1,21.7,99.85,100,99.85,4.6,117,9.3,2.068,0,28.4,0.65157668821834
2017-05-18 17:00:00.000,10.0639359539708,27.754659881361,13.67373138762,3,29.1747485831759,29.1,31.4,29,73,73,62,23.7,24.1,22.8,99.79,99.85,99.79,2.7,134,9.3,1.899,0,30.2,0.60755846792436
2017-05-18 18:00:00.000,10.1833907571408,23.2194014165289,12.9547904049103,3,29.1263519134775,26.2,29.6,26.1,79,79,71,22.2,24,21.8,99.82,99.82,99.76,4.8,124,13.5,0.4779,0,27.85,0.124301355231716
2017-05-18 19:00:00.000,10.253399031441,18.7134321835021,13.0271998868427,3,28.9523551826072,27.3,27.3,25.7,72,81,72,21.9,22.7,21.9,99.8,99.82,99.78,4.1,106,9.1,0.2328,0,26.5,0.0977509039767404
2017-05-18 20:00:00.000,10.493123020421,14.8359443174401,12.9987281212278,3,28.7778195626651,27.5,27.6,26.3,75,80,72,22.7,23.1,21.8,99.8,99.81,99.79,3.8,101,6.9,0.3317,0,26.95,0.10806730697624
2017-05-18 21:00:00.000,10.7614047426511,12.4521870268772,12.9013688962561,3,28.603283942723,26.8,27.5,26.8,79,79,75,22.8,22.8,22.6,99.81,99.81,99.78,2.9,105,6.7,0.02503,0,27.15,0.0434589961973672
2017-05-18 22:00:00.000,11.0411607700264,11.5024540047432,12.7824161185479,3,28.4287483227808,26.8,26.9,26.7,81,81,79,23.2,23.2,22.8,99.87,99.87,99.8,3.3,109,6.8,0,0,26.8,0.0374275177276354
2017-05-18 23:00:00.000,11.3290016587077,11.1722296603026,12.6582624465593,3,28.2542127028387,26.4,26.8,26.4,82,82,81,23,23.2,23,99.93,99.93,99.87,2.7,115,6.4,0,0,26.6,0.0313108247447935
2017-05-19 00:00:00.000,11.622713764201,10.9874759923644,12.5331835868426,3,28.0796770828966,26.4,26.6,26.4,82,82,81,23.1,23.1,23,99.95,99.96,99.92,3.4,108,6.5,0,0,26.5,0.0357036908113622
2017-05-19 01:00:00.000,11.920213719809,10.815833143587,12.4082502423466,3,27.9051414629544,26.7,26.7,26.4,82,83,82,23.3,23.4,23.1,99.97,99.98,99.95,3.4,112,6.9,0,0,26.55,0.0357675475977646
2017-05-19 02:00:00.000,12.2196832763909,10.636504716773,12.2837898911938,3,27.7306058430123,26.6,26.8,26.5,82,82,81,23.2,23.3,23.1,99.95,99.97,99.94,3.6,103,7.9,0,0,26.65,0.0370306203661933
2017-05-19 03:00:00.000,12.5196993667865,10.4503959683087,12.1599429201447,3,27.5560702230702,26.4,26.6,26.3,83,83,82,23.3,23.4,23.2,99.92,99.95,99.92,3.3,107,6.9,0,0,26.45,0.0331023918476573
2017-05-19 04:00:00.000,12.8192641809759,10.2601786950269,12.0367864285648,3,27.381534603128,26.3,26.7,26.3,82,83,81,23,23.3,23,99.85,99.92,99.85,3.2,105,8.3,0,0,26.5,0.0344923445637754
2017-05-19 05:00:00.000,13.1177618943718,10.0676792503854,11.9143676159317,3,27.2069989831859,26.5,26.6,26.3,80,82,79,22.8,23.1,22.7,99.79,99.85,99.79,5.3,106,8.4,0,0,26.45,0.0847224067171216
2017-05-19 06:00:00.000,13.4148762288621,9.87402283206704,11.792716378304,3,27.0324633632437,26.3,26.7,26.3,82,82,80,22.9,23.1,22.8,99.76,99.79,99.75,3.4,110,8.3,0,0,26.5,0.0535379402632759
2017-05-19 07:00:00.000,13.7104982675777,9.67992166483971,11.6718515894312,3,26.8579277433016,26.3,26.5,26.2,82,82,81,22.9,23.1,22.9,99.8,99.8,99.76,2.8,121,6.3,0,0,26.35,0.0452875468684523
2017-05-19 08:00:00.000,14.0213015369699,9.50301997842604,11.5726276122399,3,26.7927510151347,26.2,26.3,26.1,82,82,81,22.9,22.9,22.7,99.84,99.84,99.8,3.2,116,6.8,0,0,26.2,0.0505624213499349
2017-05-19 09:00:00.000,13.9111644535427,9.41795991307234,11.6876001305168,3,26.8111352183651,26.3,26.5,26.2,81,83,80,22.8,23.1,22.6,99.85,99.85,99.83,3.9,112,7.8,0.01249,0,26.35,0.0661921124755806
2017-05-19 10:00:00.000,13.7918247495559,8.80193117800282,11.7416357305448,3,26.977422193405,27.3,27.4,26.3,78,82,78,23.1,23.4,22.8,99.89,99.89,99.85,4.7,114,9,0.3329,0,26.85,0.166642531137331
2017-05-19 11:00:00.000,13.7612780811659,9.19049654792007,11.9557531660401,3,27.1849305555556,28.4,28.7,27.3,74,78,73,23.3,23.8,23,99.96,99.96,99.89,4.2,115,9,0.9645,0,28,0.34034794745335
2017-05-19 12:00:00.000,13.760390619156,9.7301445183985,12.1937829953194,3,27.5740565546452,28.8,29.6,28.1,72,76,70,23.2,24.3,22.8,99.96,99.97,99.96,3.6,113,8,1.501,0,28.85,0.490065432091119
2017-05-19 13:00:00.000,13.7433453000045,10.0597463843613,12.498781833696,3,27.9646273087071,28.5,31.3,28.2,68,73,62,22,24.1,21.4,99.97,99.98,99.93,4,136,9.8,2.447,0,29.75,0.764751520830516
2017-05-19 14:00:00.000,13.7093502922494,10.1886812996459,12.868535195507,3,28.3551980627691,29.5,30.6,28.5,65,68,61,22.2,23.5,21.8,99.92,99.97,99.92,4.4,109,8.7,2.499,0,29.55,0.785859549033862
2017-05-19 15:00:00.000,13.6575198551164,10.2700827132669,12.9859958393846,3,28.745768816831,30.3,31.6,28.5,65,75,60,22.9,24.2,22.1,99.82,99.92,99.82,4.2,112,9.4,1.961,0,30.05,0.651783529846857
2017-05-19 16:00:00.000,13.5882130611702,10.2528724205631,13.4399214458546,0,28.873698278256,30.5,32.4,29.6,62,68,57,22.6,23.7,22.2,99.75,99.83,99.74,4.6,104,9.4,2.525,0,31,0.826874302146288
2017-05-19 17:00:00.000,13.5019519307215,10.3120507272531,13.6350496426324,0,28.8763194444444,31,32,28.9,60,69,57,22.2,23.4,21.6,99.71,99.77,99.71,5.5,101,9.4,2.232,0,30.45,0.75508928576376
2017-05-19 18:00:00.000,13.3944217061537,9.25815995267361,13.1041145246224,0,28.813784008884,29.6,31.8,29.6,65,66,60,22.4,23.4,21.5,99.7,99.71,99.68,5.5,92,9.3,2.069,0,30.7,0.421012719464121
2017-05-19 19:00:00.000,13.2623074140116,8.92740945718399,13.5189856237396,0,28.6479166666667,29,30.4,29,63,70,63,21.3,23.9,21.3,99.69,99.7,99.68,6.2,97,10.2,1.476,0,29.7,0.316724227924765
2017-05-19 20:00:00.000,13.0047819109371,8.88084768024608,13.8952329508713,0,28.4395833333333,28.3,29.4,28.3,72,72,63,22.7,22.7,21.1,99.72,99.72,99.69,5.4,89,10.2,0.4729,0,28.85,0.145559930657152
2017-05-19 21:00:00.000,12.9289719273851,8.87733975386045,14.0933915727836,0,28.25141966759,27.3,28.3,27.2,75,76,72,22.4,22.8,22.4,99.79,99.79,99.72,3.6,103,8.5,0.05569,0,27.75,0.062980156379331
2017-05-19 22:00:00.000,13.3676056046408,8.86204258065797,14.2472596240599,0,28.0714456622414,27.1,27.4,27.1,74,75,73,22.1,22.4,22.1,99.83,99.84,99.79,4.2,107,8.5,0,0,27.25,0.059206751781693
2017-05-19 23:00:00.000,13.7446508134217,8.83180652567524,14.3604097202971,0,27.8908343624576,26.8,27.1,26.8,76,76,74,22.3,22.3,22.1,99.9,99.9,99.83,2.7,122,8.8,0,0,26.95,0.042207176879682
2017-05-20 00:00:00.000,14.0764348998007,8.79771486191229,14.6849117428841,0,27.7102230626737,26.8,26.9,26.7,75,78,75,22.1,22.5,22,99.95,99.95,99.9,3.8,111,7.7,0,0,26.8,0.0532201248829864
2017-05-20 01:00:00.000,14.4539401473748,8.75886638212811,14.1253843923558,0,27.5296117628898,26.7,26.8,26.6,78,78,75,22.6,22.6,22.1,99.95,99.96,99.93,3.2,118,8.2,0,0,26.7,0.042458269534408
2017-05-20 02:00:00.000,14.8587953206643,8.71167222584087,13.7665686822342,0,27.37625,26.4,26.7,26.4,79,79,77,22.4,22.7,22.3,99.92,99.95,99.92,4.7,99,7.2,0,0,26.55,0.0492911202246241
2017-05-20 03:00:00.000,15.3121550576356,8.68085190995082,13.4331976014765,0,27.2512159533074,26.5,26.7,26.4,78,79,78,22.5,22.5,22.4,99.93,99.94,99.92,3.5,108,8.4,0,0,26.55,0.0444132093359123
2017-05-20 04:00:00.000,15.6841872462474,8.64868101916403,13.1009416670219,0,27.12625,26.4,26.7,26.4,79,80,77,22.4,22.8,22.3,99.85,99.93,99.85,4.4,116,9,0,0,26.55,0.0477336300640581
2017-05-20 05:00:00.000,15.6498074299839,8.62778361139885,13.3042681228599,0,27.00125,26.4,26.5,26.3,79,79,78,22.4,22.5,22.3,99.82,99.85,99.81,4.5,106,8.5,0,0,26.4,0.0782658812553673
2017-05-20 06:00:00.000,15.2912896187739,8.58364057547912,13.5581557357093,3,26.87625,26.4,26.5,26.3,80,80,79,22.8,22.8,22.4,99.82,99.82,99.8,3.9,103,8.5,0,0,26.4,0.0664640461360597
2017-05-20 07:00:00.000,14.960559989958,8.50322878537885,13.3989876479031,3,26.850767962513,26.1,26.5,26.1,81,81,80,22.6,22.8,22.6,99.83,99.83,99.82,3.4,116,7.3,0,0,26.3,0.0562733514004971
2017-05-20 08:00:00.000,14.7252082570404,8.72066579937521,13.1529324300547,3,26.9288658451926,26.3,26.3,26.1,79,81,79,22.4,22.7,22.4,99.88,99.88,99.83,4.4,101,7.1,0,0,26.2,0.0765301410187059
2017-05-20 09:00:00.000,14.545966973283,8.89966744296891,12.8743872641787,3,27.0069637278723,25.8,26.4,25.6,80,80,79,22.1,22.5,21.9,99.93,99.93,99.88,2.9,113,7.9,0.01011,0,26,0.0541165651734035
2017-05-20 10:00:00.000,14.402246751177,9.00250367662586,12.5945450365413,3,27.0850616105519,27.3,27.3,25.8,72,80,71,21.9,22.3,21.3,100.02,100.02,99.93,3.9,107,7.7,0.2702,0,26.55,0.161134351719329
2017-05-20 11:00:00.000,14.2548221390387,9.07463590132273,12.6488267490813,3,27.3389456491521,26.9,27.8,25.7,82,85,72,23.6,23.8,21.8,100.07,100.08,100.02,3.9,108,8.1,0.9195,0.2,26.75,0.291439126559291
2017-05-20 12:00:00.000,14.0902291495591,9.16696912916757,13.1162857120864,3,27.7919908307863,29,29.2,26.9,68,83,67,22.5,23.8,22.1,100.1,100.11,100.07,5.2,119,9.4,2.157,0,28.05,0.663775099470258
2017-05-20 13:00:00.000,13.9073753785525,9.25392909326635,12.8631235479835,3,28.2608710752987,30,30.5,28.4,63,69,63,22.3,23.3,21.6,100.08,100.11,100.08,4.9,127,9.5,2.468,0.2,29.45,0.783814006175531
2017-05-20 14:00:00.000,13.7058672939698,9.29564559177857,12.9828506078172,3,28.610237751361,29.9,31.8,29.9,64,66,59,22.2,23.6,21.8,100.06,100.08,100.05,4.2,127,9.3,2.943,0,30.85,0.927533276329276
2017-05-20 15:00:00.000,13.4851346251441,9.31774912929012,13.1961977018073,1,28.8352127541384,31.5,31.9,29.3,58,67,57,22.4,23.3,21.5,99.94,100.06,99.94,4.2,114,8.3,2.292,0,30.6,0.773615028415129
2017-05-20 16:00:00.000,13.2433293778503,9.21596558969035,13.3671240639546,0,29.0601877569159,31.1,31.7,28.6,65,75,58,23.7,25,21.8,99.84,99.94,99.84,3.1,119,9.6,1.822,0,30.15,0.609164550179441
2017-05-20 17:00:00.000,12.9555917018318,8.58062633660283,13.8076338681576,0,29.1243748263407,31.3,32.1,30.7,62,65,58,23.1,24,22.2,99.77,99.84,99.77,3.9,91,9.8,2.587,0,31.4,0.848340183071088
2017-05-20 18:00:00.000,12.5760211077283,8.48063005961953,13.6291240034567,0,28.9751189532117,30.8,31.3,28.9,65,75,62,23.5,24,22.9,99.74,99.77,99.74,3.5,107,7.4,0.964,0,30.1,0.259519313636615
2017-05-20 19:00:00.000,12.8744753451245,8.50720300763971,13.2196346985776,0,28.7966891356067,29.7,31.5,29.7,67,67,61,22.8,24,22.4,99.77,99.77,99.73,4.7,108,8.6,1.351,0,30.6,0.313540707640037
2017-05-20 20:00:00.000,13.1845425609932,8.53136794023267,13.569023879274,0,28.6113313856427,28.9,30.1,28.6,69,71,67,22.7,23.7,22.7,99.83,99.83,99.77,3.7,103,8.6,0.4417,0,29.35,0.149770437979861
2017-05-20 21:00:00.000,13.5344469165021,8.52213800598679,13.2158815867158,0,28.3775513746182,27.6,28.9,27.6,75,75,69,22.7,22.7,22.4,99.87,99.87,99.83,4.2,98,10.4,0.05496,0,28.25,0.0679380737303462
2017-05-20 22:00:00.000,13.9614122914261,8.51636242540227,13.6184601009606,0,28.2000532456709,26.9,27.6,26.9,78,78,75,22.6,22.7,22.5,99.92,99.92,99.87,2.8,120,6.9,0,0,27.25,0.0399406300143287
