2016,12,26,14,52,00,33.50,4.93,532,462289,461122,461122,519350,461644,461644,461644,461644,461644,461644,415010,461644,462166,462166,461644,462166,462166,461644,462166,462166,,,,-9073,463462,453811,453288,453811,453811,453811,453811,453811,453811,511125,453811,453288,462688,462688,462688,462688,462688,462688,462688,462688,,,,-1,-4699,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4694,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,14,53,00,33.50,4.96,-428,462347,461122,461644,461122,414540,519350,460600,461122,461122,460600,461122,461122,461644,461644,461644,461644,461122,415010,461644,461122,,,,-24138,461241,407490,453288,453288,453288,453288,452766,452766,453811,453811,453288,453811,462688,462688,462688,462688,521112,462688,462688,462688,,,,0,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,14,54,00,33.50,4.96,-8801,456910,414540,414540,461122,461122,461122,461122,461122,460600,460600,460600,461122,461122,461122,461122,461644,461644,461122,461122,461122,,,,-41214,473847,452244,453288,453288,452766,452766,453288,453288,453811,453811,453288,453811,521112,521112,462688,462688,520525,521112,462166,462688,,,,1,-4699,-4700,-4700,-4700,-4700,-4694,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,14,55,00,33.50,4.96,1505,462111,519350,414540,460600,461122,519350,460077,460600,414070,460600,460600,460600,461644,461122,461122,461122,461644,461122,461644,461122,,,,-45187,471760,452766,453288,453288,453288,453288,453288,453811,407960,453288,453288,453288,520525,462688,462688,521112,521112,521112,462688,520525,,,,0,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,14,56,00,33.50,4.93,-344,466486,461122,461644,461122,461644,460600,461122,461122,460600,518762,460600,461122,519937,461122,461122,461644,461122,461122,461122,461644,,,,-34637,466015,452766,407490,452766,452766,452766,452766,452766,452766,453288,452766,452766,520525,462166,462166,462166,520525,462166,462166,462166,,,,6,-4697,-4689,-4689,-4689,-4689,-4694,-4689,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,14,57,00,33.50,4.96,-9039,456981,460600,461644,461122,414540,414540,461122,460600,460600,460600,461122,460600,461644,461644,461644,461122,461644,461644,461644,461122,,,,-14516,460071,453288,452766,452766,452766,452766,452766,452766,452766,452766,452766,452766,461644,462166,461644,462166,462166,462166,462166,520525,,,,6,-4697,-4689,-4689,-4694,-4694,-4689,-4694,-4689,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,14,58,00,33.50,4.96,3997,458980,461122,461644,461122,461122,461122,461122,460600,460600,461122,460600,460600,461644,461122,461644,460600,414540,461122,460600,461644,,,,-24128,465774,452766,452766,509950,452766,452766,452766,452244,452766,452766,452244,407020,519937,461644,461644,461644,462166,462166,520525,520525,,,,6,-4697,-4689,-4694,-4694,-4689,-4689,-4689,-4694,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,14,59,00,33.50,4.96,5830,464369,519350,461122,461122,461122,461122,519350,460600,460600,460600,414540,460600,461122,461644,461122,461644,461644,461122,461122,461644,,,,-13274,455244,452766,452766,452766,452766,407020,452766,452766,452766,452766,452766,452766,461644,462166,462166,461644,462166,462166,462166,461644,,,,7,-4696,-4689,-4689,-4689,-4694,-4694,-4689,-4689,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,00,00,33.50,4.96,-20607,467000,461122,461122,461122,461644,461644,414540,460600,460077,460600,460600,460600,519937,519937,461644,461122,519937,461644,461644,461122,,,,-24027,460572,452766,452766,452766,452766,452766,452766,452766,452766,452766,407020,452244,461644,461644,461644,462166,462166,462166,520525,462166,,,,0,-4683,-4678,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4678,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,
2016,12,26,15,01,00,33.50,4.96,4724,463863,461122,461122,461122,461122,519350,460600,460600,461122,461122,460600,460600,461644,461122,461644,461644,461644,461122,461644,461122,,,,-25025,465420,453288,453288,452766,452766,453288,452766,452766,452766,452766,452766,452766,462166,462166,462166,520525,519937,462166,461644,461644,,,,2,-4681,-4678,-4678,-4684,-4678,-4678,-4678,-4684,-4678,-4684,-4684,-4684,-4678,-4678,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4678,
2016,12,26,15,02,00,33.50,4.96,-9819,461748,460600,461122,461122,461122,461644,461122,461122,461122,414540,460600,461122,461644,461122,461122,461122,461644,461122,461644,519937,,,,-25269,470598,452766,509950,452766,452766,452766,452766,452766,452766,452766,452766,452766,519937,520525,461644,462166,462166,462166,462166,462166,,,,0,-4681,-4684,-4684,-4684,-4684,-4684,-4678,-4678,-4678,-4684,-4678,-4684,-4678,-4684,-4678,-4684,-4678,-4678,-4684,-4684,-4684,-4684,-4684,
2016,12,26,15,03,00,33.50,4.96,-5770,459629,460600,462166,461122,414540,460600,461122,461122,460600,460600,461122,460600,461644,461122,461122,461644,461644,461644,415010,519937,,,,-24086,465896,407020,452766,452766,509950,452766,452766,452766,452766,452766,453288,452766,461644,462166,462166,520525,462166,461644,461644,520525,,,,1,-4681,-4684,-4684,-4684,-4684,-4678,-4684,-4678,-4678,-4678,-4684,-4678,-4684,-4684,-4684,-4678,-4684,-4678,-4684,-4684,-4684,-4684,-4684,
2016,12,26,15,04,00,33.50,4.96,8000,456932,461122,461122,461122,461122,461122,461122,460600,460600,461122,460600,460600,461122,461122,415010,461644,461122,461644,414540,461644,,,,-15767,460506,452766,452766,452244,452244,452244,452766,452766,452766,452766,452766,452766,461644,461644,461644,462166,462166,520525,462166,462166,,,,1,-4683,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4678,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,
2016,12,26,15,05,00,33.50,4.98,-13949,459493,461122,461122,461122,461122,461644,461122,460600,461122,460600,414070,414070,461122,461122,461122,461122,519937,461122,461122,461122,,,,-14664,460667,452766,453288,453288,453288,453288,453288,453288,453288,453288,453811,453811,521112,462688,462688,462688,462688,462688,462688,462688,,,,0,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,06,00,33.50,4.96,-565,456889,461122,460600,461122,461122,461122,461122,414070,460600,460600,460600,460600,461644,461122,461644,461122,461644,461122,461644,414540,,,,-19880,463370,453288,453288,453288,453288,453288,453288,453811,453288,453288,453811,453811,462688,462688,462688,462688,462688,521112,462688,462688,,,,-1,-4699,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4694,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,07,00,33.50,4.96,14199,464223,519350,460600,461122,460600,518762,461122,460600,460600,460600,460600,460600,461644,461122,461122,414540,461122,461644,461644,461122,,,,-19737,463346,452244,453288,453288,453288,453288,453811,453811,453811,453811,453811,453811,462688,462688,462166,521112,521112,462688,462688,462688,,,,0,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,08,00,33.50,4.91,-427,456820,461122,414070,461122,461122,461122,460600,460600,460600,460600,461122,460600,461122,461122,461122,461122,461122,461644,461122,461644,,,,-5406,460999,509950,452766,452766,452766,453288,453288,453288,453288,453288,453288,453288,462688,462688,462688,462688,521112,462688,462688,462688,,,,0,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,09,00,33.50,4.96,-5869,463818,460600,461644,461122,461122,461122,461122,460600,460600,460600,460600,460600,461644,461122,461644,461122,461644,461644,461644,461122,,,,-19821,462628,452766,452244,452766,452766,452766,452766,452766,452766,452766,452766,452766,461644,461644,462166,520525,462166,461644,461644,520525,,,,8,-4696,-4684,-4694,-4689,-4689,-4689,-4689,-4684,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,10,00,33.50,4.96,-327,456955,461122,461644,461122,414540,461122,461122,460600,461122,461122,460600,460600,461644,461122,415010,461644,461122,461122,461122,461122,,,,-9257,457394,452766,452766,452766,452766,452766,452766,452766,452766,452766,452766,452766,462166,462166,461644,462166,461644,462166,462166,461644,,,,7,-4696,-4684,-4689,-4694,-4689,-4689,-4689,-4689,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,11,00,33.50,4.93,5686,464297,519350,518762,460600,461122,461122,461122,460600,460600,460600,414070,460600,461122,461122,461644,461122,461644,461644,461644,461644,,,,-28132,458514,407020,452766,452766,452766,407020,452766,452766,452766,452766,452766,452766,519937,462166,461644,461644,462166,462166,461644,462166,,,,6,-4697,-4689,-4694,-4689,-4689,-4694,-4694,-4694,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,12,00,33.50,4.93,-4695,454771,461122,461122,460600,414070,461644,414070,460600,460600,460600,461122,461122,461644,460600,461122,461122,461644,461644,461644,415010,,,,-14563,460094,452766,452766,452766,452766,452766,452766,452766,452766,453288,452766,452766,462166,462166,462166,462166,462166,461644,462166,462166,,,,7,-4696,-4689,-4689,-4694,-4694,-4689,-4689,-4689,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,13,00,33.50,4.96,-375,456979,461122,414540,461122,461122,461644,460600,461122,461122,461122,460600,460600,461122,461122,461122,415010,461644,461122,461644,461644,,,,-4828,455180,452766,452766,452766,452244,453288,452766,452766,452766,452766,452766,452766,415010,461644,461644,462166,461644,462166,461644,461644,,,,-1,-4682,-4684,-4678,-4684,-4678,-4684,-4684,-4684,-4678,-4689,-4684,-4689,-4678,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4678,
2016,12,26,15,14,00,33.50,4.96,-607,457005,461122,460600,461122,461122,461122,461122,460600,461122,461122,460600,414070,461644,461644,461644,461644,461122,461644,461644,461644,,,,-20129,473132,452766,509950,452766,452766,452244,452766,452766,452244,452766,509950,452766,520525,462166,520525,461644,462166,462166,462166,461644,,,,-2,-4683,-4684,-4684,-4684,-4684,-4678,-4684,-4689,-4684,-4684,-4689,-4684,-4684,-4684,-4684,-4684,-4684,-4678,-4684,-4684,-4684,-4684,-4678,
2016,12,26,15,15,00,33.50,4.96,-8896,452671,461122,461122,460600,414540,415010,460600,460600,461122,460600,414540,460600,461122,461122,461122,461644,461122,461122,415010,461644,,,,-19915,462723,452766,452766,452766,452244,452766,453288,452766,452766,452766,452766,452766,461644,462166,462166,520525,462166,461644,462166,520525,,,,1,-4681,-4684,-4684,-4684,-4684,-4684,-4684,-4678,-4684,-4678,-4678,-4678,-4678,-4678,-4684,-4678,-4684,-4684,-4684,-4684,-4684,-4684,-4684,
2016,12,26,15,16,00,33.50,4.93,3717,459120,461122,461122,461122,460600,461644,461122,460600,460600,461122,460600,461122,461644,461644,461122,461122,461644,461644,461122,461644,,,,-12436,461111,452766,509950,453288,452766,407020,452766,452766,452766,407020,452766,509950,461644,462688,462166,462166,462166,461644,462166,461644,,,,2,-4683,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4678,-4684,-4678,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,-4684,
2016,12,26,15,17,00,33.50,4.96,-10347,462107,461122,461122,414540,461122,461122,461122,460600,461644,461644,461122,461122,461644,462166,462166,461644,462166,520525,461644,462166,,,,-22960,461783,407490,510537,453288,453288,453288,407960,453811,453288,453288,453811,453288,462688,462688,462166,462688,462688,521112,521112,462688,,,,0,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,18,00,33.50,4.93,-333,452533,461122,460600,461122,414540,461644,414540,460600,460600,460077,460600,460600,461644,461122,461122,461122,414540,414540,461122,461122,,,,-9506,463198,452766,452766,452766,452766,453288,453811,453811,510537,453288,453811,453288,462688,462688,521112,462688,462688,462688,462688,462166,,,,0,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,19,00,33.50,4.96,-427,461192,461122,460600,461122,461122,461122,461122,461122,460600,461122,461122,460600,461122,461122,461644,461644,461122,461122,461122,461644,,,,-12666,456260,509950,452766,452766,452766,407020,453288,453288,453288,453288,407490,453288,462688,462166,462688,462688,462688,462166,462688,462688,,,,0,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,20,00,33.50,4.96,-4657,459125,461122,461122,461122,461122,461644,461122,461122,461122,460600,460600,414070,461122,461122,461644,461122,461644,461644,461644,461644,,,,-28397,454862,407020,452766,453288,453288,407020,453288,407490,453288,453288,453288,453288,462688,462688,462688,521112,462688,462688,462688,462688,,,,0,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,21,00,33.50,4.96,-655,452699,461122,461122,460600,461122,461122,414540,460600,460600,460600,414070,460600,461644,461644,461644,461644,414540,461644,461122,461644,,,,-23033,456482,452766,453288,453288,452766,407020,453288,407490,453811,453811,453288,453811,462688,521112,462688,462688,462688,462688,462688,462688,,,,0,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,22,00,33.50,4.96,-32158,455623,461122,461122,460600,414070,460600,414070,414540,414070,460600,413600,460600,460600,461122,461122,461122,461122,461644,461122,519350,,,,-31295,452260,452244,452244,452244,406550,406550,508775,406550,452244,406550,406550,452244,461644,461644,461644,519937,461122,519937,415010,461122,,,,4,-4697,-4689,-4700,-4689,-4694,-4694,-4689,-4694,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4694,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,23,01,33.25,4.89,-251,82546,82739,82641,82641,84400,82641,82543,82543,82445,78960,82543,82543,82543,80859,80667,86439,82641,84500,80859,82739,79148,84500,,-3682,81091,83000,81270,79324,79420,79228,79420,77644,77644,79420,77738,77644,82641,80859,80955,82739,80859,82739,80955,84600,84600,82739,88568,10,-4694,-4678,-4684,-4689,-4689,-4689,-4663,-4694,-4700,-4694,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4694,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,23,20,33.25,4.89,10774,367264,343100,375145,375145,375572,343100,374718,375145,375145,412660,374718,374718,376427,376427,344275,345058,344666,344666,376000,,-18174,374428,370018,370018,370018,370018,370018,370018,339183,370018,369590,312369,407490,376427,414540,376854,376854,376427,415010,376427,376427,,,,9,-4694,-4678,-4684,-4684,-4689,-4689,-4689,-4684,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4694,
2016,12,26,15,24,37,33.00,4.89,-59890,,2093850,2093850,4187700,2093850,2093850,2096200,2091500,2091500,1392766,2091500,2089150,2089150,2089150,2089150,2089150,208915074844,2511331,4103100,2049200,4103100,2049200,2051550,2051550,1366133,2051550,2051550,2051550,4107800,2091500,2093850,2091500,2091500,4192400-1,-4673,-4673,-4673,-4673,-4673,-4673,-4678,-4673,-4673,-4678,-4678,-4678,-4678,-4673,-4668,-4678,-4673,-4668,-4673,-4673,-4673,-4673,-4673,
2016,12,26,15,25,15,33.00,4.91,33825,1884877,2093850,1395900,2093850,1395900,2091500,2093850,2091500,2091500,2091500,2089150,1391200,2089150,1392766,1043400,2086800,2091500-31048,2013451,2063300,1372400,2063300,2060950,2060950,2058600,2060950,2060950,2056250,2058600,2060950,2093850,1394333,1394333,1394333,2091500,2093850,,1,-4675,-4678,-4673,-4678,-4673,-4673,-4673,-4673,-4678,-4673,-4678,-4678,-4678,-4673,-4678,-4673,-4673,-4678,-4673,-4684,-4678,-4678,-4673,
2016,12,26,15,26,00,33.00,4.96,891220,2218649,2091500,4197100,2091500,2091500,4192400,2091500,2091500,2089150,2091500,2091500,4187700,2089150,1392766,1392766,2091500,2089150,2091500,,529890,2294988,2060950,2060950,2060950,2058600,2060950,4126600,4117200,1369266,2060950,4121900,2060950,2093850,2093850,2093850,2093850,2091500,1394333,,0,-4677,-4678,-4678,-4678,-4678,-4678,-4678,-4673,-4678,-4673,-4678,-4678,-4678,-4678,-4673,-4678,-4678,-4678,-4673,-4678,-4678,-4678,-4678,
2016,12,26,15,26,52,33.25,4.93,64590,2060914,2093850,2093850,2093850,2093850,2096200,2091500,2093850,2091500,2091500,2093850,2091500,2091500,1392766,2093850,2091500,2091500-33969,2078574,2060950,2063300,2060950,2063300,2060950,2060950,2060950,2063300,2060950,2060950,2060950,2096200,2096200,2096200,2096200,2096200,2096200,,-1,-4676,-4678,-4673,-4678,-4678,-4678,-4678,-4678,-4678,-4678,-4678,-4678,-4678,-4678,-4678,-4673,-4678,-4678,-4678,-4673,-4673,-4678,-4673,
2016,12,26,15,27,16,33.25,4.93,854,2092354,2093850,2093850,2093850,2093850,2091500,2091500,2093850,2093850,2091500,2091500,2091500,2091500,2091500,2093850,2093850,2086800-101264,2238695,2060950,1372400,2060950,4126600,2060950,2063300,2065650,2063300,2065650,2065650,2063300,2098550,2098550,2098550,2098550,2098550,2096200,,1,-4699,-4700,-4700,-4700,-4700,-4700,-4700,-4694,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,
2016,12,26,15,27,41,33.25,4.91,256933,,2093850,2096200,2093850,2093850,4192400,4183000,2091500,1394333,2091500,4187700,1394333,2089150,2091500,2091500,2091500,2091500-163859,,2058600,2060950,2060950,2060950,2060950,2060950,1373966,2063300,2063300,4131300,2060950,2096200,1395900,4197100,2098550,1397466-1,-4698,-4700,-4700,-4700,-4700,-4694,-4700,-4700,-4700,-4700,-4700,-4700,-4694,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4694,-4700,,
2016,12,26,15,28,00,33.25,4.96,191418,,2091500,2093850,2093850,2093850,2093850,2093850,2089150,2091500,2089150,2091500,2091500,2091500,2091500,1394333,2089150,2091500-165924,,2058600,2063300,2060950,2060950,2060950,2063300,2063300,2060950,2063300,2063300,4131300,2098550,1397466,2096200,2098550,20938502,-4699,-4700,-4694,-4700,-4700,-4700,-4694,-4700,-4694,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,-4700,,
2016,12,26,15,27,04,33.00,4.78,-2567,255346,255562,240529,255562,272913,255268,255268,254681,254975,254975,239700,255268,256737,256737,256443,256737,256443,256443,256443,,-9847,254900,237764,237488,252918,252625,252625,252918,252918,252625,252625,252625,252625,256737,256737,256737,256737,256737,256737,274166,273853,,,,-102,-242,-331,-294,-299,-294,-298,-304,-288,-283,-277,-282,-282,-219,-197,-192,-187,-192,-187,-192,-182,-187,-187,-187,
2016,12,26,15,28,00,33.00,4.91,-10,260,252,264,252,247,258,264,253,259,253,253,259,247,259,259,265,265,265,265,277,277,271,271,-7221,232925,237764,224555,238041,224294,224294,238041,224294,224294,224555,238041,224294,241358,227950,241358,227688,241635,241635,241635,241635,,,,0,-4689,-4689,-4689,-4694,-4689,-4689,-4689,-4689,-4689,-4694,-4689,-4689,-4689,-4689,-4694,-4689,-4689,-4689,-4689,-4689,-4689,-4689,-4689,
2016,12,26,15,29,00,33.25,4.83,-9404,407103,413130,413130,413130,374718,413600,413130,412190,412190,374290,412190,374718,412190,411720,411720,411720,411720,411720,412190,411720,,,,-138,247,174,180,186,180,180,180,175,175,180,175,180,302,308,314,308,326,314,320,314,320,332,326,0,-4688,-4678,-4694,-4689,-4689,-4689,-4689,-4689,-4689,-4689,-4689,-4689,-4689,-4689,-4689,-4689,-4689,-4684,-4689,-4689,-4689,-4689,-4689,
