when,module,battery,15cm,15cm_bias,45cm,45cm_bias,75cm,75cm_bias
2017-05-18 18:25:53,04,5.0743303298950195,614,-316,496,2441,999,5286
2017-05-18 18:55:45,04,5.0743303298950195,631,-285,494,2422,776,4370
2017-05-18 19:25:37,04,5.0743303298950195,653,-257,486,2392,513,3672
2017-05-18 19:55:27,04,5.0743303298950195,702,-183,478,2365,93,2915
2017-05-18 20:25:15,04,5.0743303298950195,718,-158,466,2315,63,3822
2017-05-18 20:55:02,04,5.0743303298950195,734,-153,466,2311,-64,4453
2017-05-18 21:24:48,04,5.0743303298950195,735,-169,467,2297,215,4740
2017-05-18 23:53:36,04,5.0743303298950195,763,-178,459,2305,509,6501
2017-05-19 00:23:21,04,5.0743303298950195,766,-188,465,2301,637,6339
2017-05-19 01:22:51,04,5.0743303298950195,1409,1084,466,2301,530,6647
2017-05-19 01:52:37,04,5.0743303298950195,2381,3013,458,2316,554,6694
2017-05-19 06:20:19,04,5.0743303298950195,3000,4172,463,2288,1121,7156
2017-05-19 06:50:03,04,5.0743303298950195,2836,3844,453,2293,736,5694
2017-05-19 07:19:48,04,5.0743303298950195,2479,3131,462,2273,1283,6831
2017-05-19 07:49:32,04,5.0743303298950195,2391,2941,462,2278,1043,5627
2017-05-19 08:19:17,04,5.0743303298950195,2485,3118,454,2281,910,5385
2017-05-19 08:49:01,04,5.0743303298950195,2164,2486,450,2275,1007,5974
2017-05-19 09:18:47,04,5.0743303298950195,2109,2359,459,2272,848,5614
2017-05-19 10:18:22,04,5.0743303298950195,2945,4035,456,2285,672,8996
2017-05-19 10:48:14,04,5.0743303298950195,2515,3184,455,2343,-329,7802
2017-05-19 11:18:10,04,5.0743303298950195,1255,675,447,2295,1762,3526
2017-05-19 11:48:05,04,5.0743303298950195,1554,1272,447,2272,2020,4043
2017-05-19 12:17:58,04,5.0743303298950195,1909,1995,439,2263,2408,4818
2017-05-19 12:47:58,04,5.0743303298950195,533,-746,405609,820619,477,221
2017-05-19 13:18:12,04,5.0743303298950195,454,-869,201864,413129,151,80
2017-05-19 13:48:17,04,5.0743303298950195,457,-860,201864,413129,133,4
2017-05-19 14:18:27,04,5.0743303298950195,450,-864,201629,412659,39,14
2017-05-19 14:48:45,04,5.0743303298950195,448,-862,202334,414069,-1,-7
2017-05-19 15:19:00,04,5.0743303298950195,445,-866,202099,413599,-2,0
2017-05-19 15:49:18,04,5.0743303298950195,442,-863,201864,413129,-1,-7
2017-05-19 16:19:27,04,5.0743303298950195,443,-860,201629,412659,-10,-31
2017-05-19 16:49:27,04,5.0743303298950195,445,-864,471,2509,246,86
2017-05-19 17:19:29,04,5.0743303298950195,445,-861,201394,412189,28,6
2017-05-19 17:49:30,04,5.0743303298950195,442,-858,379,2282,156,51
2017-05-19 18:19:32,04,5.0743303298950195,446,-865,405139,819679,132,30
2017-05-19 18:49:28,04,5.0743303298950195,447,-864,404199,817799,754,479
2017-05-19 19:19:25,04,5.0743303298950195,448,-873,404199,817799,484,334
2017-05-19 19:49:20,04,5.0743303298950195,448,-869,455,2428,354,2212
2017-05-19 20:19:09,04,5.0743303298950195,465,-863,429,2222,-352,7285
2017-05-19 20:48:57,04,5.0743303298950195,493,-824,418,2207,-117,8695
2017-05-19 21:18:44,04,5.0743303298950195,510,-794,409,2208,313,9713
2017-05-19 21:48:30,04,5.0743303298950195,556,-716,422,2202,764,10222
2017-05-19 22:18:16,04,5.0743303298950195,920,-4,414,2226,752,8318
2017-05-19 22:48:03,04,5.0743303298950195,1244,636,423,2191,94,7332
2017-05-19 23:17:49,04,5.0743303298950195,1597,1323,410,2216,470,8084
2017-05-19 23:47:35,04,5.0743303298950195,1975,2063,419,2204,603,8569
2017-05-20 00:17:21,04,5.0743303298950195,2296,2715,416,2186,305,6563
2017-05-20 00:47:07,04,5.0743303298950195,2729,3582,416,2181,347,7138
2017-05-20 01:16:53,04,5.0743303298950195,2916,3943,410,2183,532,6298
2017-05-20 01:46:38,04,5.0743303298950195,3210,4520,414,2177,878,6857
2017-05-20 02:16:23,04,5.0743303298950195,3470,5034,410,2189,744,7126
2017-05-20 02:46:08,04,5.0743303298950195,3528,5139,412,2177,901,7440
2017-05-20 03:15:53,04,5.0743303298950195,3420,4925,412,2179,324,6287
2017-05-20 03:45:39,04,5.0743303298950195,3605,5288,410,2186,432,6384
2017-05-20 04:15:24,04,5.0743303298950195,3534,5146,402,2203,454,6339
2017-05-20 04:45:09,04,5.0743303298950195,3390,4850,402,2204,559,6130
2017-05-20 05:14:54,04,5.0743303298950195,3373,4811,415,2181,693,6399
2017-05-20 05:44:39,04,5.0743303298950195,3578,5217,403,2190,274,5561
2017-05-20 06:14:23,04,5.0743303298950195,3330,4708,404,2204,374,6200
2017-05-20 06:44:08,04,5.0743303298950195,3304,4658,398,2200,164,5781
2017-05-20 07:13:52,04,5.0743303298950195,3228,4502,408,2181,188,5734
2017-05-20 07:43:37,04,5.0743303298950195,3322,4674,404,2208,387,6039
2017-05-20 08:13:22,04,5.0743303298950195,3206,4464,422,2274,294,6226
2017-05-20 08:43:07,04,5.0743303298950195,3019,4069,405,2187,557,6403
2017-05-20 09:12:52,04,5.0743303298950195,3034,4089,405,2212,611,6177
2017-05-20 09:42:39,04,5.0743303298950195,3030,4083,414,2214,364,6086
2017-05-20 10:12:26,04,5.0743303298950195,3218,4475,639434,1288269,738,6577
2017-05-20 10:42:20,04,5.0743303298950195,2439,2935,404199,817799,0,5639
2017-05-20 11:12:18,04,5.0743303298950195,1058,193,404669,818739,513,3530
2017-05-20 11:42:18,04,5.0743303298950195,665,-560,405139,819679,576,944
2017-05-20 12:12:23,04,5.0743303298950195,477,-916,405609,820619,31,2
2017-05-20 12:42:31,04,5.0743303298950195,472,-909,201864,413129,-10,-25
2017-05-20 13:12:51,04,5.0743303298950195,466,-899,202334,414069,4,8
2017-05-20 13:43:13,04,5.0743303298950195,454,-886,201864,413129,-5,-19
2017-05-20 14:13:21,04,5.0743303298950195,455,-879,202334,414069,2,5
2017-05-20 14:43:36,04,5.0743303298950195,452,-879,202334,414069,-1,2
2017-05-20 15:13:40,04,5.0743303298950195,458,-858,429,2316,480,343
2017-05-20 15:43:47,04,5.0743303298950195,457,-878,405609,820619,6,-1
2017-05-20 16:13:59,04,5.0743303298950195,453,-876,201629,412659,6,-1
2017-05-20 16:47:44,04,5.0743303298950195,449,-867,405139,819679,11,-1
2017-05-20 17:17:34,04,5.0743303298950195,453,-871,275,2045,151,31
2017-05-20 17:47:25,04,5.0743303298950195,449,-874,405609,820619,20,18
2017-05-20 18:17:14,04,5.0743303298950195,449,-869,201394,412189,99,37
2017-05-20 18:47:02,04,5.0743303298950195,450,-870,431,2353,163,87
2017-05-20 19:16:47,04,5.0743303298950195,458,-880,412,2211,494,374
2017-05-20 19:46:28,04,5.0743303298950195,477,-838,409,2193,396,2045
2017-05-20 20:16:06,04,5.0743303298950195,911,19,424,2298,353,6344
2017-05-20 20:45:40,04,5.0743303298950195,1904,1986,406,2189,-607,7480
2017-05-20 21:15:14,04,5.0743303298950195,3098,4363,403,2168,-100,7317
2017-05-20 21:44:47,04,5.0743303298950195,3491,5136,398,2174,239,7174
2017-05-20 22:14:20,04,5.0743303298950195,3392,4930,409,2179,104,6905
2017-05-20 22:43:53,04,5.0743303298950195,3336,4818,405,2168,567,7190
2017-05-20 23:13:25,04,5.0743303298950195,3237,4614,401,2176,497,7196
2017-05-20 23:42:57,04,5.0743303298950195,3351,4829,395,2218,-5,6287
2017-05-21 00:12:29,04,5.0743303298950195,3026,4167,411,2221,187,6673
2017-05-21 00:42:01,04,5.0743303298950195,2999,4108,405,2182,399,6250
2017-05-21 01:11:34,04,5.0743303298950195,2792,3680,405,2170,390,6503
2017-05-21 01:41:06,04,5.0743303298950195,2942,3973,390,2185,813,6950
2017-05-21 02:10:38,04,5.0743303298950195,2569,3228,397,2189,637,6598
2017-05-21 02:40:10,04,5.0743303298950195,2823,3725,399,2192,637,6598
2017-05-21 03:09:42,04,5.0743303298950195,2442,2957,400,2192,955,6096
2017-05-21 03:39:14,04,5.0743303298950195,2636,3331,397,2200,598,5382
2017-05-21 04:08:46,04,5.0743303298950195,2536,3122,397,2202,979,5795
2017-05-21 04:38:18,04,5.0743303298950195,2559,3174,394,2190,744,6030
2017-05-21 05:07:50,04,5.0743303298950195,2556,3160,392,2178,734,5933
2017-05-21 05:37:22,04,5.0743303298950195,2420,2903,397,2183,725,6070
2017-05-21 06:06:54,04,5.0743303298950195,2332,2711,412,2175,774,5735
2017-05-21 06:36:26,04,5.0743303298950195,2544,3122,401,2186,766,5633
2017-05-21 07:05:57,04,5.0743303298950195,2263,2557,413,2186,764,5992
2017-05-21 07:35:28,04,5.0743303298950195,2303,2641,408,2176,724,6069
2017-05-21 08:04:59,04,5.0743303298950195,2304,2639,407,2184,794,6166
2017-05-21 08:34:30,04,5.0743303298950195,2240,2495,402,2213,822,5873
2017-05-21 09:04:02,04,5.0743303298950195,2357,2723,409,2209,704,6277
2017-05-21 09:33:36,04,5.0743303298950195,3371,4752,606064,1221529,33,5167
2017-05-21 10:03:11,04,5.0743303298950195,3384,4790,403729,816859,235,6422
2017-05-21 10:32:52,04,5.0743303298950195,1579,1189,404199,817799,1057,2116
2017-05-21 11:02:38,04,5.0743303298950195,559,-828,404669,818739,501,51
2017-05-21 11:32:26,04,5.0743303298950195,519,-901,404669,818739,382,77
2017-05-21 12:02:15,04,5.0743303298950195,496,-948,406079,821559,5,-10
2017-05-21 12:32:13,04,5.0743303298950195,487,-944,405609,820619,-8,-26
2017-05-21 13:02:15,04,5.0743303298950195,482,-941,406079,821559,-2,-16
2017-05-21 13:32:18,04,5.0743303298950195,480,-928,407019,823439,1,7
2017-05-21 14:02:24,04,5.0743303298950195,472,-923,406549,822499,4,8
2017-05-21 14:32:27,04,5.0743303298950195,472,-922,406549,822499,2,9
2017-05-21 15:02:35,04,5.0743303298950195,471,-921,407019,823439,10,25
2017-05-21 15:32:42,04,5.0743303298950195,469,-914,407019,823439,8,16
2017-05-21 16:02:48,04,5.0743303298950195,466,-915,407019,823439,0,4
2017-05-21 16:32:53,04,5.0743303298950195,467,-915,437,2371,5,15
2017-05-21 17:02:55,04,5.0743303298950195,460,-902,421,2322,1,2
2017-05-21 17:32:54,04,5.0743303298950195,456,-897,430,2345,0,4
2017-05-21 18:02:49,04,5.0743303298950195,455,-893,439,2338,-3,-10
2017-05-21 18:32:40,04,5.0743303298950195,458,-896,414,2220,0,-13
2017-05-21 19:02:27,04,5.0743303298950195,462,-893,413,2227,72,21
2017-05-21 19:32:11,04,5.0743303298950195,469,-881,408,2212,392,181
2017-05-21 20:01:51,04,5.0743303298950195,729,-380,410,2191,373,2250
2017-05-21 20:31:26,04,5.0743303298950195,1472,1091,403,2206,-11,3971
2017-05-21 21:01:00,04,5.0743303298950195,2141,2414,402,2195,-438,4449
2017-05-21 21:30:33,04,5.0743303298950195,2452,3011,399,2196,-809,6527
2017-05-21 22:00:06,04,5.0743303298950195,2490,3087,399,2186,-183,4960
2017-05-21 22:29:38,04,5.0743303298950195,2709,3502,396,2190,-515,5313
2017-05-21 22:59:09,04,5.0743303298950195,2863,3804,392,2179,-852,6990
2017-05-21 23:28:41,04,5.0743303298950195,2974,4015,396,2177,-881,6932
2017-05-21 23:58:12,04,5.0743303298950195,3140,4340,320,2004,-852,6756
2017-05-22 00:27:44,04,5.0743303298950195,3266,4576,397,2157,-520,6949
2017-05-22 00:57:15,04,5.0743303298950195,3572,5175,395,2160,140,7237
2017-05-22 01:26:46,04,5.0743303298950195,3613,5240,400,2179,-61,6834
2017-05-22 01:56:17,04,5.0743303298950195,3651,5317,398,2170,-27,6901
2017-05-22 02:25:48,04,5.0743303298950195,3652,5303,395,2196,-27,6901
2017-05-22 02:55:19,04,5.0743303298950195,3438,4875,399,2191,-162,7037
2017-05-22 03:24:50,04,5.0743303298950195,3668,5305,400,2218,-162,7037
2017-05-22 03:54:20,04,5.0743303298950195,3404,4790,394,2206,156,6265
2017-05-22 04:23:51,04,5.0743303298950195,3432,4825,404,2215,156,6265
2017-05-22 04:53:21,04,5.0743303298950195,3406,4764,404,2203,142,6595
2017-05-22 05:22:52,04,5.0743303298950195,3318,4584,400,2182,335,6981
2017-05-22 05:52:22,04,5.0743303298950195,3536,5007,395,2180,-29,5579
2017-05-22 06:21:53,04,5.0743303298950195,3304,4537,406,2179,0,5638
2017-05-22 06:51:23,04,5.0743303298950195,3184,4287,408,2177,137,6069
2017-05-22 07:20:53,04,5.0743303298950195,3298,4514,401,2172,98,6148
2017-05-22 07:50:23,04,5.0743303298950195,3370,4641,403,2168,271,6390
2017-05-22 08:19:53,04,5.0743303298950195,3046,3985,409,2174,333,5678
2017-05-22 08:49:23,04,5.0743303298950195,2885,3671,410,2166,475,6215
2017-05-22 09:18:54,04,5.0743303298950195,3258,4409,605359,1220119,336,6310
2017-05-22 09:48:28,04,5.0743303298950195,3560,5014,606064,1221529,-33,6511
2017-05-22 10:18:06,04,5.0743303298950195,2222,2341,606769,1222939,-176,6227
2017-05-22 10:47:47,04,5.0743303298950195,1095,91,404199,817799,823,1649
2017-05-22 11:17:33,04,5.0743303298950195,548,-978,405139,819679,201,41
2017-05-22 11:47:24,04,5.0743303298950195,525,-1012,405609,820619,3,-13
2017-05-22 12:17:21,04,5.0743303298950195,514,-1004,406079,821559,-8,-25
2017-05-22 12:47:21,04,5.0743303298950195,507,-992,406549,822499,-2,0
2017-05-22 13:17:25,04,5.0743303298950195,503,-978,406784,822969,0,0
2017-05-22 13:47:30,04,5.0743303298950195,495,-970,406549,822499,4,8
2017-05-22 14:17:38,04,5.0743303298950195,491,-961,407019,823439,-1,2
2017-05-22 14:47:45,04,5.0743303298950195,491,-962,407019,823439,-2,0
2017-05-22 15:17:52,04,5.0743303298950195,488,-959,407019,823439,0,4
2017-05-22 15:47:58,04,5.0743303298950195,490,-962,407019,823439,-1,-2
2017-05-22 16:18:03,04,5.0743303298950195,487,-957,352,2194,0,4
2017-05-22 16:47:59,04,5.0743303298950195,487,-955,406079,821559,-3,-3
2017-05-22 17:17:58,04,5.0743303298950195,484,-948,406079,821559,-2,0
2017-05-22 17:47:54,04,5.0743303298950195,481,-942,428,2343,-7,-29
2017-05-22 18:21:37,04,5.0743303298950195,481,-943,348,2171,-9,-29
2017-05-22 18:51:28,04,5.0743303298950195,485,-946,408,2219,33,10
2017-05-22 19:21:15,04,5.0743303298950195,488,-941,405,2213,126,57
2017-05-22 19:51:00,04,5.0743303298950195,512,-899,403,2200,542,119
2017-05-22 20:20:39,04,5.0743303298950195,779,-363,422,2288,359,2128
2017-05-22 20:50:15,04,5.0743303298950195,1391,832,422,2274,-815,5890
2017-05-22 21:19:50,04,5.0743303298950195,1915,1856,402,2166,-764,6462
2017-05-22 21:49:25,04,5.0743303298950195,2355,2725,396,2144,-529,6932
2017-05-22 22:18:59,04,5.0743303298950195,2579,3142,403,2148,-503,7453
2017-05-22 22:48:32,04,5.0743303298950195,2828,3636,394,2139,-772,6916
2017-05-22 23:18:06,04,5.0743303298950195,3133,4218,396,2150,-806,6848
2017-05-22 23:47:40,04,5.0743303298950195,3196,4343,398,2146,-571,7318
2017-05-23 00:17:13,04,5.0743303298950195,3347,4629,394,2157,-696,7301
2017-05-23 00:46:47,04,5.0743303298950195,3416,4755,397,2151,-730,7234
2017-05-23 01:16:20,04,5.0743303298950195,3702,5304,398,2155,-27,6901
2017-05-23 01:45:54,04,5.0743303298950195,3498,4897,399,2155,-74,6994
2017-05-23 02:15:27,04,5.0743303298950195,3495,4891,399,2138,-19,5913
2017-05-23 02:45:00,04,5.0743303298950195,3464,4813,399,2143,-49,5854
2017-05-23 03:14:32,04,5.0743303298950195,3445,4763,398,2149,-138,6033
2017-05-23 03:44:05,04,5.0743303298950195,3645,5142,401,2163,-138,6033
2017-05-23 04:13:37,04,5.0743303298950195,3356,4565,402,2151,0,6696
2017-05-23 04:43:10,04,5.0743303298950195,3532,4899,399,2152,294,6226
2017-05-23 05:12:42,04,5.0743303298950195,3133,4100,400,2159,157,6266
2017-05-23 06:41:19,04,5.0743303298950195,2705,3212,399,2188,690,6019
2017-05-23 07:40:23,04,5.0743303298950195,2580,2942,407,2169,876,6706
2017-05-23 08:09:55,04,5.0743303298950195,2534,2837,402,2168,1034,6255
2017-05-23 08:39:27,04,5.0743303298950195,2457,2671,406,2165,698,5583
2017-05-23 09:08:59,04,5.0743303298950195,2510,2773,409,2182,1005,6145
2017-05-23 09:38:33,04,5.0743303298950195,3694,5131,406,2203,-531,6299
2017-05-23 10:08:11,04,5.0743303298950195,3446,4652,606769,1222939,-436,7587
2017-05-23 10:37:54,04,5.0743303298950195,1947,1672,607474,1224349,1223,2449
2017-05-23 11:07:41,04,5.0743303298950195,1133,55,405139,819679,789,1581
2017-05-23 11:37:33,04,5.0743303298950195,588,-998,405139,819679,334,76
2017-05-23 12:07:31,04,5.0743303298950195,546,-1067,406079,821559,-1,-13
2017-05-23 12:37:32,04,5.0743303298950195,536,-1053,406079,821559,-3,-7
2017-05-23 13:07:37,04,5.004499912261963,537,-1038,405609,820619,-4,5
2017-05-23 13:07:50,04,4.870450973510742,530,-1039,404199,817799,-3,-3
2017-05-23 13:23:42,04,5.0743303298950195,528,-1036,406549,822499,1,-18
2017-05-23 13:23:47,04,5.0743303298950195,528,-1038,429,2352,-1,-21
2017-05-23 13:23:50,04,5.0743303298950195,528,-1038,406079,821559,11,-11
