when,module,battery,d15cm,d15cm_bias,d45cm,d45cm_bias,d75cm,d75cm_bias
2017-05-05 19:03:13.127,03,5.216336727142334,1637,435,1043,-280,3394,753
2017-05-05 19:32:42.040,03,5.216336727142334,1614,422,1022,-272,3386,739
2017-05-05 20:31:29.415,03,5.192839622497559,1585,426,987,-265,3367,761
2017-05-05 21:59:09.997,03,5.169552803039551,1543,420,946,-258,3347,762
2017-05-05 22:57:33.914,03,5.146474838256836,1515,406,918,-258,3325,747
2017-05-06 00:25:07.180,03,5.146474838256836,1485,408,881,-247,3302,755
2017-05-06 00:54:17.640,03,5.146474838256836,1478,400,868,-246,3299,748
2017-05-06 01:23:27.704,03,5.146474838256836,1466,403,859,-249,3291,748
2017-05-06 02:50:57.908,03,5.123601913452148,1438,399,833,-236,3276,761
2017-05-06 05:16:45.553,03,5.100930690765381,1390,387,796,-236,3253,746
2017-05-06 05:45:54.952,03,5.100930690765381,1384,374,789,-230,3246,735
2017-05-06 06:44:14.125,03,5.100930690765381,1364,383,777,-230,3234,749
2017-05-06 07:13:23.660,03,5.100930690765381,1356,373,770,-229,3225,742
2017-05-06 08:11:42.841,03,5.0784592628479,1341,379,760,-231,3218,756
2017-05-06 08:40:52.069,03,5.0784592628479,1331,381,756,-227,3220,752
2017-05-06 09:10:01.404,03,5.0784592628479,1322,370,750,-227,3207,746
2017-05-08 10:07:25.385,03,4.744075775146484,807,275,533,-180,3170,740
2017-05-06 10:08:26.407,03,5.0784592628479,1309,365,748,-226,3208,747
2017-05-06 12:06:25.005,03,5.0784592628479,1274,359,732,-225,3199,757
2017-05-06 12:36:05.784,03,5.100930690765381,1257,358,727,-226,3193,754
2017-05-06 13:35:42.344,03,5.123601913452148,1226,352,718,-225,3194,756
2017-05-06 14:35:35.925,03,5.123601913452148,1191,344,707,-221,3194,735
2017-05-06 15:05:25.703,03,5.123601913452148,1178,350,702,-221,3206,736
2017-05-06 16:36:50.895,03,5.123601913452148,1134,324,686,-211,3232,723
2017-05-06 17:36:17.844,03,5.100930690765381,1116,323,672,-207,3269,719
2017-05-06 18:35:34.632,03,5.100930690765381,1089,327,662,-207,3293,730
2017-05-06 19:05:03.915,03,5.100930690765381,1085,326,661,-207,3316,731
2017-05-06 20:04:00.065,03,5.0784592628479,1066,326,647,-202,3335,736
2017-05-06 22:30:06.946,03,5.012218952178955,1043,316,630,-198,3372,727
2017-05-06 23:28:28.507,03,4.990521430969238,1037,330,622,-202,3381,758
2017-05-06 23:57:39.118,03,4.990521430969238,1032,309,620,-194,3380,743
2017-05-07 05:18:34.457,03,4.926540374755859,992,313,598,-195,3372,769
2017-05-07 05:47:43.969,03,4.926540374755859,988,313,597,-195,3364,761
2017-05-07 07:44:22.645,03,4.905575752258301,978,314,590,-189,3347,765
2017-05-07 10:10:14.457,03,4.88478946685791,962,304,587,-189,3328,764
2017-05-07 10:39:32.498,03,4.905575752258301,955,303,586,-189,3332,750
2017-05-07 11:38:25.442,03,4.926540374755859,942,303,581,-192,3341,759
2017-05-07 12:08:00.785,03,4.926540374755859,939,304,578,-190,3343,751
2017-05-07 12:37:34.678,03,4.926540374755859,931,300,578,-188,3352,748
2017-05-07 13:07:16.162,03,4.947684288024902,926,295,581,-190,3355,751
2017-05-07 15:06:25.911,03,4.947684288024902,890,288,572,-186,3336,747
2017-05-07 16:05:23.696,03,4.926540374755859,881,287,567,-180,3335,732
2017-05-07 16:34:50.451,03,4.905575752258301,877,280,564,-180,3331,739
2017-05-07 21:29:05.804,03,4.823474407196045,841,286,547,-184,3281,754
2017-05-07 21:58:17.081,03,4.823474407196045,843,282,548,-185,3279,753
2017-05-07 22:56:38.781,03,4.8033766746521,841,284,544,-183,3269,759
2017-05-07 23:25:49.258,03,4.783445358276367,836,277,543,-183,3257,748
2017-05-08 00:24:09.817,03,4.783445358276367,835,279,543,-182,3251,742
2017-05-08 00:53:20.000,03,4.783445358276367,836,286,540,-181,3246,752
2017-05-08 02:20:50.204,03,4.763679027557373,831,284,540,-182,3230,747
2017-05-08 03:48:19.401,03,4.744075775146484,823,284,535,-181,3217,748
