when,module,battery,d15cm,d15cm_bias,d45cm,d45cm_bias,d75cm,d75cm_bias
2017-05-06 14:00:00.000,2,5.081082344055170,789,-227,659,-32,2945,-377
2017-05-06 14:30:00.000,2,5.081082344055170,786,-222,663,-37,2945,-378
2017-05-06 15:00:00.000,2,5.103867053985590,781,-229,659,-33,2932,-385
2017-05-06 15:30:00.000,2,5.103867053985590,778,-222,660,-32,2923,-373
2017-05-06 16:00:00.000,2,5.058499813079830,779,-221,656,-31,2922,-373
2017-05-06 16:30:00.000,2,5.081082344055170,773,-219,657,-31,2946,-382
2017-05-06 17:00:00.000,2,5.081082344055170,769,-211,654,-37,3199,-398
2017-05-06 17:30:00.000,2,5.081082344055170,771,-224,650,-28,3595,-499
2017-05-06 18:00:00.000,2,5.103867053985590,769,-217,649,-23,3960,-541
2017-05-06 18:30:00.000,2,5.081082344055170,770,-216,644,-30,4268,-599
2017-05-06 19:00:00.000,2,5.081082344055170,773,-213,641,-30,4582,-653
2017-05-06 19:30:00.000,2,5.081082344055170,776,-223,638,-28,4875,-721
2017-05-06 20:00:00.000,2,5.081082344055170,778,-215,635,-29,5103,-748
2017-05-06 20:30:00.000,2,5.081082344055170,797,-219,634,-26,5325,-765
2017-05-06 21:00:00.000,2,5.058499813079830,806,-218,631,-24,5535,-786
2017-05-06 21:30:00.000,2,5.058499813079830,814,-225,627,-12,5751,-810
2017-05-06 22:00:00.000,2,5.058499813079830,819,-217,623,-21,5906,-817
2017-05-06 22:30:00.000,2,5.058499813079830,831,-222,625,-20,6100,-827
2017-05-06 23:00:00.000,2,5.036116600036620,843,-224,619,-13,6359,-841
2017-05-06 23:30:00.000,2,5.036116600036620,854,-221,620,-9,6491,-834
2017-05-07 00:00:00.000,2,5.036116600036620,856,-223,617,-10,6572,-838
2017-05-07 00:30:00.000,2,5.036116600036620,861,-214,618,-11,6674,-815
2017-05-07 01:00:00.000,2,5.036116600036620,875,-219,617,-13,6752,-806
2017-05-07 01:30:00.000,2,5.036116600036620,882,-221,617,-10,6833,-820
2017-05-07 02:00:00.000,2,5.036116600036620,888,-221,618,-10,6928,-819
2017-05-07 02:30:00.000,2,5.013930797576900,893,-217,618,-11,6996,-800
2017-05-07 03:00:00.000,2,5.013930797576900,895,-225,616,-12,7057,-818
2017-05-07 03:30:00.000,2,5.013930797576900,901,-222,616,-10,7124,-828
2017-05-07 04:00:00.000,2,5.013930797576900,910,-232,618,-11,7201,-810
2017-05-07 04:30:00.000,2,5.013930797576900,912,-224,617,-13,7225,-814
2017-05-07 05:00:00.000,2,5.013930797576900,920,-227,619,-9,7280,-791
2017-05-07 05:30:00.000,2,5.013930797576900,922,-220,617,-9,7287,-764
2017-05-07 06:00:00.000,2,5.013930797576900,930,-225,617,-2,7326,-790
2017-05-07 06:30:00.000,2,5.013930797576900,937,-227,617,-1,7346,-785
2017-05-07 07:00:00.000,2,5.013930797576900,941,-236,617,2,7359,-798
2017-05-07 07:30:00.000,2,5.013930797576900,947,-226,620,-2,7388,-770
2017-05-07 08:00:00.000,2,4.991940021514890,953,-229,620,-2,7398,-772
2017-05-07 08:30:00.000,2,4.991940021514890,953,-230,618,-5,7375,-765
2017-05-07 09:00:00.000,2,4.991940021514890,956,-233,618,-4,7361,-756
2017-05-07 09:30:00.000,2,4.991940021514890,962,-224,622,-8,7368,-726
2017-05-07 10:00:00.000,2,4.991940021514890,965,-222,622,-9,7349,-727
2017-05-07 10:30:00.000,2,5.013930797576900,966,-239,623,-1,7384,-749
2017-05-07 11:00:00.000,2,5.013930797576900,965,-228,627,-7,7427,-774
2017-05-07 11:30:00.000,2,5.013930797576900,959,-228,628,-7,7471,-764
2017-05-07 12:00:00.000,2,5.036116600036620,948,-225,626,-6,7494,-764
