when,module,battery,wetness,rain,temperature
2017-04-25 18:24:40.012,05,4.169093132019043,1023,1,28.125
2017-04-25 18:26:01.175,05,4.169093132019043,1023,1,28.1875
2017-04-25 18:29:59.880,05,4.1998610496521,1023,1,28.1875
2017-04-25 18:30:45.343,05,4.26278018951416,1023,1,28.1875
2017-04-25 18:31:30.819,05,4.2468743324279785,1023,1,28.1875
2017-04-25 18:32:16.303,05,4.231086730957031,1023,1,28.1875
2017-04-25 18:33:01.774,05,4.184420585632324,1023,1,28.1875
2017-04-25 18:34:32.715,05,4.2468743324279785,1023,1,28.1875
2017-04-25 18:40:36.444,05,4.169093132019043,1023,1,28.1875
2017-04-25 18:41:21.900,05,4.169093132019043,1023,1,28.1875
2017-04-25 18:42:52.827,05,4.184420585632324,1023,1,28.25
2017-04-25 18:43:38.283,05,4.169093132019043,1023,1,28.25
2017-04-25 18:44:25.288,05,4.294952392578125,1023,1,-127.0
2017-04-25 18:45:10.739,05,4.231086730957031,1023,1,28.25
2017-04-25 18:45:56.171,05,4.231086730957031,1023,1,-127.0
2017-04-25 18:47:27.015,05,4.278805732727051,1023,1,-127.0
2017-04-25 18:48:12.431,05,4.184420585632324,1023,1,28.25
2017-04-25 18:48:57.873,05,4.215416431427002,1023,1,28.25
2017-04-25 18:51:14.219,05,4.215416431427002,1023,1,28.25
2017-04-25 18:55:46.881,05,4.153877258300781,1023,1,28.25
2017-04-25 18:58:48.625,05,4.153877258300781,1023,1,28.25
2017-04-25 19:02:35.771,05,4.138772010803223,1023,1,28.3125
2017-04-25 14:35:29.266,05,4.26278018951416,1023,1,27.5625
2017-04-25 14:36:14.749,05,4.360775470733643,1023,1,27.5625
2017-04-25 15:30:56.385,05,4.411481857299805,1023,1,27.625
2017-04-25 15:56:46.749,05,4.294952392578125,1023,1,27.6875
2017-04-25 16:03:35.083,05,4.344130992889404,1023,1,27.6875
2017-04-25 16:21:46.434,05,4.278805732727051,1023,1,27.75
2017-04-25 16:24:02.726,05,4.327613830566406,1023,1,27.75
2017-04-25 16:51:22.532,05,4.411481857299805,1023,1,-127.0
2017-04-25 16:55:55.210,05,4.327613830566406,1023,1,0.0
2017-04-25 16:57:26.043,05,4.278805732727051,1023,1,0.0
2017-04-25 16:58:56.866,05,4.294952392578125,1023,1,-127.0
2017-04-25 17:02:43.975,05,4.2468743324279785,1023,1,27.875
2017-04-25 17:04:14.831,05,4.26278018951416,1023,1,27.875
2017-04-25 17:05:00.246,05,4.26278018951416,1023,1,27.875
2017-04-25 17:05:45.637,05,4.2468743324279785,1023,1,27.875
2017-04-25 17:06:31.017,05,4.360775470733643,1023,1,27.875
2017-04-25 17:07:16.395,05,4.26278018951416,1023,1,27.875
2017-04-25 17:09:34.177,05,4.26278018951416,1023,1,27.9375
2017-04-25 17:11:05.089,05,4.231086730957031,1023,1,27.9375
2017-04-25 17:12:36.012,05,4.294952392578125,1023,1,0.0
2017-04-25 17:13:21.464,05,4.294952392578125,1023,1,27.9375
2017-04-25 17:14:06.929,05,4.311221122741699,1023,1,27.9375
2017-04-25 17:14:52.394,05,4.231086730957031,1023,1,27.9375
2017-04-25 17:15:37.845,05,4.2468743324279785,1023,1,27.9375
2017-04-25 17:16:23.289,05,4.2468743324279785,1023,1,27.9375
2017-04-25 17:19:25.089,05,4.215416431427002,1023,1,-127.0
2017-04-25 17:20:55.956,05,4.311221122741699,1023,1,27.9375
2017-04-25 17:21:18.664,05,4.231086730957031,1023,1,27.9375
2017-04-25 17:21:41.372,05,4.26278018951416,1023,1,0.0
2017-04-25 17:22:26.783,05,4.231086730957031,1023,1,-127.0
2017-04-25 17:23:57.643,05,4.215416431427002,1023,1,27.9375
2017-04-25 17:28:31.726,05,4.311221122741699,1023,1,27.9375
2017-04-25 17:29:17.230,05,4.2468743324279785,1023,1,27.9375
2017-04-25 17:30:48.248,05,4.2468743324279785,1023,1,28.0
2017-04-25 17:31:33.744,05,4.1998610496521,1023,1,28.0
2017-04-25 17:33:04.703,05,4.26278018951416,1023,1,28.0
2017-04-25 17:36:06.660,05,4.231086730957031,1023,1,28.0
2017-04-25 17:36:52.178,05,4.2468743324279785,1023,1,28.0
2017-04-25 17:37:26.303,05,4.1998610496521,1023,1,28.0
2017-04-25 17:37:37.681,05,4.215416431427002,1023,1,28.0
2017-04-25 17:39:54.240,05,4.278805732727051,1023,1,28.0
2017-04-25 17:40:39.762,05,4.231086730957031,1023,1,28.0
2017-04-25 17:41:25.270,05,4.294952392578125,1023,1,28.0
2017-04-25 17:43:41.806,05,4.231086730957031,1023,1,28.0
2017-04-25 17:44:27.322,05,4.327613830566406,1023,1,28.0
2017-04-25 17:45:12.839,05,4.2468743324279785,1023,1,28.0
2017-04-25 17:46:43.878,05,4.294952392578125,1023,1,28.0
2017-04-25 17:47:30.954,05,4.311221122741699,1023,1,28.0
2017-04-25 17:48:16.388,05,4.231086730957031,1023,1,28.0625
2017-04-25 17:49:01.818,05,4.231086730957031,1023,1,28.0625
2017-04-25 17:52:03.568,05,4.278805732727051,1023,1,28.0625
2017-04-25 17:52:49.013,05,4.231086730957031,1023,1,28.0625
2017-04-25 17:53:34.458,05,4.294952392578125,1023,1,28.0625
2017-04-25 19:11:43.210,05,4.138772010803223,1023,1,-127.0
2017-04-25 19:12:28.647,05,4.184420585632324,1023,1,-127.0
2017-04-25 19:13:14.069,05,4.123776912689209,1023,1,-127.0
2017-04-25 19:13:59.498,05,4.215416431427002,1023,1,-127.0
2017-04-25 19:14:33.574,05,4.094109535217285,1023,1,-127.0
2017-04-25 19:19:17.452,05,4.138772010803223,1023,1,-127.0
